TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, rightEye, leftEye, zPos, Group
638004786382487946,P30,s,1,18,f,,RightPupil,4.83931,4.636093,,c
638004786382597953,P30,s,1,18,f,,RightPupil,4.687469,4.686417,,c
638004786382707950,P30,s,1,18,f,,RightPupil,4.624969,4.648727,,c
638004786382827947,P30,s,1,18,f,,RightPupil,4.732544,4.637726,,c
638004786382927948,P30,s,1,18,f,,RightPupil,4.655807,4.671188,,c
638004786383047954,P30,s,1,18,f,,RightPupil,4.41243,4.725067,,c
638004786383157942,P30,s,1,18,f,,RightPupil,4.485214,4.587387,,c
638004786383277948,P30,s,1,18,f,,RightPupil,4.630554,4.706223,,c
638004786383367942,P30,s,1,18,f,,RightPupil,4.564957,4.714722,,c
638004786383487949,P30,s,1,18,f,,RightPupil,4.393997,4.736115,,c
638004786383597949,P30,s,1,18,f,,RightPupil,4.325836,4.722275,,c
638004786383717943,P30,s,1,18,f,,RightPupil,4.368423,4.70903,,c
638004786383817946,P30,s,1,18,f,,RightPupil,4.344086,4.792725,,c
638004786383907947,P30,s,1,18,f,,Regular Red Cube(Clone)was placed in dropzone,11,7,10.41,,,,c
638004786383987949,P30,s,1,18,f,,RightPupil,4.414093,4.505142,,c
638004786384047949,P30,s,1,18,f,,RightPupil,4.414093,4.505142,,c
638004786384157941,P30,s,1,18,f,,RightPupil,4.494522,4.525833,,c
638004786384267946,P30,s,1,18,f,,RightPupil,4.432022,4.755203,,c
638004786384367941,P30,s,1,18,f,,RightPupil,4.385345,4.699738,,c
638004786384487946,P30,s,1,18,f,,RightPupil,4.379028,4.782349,,c
638004786384597945,P30,s,1,18,f,,RightPupil,4.388474,4.670609,,c
638004786384717947,P30,s,1,18,f,,RightPupil,4.313507,4.737762,,c
638004786384817947,P30,s,1,18,f,,RightPupil,4.45549,4.720291,,c
638004786384937943,P30,s,1,18,f,,RightPupil,4.476089,4.546844,,c
638004786385037945,P30,s,1,18,f,,RightPupil,4.471756,4.682602,,c
638004786385147939,P30,s,1,18,f,,RightPupil,4.361267,4.597763,,c
638004786385267940,P30,s,1,18,f,,RightPupil,4.50592,4.652313,,c
638004786385367945,P30,s,1,18,f,,RightPupil,4.415237,4.601135,,c
638004786385487940,P30,s,1,18,f,,RightPupil,4.442856,4.557312,,c
638004786385597944,P30,s,1,18,f,,RightPupil,4.426056,4.553589,,c
638004786385707937,P30,s,1,18,f,,RightPupil,4.507309,4.555191,,c
638004786385827942,P30,s,1,18,f,,RightPupil,4.518921,4.554047,,c
638004786385937939,P30,s,1,18,f,,RightPupil,4.332077,4.550827,,c
638004786386037944,P30,s,1,18,f,,RightPupil,4.33226,4.540802,,c
638004786386147946,P30,s,1,18,f,,RightPupil,4.307678,4.540985,,c
638004786386267937,P30,s,1,18,f,,RightPupil,4.296783,4.551376,,c
638004786386377936,P30,s,1,18,f,,RightPupil,4.323746,4.553268,,c
638004786386497942,P30,s,1,18,f,,RightPupil,4.366837,4.498856,,c
638004786386597942,P30,s,1,18,f,,RightPupil,4.544037,4.595749,,c
638004786386707939,P30,s,1,18,f,,RightPupil,4.462402,4.544952,,c
638004786386827935,P30,s,1,18,f,,RightPupil,4.500534,4.598236,,c
638004786386927935,P30,s,1,18,f,,RightPupil,4.384872,4.543732,,c
638004786387037937,P30,s,1,18,f,,RightPupil,4.404831,4.590881,,c
638004786387147938,P30,s,1,18,f,,RightPupil,4.288086,4.592102,,c
638004786387267936,P30,s,1,18,f,,RightPupil,4.527466,4.507431,,c
638004786387367944,P30,s,1,18,f,,RightPupil,4.524109,4.49646,,c
638004786387487934,P30,s,1,18,f,,RightPupil,4.502518,4.384018,,c
638004786387597939,P30,s,1,18,f,,RightPupil,4.561737,4.740829,,c
638004786387717940,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786387827941,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786387927940,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786388037940,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786388147937,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786388267937,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786388377936,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786388487936,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786388597937,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786388717938,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786388817932,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786388927933,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786389067936,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786389157937,P30,s,1,18,f,,RightPupil,-1,4.428116,,c
638004786389267934,P30,s,1,18,f,,RightPupil,-1,4.900375,,c
638004786389367938,P30,s,1,18,f,,RightPupil,-1,4.802612,,c
638004786389497939,P30,s,1,18,f,,RightPupil,-1,5.101074,,c
638004786389607931,P30,s,1,18,f,,RightPupil,-1,4.628998,,c
638004786389717937,P30,s,1,18,f,,RightPupil,-1,5.236465,,c
638004786389817933,P30,s,1,18,f,,RightPupil,-1,5.177704,,c
638004786389927932,P30,s,1,18,f,,RightPupil,4.636169,4.84259,,c
638004786390037929,P30,s,1,18,f,,RightPupil,4.786346,4.907257,,c
638004786390147942,P30,s,1,18,f,,RightPupil,4.778183,4.865204,,c
638004786390257934,P30,s,1,18,f,,RightPupil,4.970245,5.00058,,c
638004786390367932,P30,s,1,18,f,,RightPupil,4.912613,4.883728,,c
638004786390487929,P30,s,1,18,f,,RightPupil,4.911667,4.866562,,c
638004786390597927,P30,s,1,18,f,,RightPupil,4.871292,4.92186,,c
638004786390717937,P30,s,1,18,f,,RightPupil,4.775909,5.04776,,c
638004786390817931,P30,s,1,18,f,,RightPupil,4.813736,4.69397,,c
638004786390937930,P30,s,1,18,f,,RightPupil,4.66156,4.975708,,c
638004786391037929,P30,s,1,18,f,,RightPupil,4.748459,4.756577,,c
638004786391147936,P30,s,1,18,f,,RightPupil,4.564316,4.707703,,c
638004786391257930,P30,s,1,18,f,,RightPupil,4.683121,4.768997,,c
638004786391367928,P30,s,1,18,f,,RightPupil,4.749863,4.901901,,c
638004786391477931,P30,s,1,18,f,,RightPupil,4.69014,4.740005,,c
638004786391607932,P30,s,1,18,f,,RightPupil,4.625244,4.804276,,c
638004786391717934,P30,s,1,18,f,,RightPupil,4.719986,4.811676,,c
638004786391827940,P30,s,1,18,f,,RightPupil,4.55127,4.7509,,c
638004786391927926,P30,s,1,18,f,,RightPupil,4.657486,4.840637,,c
638004786392037926,P30,s,1,18,f,,RightPupil,4.826035,4.871674,,c
638004786392147925,P30,s,1,18,f,,RightPupil,4.59137,4.86293,,c
638004786392257924,P30,s,1,18,f,,RightPupil,4.740677,4.839188,,c
638004786392367933,P30,s,1,18,f,,RightPupil,4.686234,4.84903,,c
638004786392487929,P30,s,1,18,f,,RightPupil,4.556671,4.845703,,c
638004786392607928,P30,s,1,18,f,,RightPupil,4.551208,4.836884,,c
638004786392707929,P30,s,1,18,f,,RightPupil,4.65715,4.845032,,c
638004786392817928,P30,s,1,18,f,,RightPupil,4.349213,4.83017,,c
638004786392927927,P30,s,1,18,f,,RightPupil,4.620132,4.829956,,c
638004786393047926,P30,s,1,18,f,,RightPupil,4.453064,4.80928,,c
638004786393147925,P30,s,1,18,f,,RightPupil,4.289444,4.745529,,c
638004786393257935,P30,s,1,18,f,,RightPupil,4.334839,4.782898,,c
638004786393367926,P30,s,1,18,f,,RightPupil,4.255066,4.757629,,c
638004786393497922,P30,s,1,18,f,,RightPupil,4.166397,4.731766,,c
638004786393597922,P30,s,1,18,f,,RightPupil,4.217377,4.30397,,c
638004786393707925,P30,s,1,18,f,,RightPupil,3.956833,4.793137,,c
638004786393827929,P30,s,1,18,f,,RightPupil,3.84201,4.75795,,c
638004786393927929,P30,s,1,18,f,,RightPupil,4.105362,4.691086,,c
638004786394037924,P30,s,1,18,f,,RightPupil,4.199478,4.623291,,c
638004786394147929,P30,s,1,18,f,,RightPupil,3.961258,4.608719,,c
638004786394257925,P30,s,1,18,f,,RightPupil,4.053726,4.54425,,c
638004786394367924,P30,s,1,18,f,,RightPupil,3.998505,4.479874,,c
638004786394477925,P30,s,1,18,f,,RightPupil,3.953583,4.455032,,c
638004786394587927,P30,s,1,18,f,,RightPupil,3.798889,4.46106,,c
638004786394707923,P30,s,1,18,f,,RightPupil,4.076126,4.450058,,c
638004786394807929,P30,s,1,18,f,,RightPupil,3.789154,4.446869,,c
638004786394927929,P30,s,1,18,f,,RightPupil,3.79567,4.422836,,c
638004786395037926,P30,s,1,18,f,,RightPupil,3.89595,4.37532,,c
638004786395147926,P30,s,1,18,f,,RightPupil,3.641403,4.324646,,c
638004786395257919,P30,s,1,18,f,,RightPupil,3.62825,4.304153,,c
638004786395367928,P30,s,1,18,f,,RightPupil,3.582855,4.273239,,c
638004786395477923,P30,s,1,18,f,,RightPupil,3.656982,4.245239,,c
638004786395587923,P30,s,1,18,f,,RightPupil,3.614243,4.19371,,c
638004786395697926,P30,s,1,18,f,,RightPupil,3.763824,4.168839,,c
638004786395817924,P30,s,1,18,f,,RightPupil,3.770096,4.162689,,c
638004786395927921,P30,s,1,18,f,,RightPupil,3.722183,4.15596,,c
638004786396037925,P30,s,1,18,f,,RightPupil,3.72113,4.14769,,c
638004786396147927,P30,s,1,18,f,,RightPupil,3.614227,4.11319,,c
638004786396227925,P30,s,1,18,f,,Regular Blue Cube(Clone) was picked up,1.389999,15.75165,-0.46,,,,c
638004786396287917,P30,s,1,18,f,,RightPupil,3.708481,4.095276,,c
638004786396367918,P30,s,1,18,f,,RightPupil,3.621429,4.033447,,c
638004786396477925,P30,s,1,18,f,,RightPupil,3.548737,4.033401,,c
638004786396597924,P30,s,1,18,f,,RightPupil,3.65799,4.03215,,c
638004786396697918,P30,s,1,18,f,,RightPupil,3.540283,4.009247,,c
638004786396807923,P30,s,1,18,f,,RightPupil,3.655869,3.981369,,c
638004786396927921,P30,s,1,18,f,,RightPupil,3.568665,3.98465,,c
638004786397037923,P30,s,1,18,f,,RightPupil,3.707672,3.967163,,c
638004786397147921,P30,s,1,18,f,,RightPupil,3.742752,3.948303,,c
638004786397257916,P30,s,1,18,f,,RightPupil,3.596359,3.943466,,c
638004786397367922,P30,s,1,18,f,,RightPupil,3.799133,3.921402,,c
638004786397477919,P30,s,1,18,f,,RightPupil,3.774368,3.880768,,c
638004786397587922,P30,s,1,18,f,,RightPupil,3.640274,3.875763,,c
638004786397717915,P30,s,1,18,f,,RightPupil,3.642349,3.874115,,c
638004786397807921,P30,s,1,18,f,,RightPupil,3.697968,4.029068,,c
638004786397927917,P30,s,1,18,f,,RightPupil,3.959961,4.087265,,c
638004786398037919,P30,s,1,18,f,,RightPupil,3.695663,4.027527,,c
638004786398157914,P30,s,1,18,f,,RightPupil,4.039825,3.833252,,c
638004786398257920,P30,s,1,18,f,,RightPupil,3.916687,4.165146,,c
638004786398387922,P30,s,1,18,f,,RightPupil,-1,3.930206,,c
638004786398477920,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786398587911,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786398717913,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786398807918,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786398927915,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786399027919,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786399147919,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786399257911,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786399367917,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786399477919,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786399587916,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786399697917,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786399807918,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786399927918,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786400037916,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786400157909,P30,s,1,18,f,,RightPupil,-1,-1,,c
638004786400257914,P30,s,1,18,f,,RightPupil,-1,4.449768,,c
638004786400377911,P30,s,1,18,f,,RightPupil,-1,4.420593,,c
638004786400477913,P30,s,1,18,f,,RightPupil,-1,4.463028,,c
638004786400587910,P30,s,1,18,f,,RightPupil,4.84848,4.459152,,c
638004786400697913,P30,s,1,18,f,,RightPupil,-1,4.475067,,c
638004786400807917,P30,s,1,18,f,,RightPupil,4.588348,4.456589,,c
638004786400917912,P30,s,1,18,f,,RightPupil,4.507141,4.382309,,c
638004786401027908,P30,s,1,18,f,,RightPupil,4.681519,4.453293,,c
638004786401157913,P30,s,1,18,f,,RightPupil,4.411148,4.431473,,c
638004786401257913,P30,s,1,18,f,,RightPupil,4.420227,4.478973,,c
638004786401367913,P30,s,1,18,f,,RightPupil,4.39238,4.373169,,c
638004786401477906,P30,s,1,18,f,,RightPupil,4.457199,4.345734,,c
638004786401587913,P30,s,1,18,f,,RightPupil,4.47699,4.249237,,c
638004786401707911,P30,s,1,18,f,,RightPupil,4.232712,4.365921,,c
638004786401817913,P30,s,1,18,f,,RightPupil,4.609329,4.343903,,c
638004786401917910,P30,s,1,18,f,,RightPupil,4.296936,4.375885,,c
638004786402027910,P30,s,1,18,f,,RightPupil,4.358536,4.459015,,c
638004786402147908,P30,s,1,18,f,,RightPupil,4.411209,4.266479,,c
638004786402267914,P30,s,1,18,f,,RightPupil,4.394363,4.548584,,c
638004786402367906,P30,s,1,18,f,,RightPupil,4.558945,4.404572,,c
638004786402487909,P30,s,1,18,f,,RightPupil,4.476822,4.574615,,c
638004786402587909,P30,s,1,18,f,,RightPupil,4.476318,4.394577,,c
638004786402697908,P30,s,1,18,f,,RightPupil,4.437836,4.451279,,c
638004786402807906,P30,s,1,18,f,,RightPupil,4.501938,4.598602,,c
638004786402927909,P30,s,1,18,f,,RightPupil,4.556274,4.588989,,c
638004786403027908,P30,s,1,18,f,,RightPupil,4.516098,4.529495,,c
638004786403137911,P30,s,1,18,f,,RightPupil,4.539276,4.643677,,c
638004786403247905,P30,s,1,18,f,,RightPupil,4.615677,4.489349,,c
638004786403367910,P30,s,1,18,f,,RightPupil,4.559219,4.643967,,c
638004786403477908,P30,s,1,18,f,,RightPupil,4.383621,4.472351,,c
638004786403587904,P30,s,1,18,f,,RightPupil,4.55069,4.698746,,c
638004786403697908,P30,s,1,18,f,,RightPupil,4.516479,4.431641,,c
638004786403807907,P30,s,1,18,f,,RightPupil,4.502106,4.594223,,c
638004786403917909,P30,s,1,18,f,,RightPupil,4.54274,4.550049,,c
638004786404027900,P30,s,1,18,f,,RightPupil,4.546188,4.615494,,c
638004786404157905,P30,s,1,18,f,,RightPupil,4.53772,4.616882,,c
638004786404247902,P30,s,1,18,f,,RightPupil,4.600098,4.626648,,c
638004786404367903,P30,s,1,18,f,,RightPupil,4.448227,4.668457,,c
638004786404477899,P30,s,1,18,f,,RightPupil,4.553116,4.492081,,c
638004786404607904,P30,s,1,18,f,,RightPupil,4.565323,4.479645,,c
638004786404697908,P30,s,1,18,f,,RightPupil,4.524185,4.557907,,c
638004786404807902,P30,s,1,18,f,,RightPupil,4.39006,4.476547,,c
638004786404927904,P30,s,1,18,f,,RightPupil,4.480957,4.4552,,c
638004786405027906,P30,s,1,18,f,,RightPupil,4.324463,4.386383,,c
638004786405147901,P30,s,1,18,f,,RightPupil,4.4478,4.425476,,c
638004786405257907,P30,s,1,18,f,,RightPupil,4.371552,4.613022,,c
638004786405367906,P30,s,1,18,f,,RightPupil,4.342957,4.423828,,c
638004786405487904,P30,s,1,18,f,,RightPupil,4.313324,4.4366,,c
638004786405587911,P30,s,1,18,f,,RightPupil,4.318253,4.451035,,c
638004786405697896,P30,s,1,18,f,,RightPupil,4.165558,4.464203,,c
638004786405807906,P30,s,1,18,f,,RightPupil,4.341797,4.441605,,c
638004786405887903,P30,s,1,18,f,,Regular Blue Cube(Clone)was placed in dropzone,13,7,10.41,,,,c
638004786405957899,P30,s,1,18,f,,RightPupil,4.406158,4.43959,,c
638004786406027902,P30,s,1,18,f,,RightPupil,4.392868,4.438171,,c
638004786406137896,P30,s,1,18,f,,RightPupil,4.259842,4.436584,,c
638004786406247905,P30,s,1,18,f,,RightPupil,4.214783,4.473434,,c
638004786406387904,P30,s,1,18,f,,RightPupil,4.260498,4.429077,,c
638004786406477903,P30,s,1,18,f,,RightPupil,4.258484,4.344452,,c
638004786406587903,P30,s,1,18,f,,RightPupil,4.258942,4.323608,,c
638004786406707902,P30,s,1,18,f,,RightPupil,4.259354,4.34523,,c
638004786406807897,P30,s,1,18,f,,RightPupil,4.259186,4.34906,,c
638004786406917904,P30,s,1,18,f,,RightPupil,4.258408,4.347351,,c
638004786407027900,P30,s,1,18,f,,RightPupil,4.25885,4.347839,,c
638004786407147900,P30,s,1,18,f,,RightPupil,4.256149,4.348907,,c
638004786407247900,P30,s,1,18,f,,RightPupil,4.260269,4.352539,,c
638004786407377900,P30,s,1,18,f,,RightPupil,4.256821,4.356186,,c
638004786407477899,P30,s,1,18,f,,RightPupil,4.267807,4.356293,,c
638004786407587897,P30,s,1,18,f,,RightPupil,4.26947,4.354797,,c
638004786407697899,P30,s,1,18,f,,RightPupil,4.268875,4.354996,,c
638004786407817896,P30,s,1,18,f,,RightPupil,4.325592,4.355972,,c
638004786407927896,P30,s,1,18,f,,RightPupil,4.400848,4.372421,,c
638004786408027896,P30,s,1,18,f,,RightPupil,4.166931,4.373642,,c
638004786408147898,P30,s,1,18,f,,RightPupil,4.415588,4.44014,,c
638004786408257895,P30,s,1,18,f,,RightPupil,4.400177,4.460876,,c
638004786408377893,P30,s,1,18,f,,RightPupil,4.401688,4.471054,,c
638004786408477901,P30,s,1,18,f,,RightPupil,4.353592,4.463608,,c
638004786408587897,P30,s,1,18,f,,RightPupil,4.483871,4.46022,,c
638004786408697898,P30,s,1,18,f,,RightPupil,4.399841,4.509445,,c
638004786408817896,P30,s,1,18,f,,RightPupil,4.398438,4.50737,,c
638004786408927899,P30,s,1,18,f,,RightPupil,4.40918,4.551132,,c
638004786409027892,P30,s,1,18,f,,RightPupil,4.359787,4.603546,,c
638004786409137896,P30,s,1,18,f,,RightPupil,4.419037,4.531097,,c
638004786409247896,P30,s,1,18,f,,RightPupil,4.477905,4.457428,,c
638004786409367899,P30,s,1,18,f,,RightPupil,4.49115,4.397064,,c
638004786409487892,P30,s,1,18,f,,RightPupil,4.230927,4.543015,,c
638004786409587899,P30,s,1,18,f,,RightPupil,4.49971,4.562927,,c
638004786409697892,P30,s,1,18,f,,RightPupil,4.679871,4.680756,,c
638004786409807890,P30,s,1,18,f,,RightPupil,4.493561,4.644852,,c
638004786409917898,P30,s,1,18,f,,RightPupil,4.50827,4.761444,,c
638004786410027892,P30,s,1,18,f,,RightPupil,4.585754,4.652893,,c
638004786410147901,P30,s,1,18,f,,RightPupil,4.457245,4.678146,,c
638004786410247897,P30,s,1,18,f,,RightPupil,4.469269,4.670456,,c
638004786410357894,P30,s,1,18,f,,RightPupil,4.469528,4.660309,,c
638004786410477896,P30,s,1,18,f,,RightPupil,4.521545,4.63353,,c
638004786410587887,P30,s,1,18,f,,RightPupil,4.445267,4.648804,,c
638004786410697896,P30,s,1,18,f,,RightPupil,4.478012,4.63446,,c
638004786410807895,P30,s,1,18,f,,RightPupil,4.572266,4.632126,,c
638004786410917893,P30,s,1,18,f,,RightPupil,4.578217,4.637939,,c
638004786411027888,P30,s,1,18,f,,RightPupil,4.582397,4.638397,,c
638004786411147894,P30,s,1,18,f,,RightPupil,4.625595,4.637894,,c
638004786411247890,P30,s,1,18,f,,RightPupil,4.626907,4.642395,,c
638004786411357893,P30,s,1,18,f,,RightPupil,4.627213,4.642365,,c
638004786411467890,P30,s,1,18,f,,RightPupil,4.659348,4.644821,,c
638004786411587892,P30,s,1,18,f,,RightPupil,4.614578,4.676865,,c
638004786411697888,P30,s,1,18,f,,RightPupil,4.618332,4.681046,,c
638004786411807895,P30,s,1,18,f,,RightPupil,4.593658,4.70256,,c
638004786411917890,P30,s,1,18,f,,RightPupil,4.580933,4.702759,,c
638004786412027886,P30,s,1,18,f,,RightPupil,4.666824,4.704819,,c
638004786412137885,P30,s,1,18,f,,RightPupil,4.562515,4.725388,,c
638004786412247886,P30,s,1,18,f,,RightPupil,4.566574,4.69873,,c
638004786412337893,P30,s,1,18,f,,Regular Blue Cube(Clone) was picked up,13,4.067278,10.41,,,,c
638004786412417889,P30,s,1,18,f,,RightPupil,4.566376,4.692886,,c
638004786412507884,P30,s,1,18,f,,RightPupil,4.580902,4.715744,,c
638004786412587889,P30,s,1,18,f,,RightPupil,4.594604,4.714935,,c
638004786412697892,P30,s,1,18,f,,RightPupil,4.603745,4.717346,,c
638004786412807886,P30,s,1,18,f,,RightPupil,4.622238,4.719559,,c
638004786412917888,P30,s,1,18,f,,RightPupil,4.632874,4.71666,,c
638004786413027884,P30,s,1,18,f,,RightPupil,4.634109,4.71817,,c
638004786413137888,P30,s,1,18,f,,RightPupil,4.715103,4.731888,,c
638004786413247887,P30,s,1,18,f,,RightPupil,4.70134,4.712952,,c
638004786413357896,P30,s,1,18,f,,RightPupil,4.717072,4.710403,,c
638004786413487885,P30,s,1,18,f,,RightPupil,4.710678,4.728653,,c
638004786413587895,P30,s,1,18,f,,RightPupil,4.708923,4.728027,,c
638004786413697886,P30,s,1,18,f,,RightPupil,4.705673,4.734543,,c
638004786413817889,P30,s,1,18,f,,RightPupil,4.701035,4.744736,,c
638004786413927887,P30,s,1,18,f,,RightPupil,4.701508,4.742645,,c
638004786414027888,P30,s,1,18,f,,RightPupil,4.702087,4.748535,,c
638004786414137883,P30,s,1,18,f,,RightPupil,4.767578,4.781555,,c
638004786414247885,P30,s,1,18,f,,RightPupil,4.541138,4.851395,,c
638004786414357881,P30,s,1,18,f,,RightPupil,4.761719,5.01738,,c
638004786414477881,P30,s,1,18,f,,RightPupil,4.759949,4.772644,,c
638004786414587887,P30,s,1,18,f,,RightPupil,4.62738,4.784546,,c
638004786414697883,P30,s,1,18,f,,RightPupil,4.673782,4.704376,,c
638004786414797889,P30,s,1,18,f,,RightPupil,4.60524,4.663391,,c
638004786414917883,P30,s,1,18,f,,RightPupil,4.646149,4.673615,,c
638004786415027885,P30,s,1,18,f,,RightPupil,4.729614,4.71666,,c
638004786415137888,P30,s,1,18,f,,RightPupil,4.648987,4.768127,,c
638004786415247888,P30,s,1,18,f,,RightPupil,4.682938,4.769516,,c
638004786415357887,P30,s,1,18,f,,RightPupil,4.656189,4.791611,,c
638004786415467886,P30,s,1,18,f,,RightPupil,4.639282,4.823792,,c
638004786415587881,P30,s,1,18,f,,RightPupil,4.645813,4.833542,,c
638004786415707887,P30,s,1,18,f,,RightPupil,4.662247,4.819,,c
638004786415797884,P30,s,1,18,f,,RightPupil,4.68309,4.820587,,c
638004786415917883,P30,s,1,18,f,,RightPupil,4.68634,4.826202,,c
638004786416037884,P30,s,1,18,f,,RightPupil,4.695023,4.847137,,c
638004786416147885,P30,s,1,18,f,,RightPupil,4.704895,4.853653,,c
638004786416247878,P30,s,1,18,f,,RightPupil,4.764465,4.887589,,c
638004786416357885,P30,s,1,18,f,,RightPupil,4.646759,4.888397,,c
638004786416467878,P30,s,1,18,f,,RightPupil,4.749664,4.904861,,c
638004786416597882,P30,s,1,18,f,,RightPupil,4.583221,4.904831,,c
638004786416697882,P30,s,1,18,f,,RightPupil,4.704483,4.905655,,c
638004786416797883,P30,s,1,18,f,,RightPupil,4.705078,4.917068,,c
638004786416917883,P30,s,1,18,f,,RightPupil,4.722061,4.936722,,c
638004786417027884,P30,s,1,18,f,,RightPupil,4.740219,4.936005,,c
638004786417137878,P30,s,1,18,f,,RightPupil,4.706085,4.955597,,c
638004786417247880,P30,s,1,18,f,,RightPupil,4.702133,4.97374,,c
638004786417357882,P30,s,1,18,f,,RightPupil,4.702469,4.974747,,c
638004786417477877,P30,s,1,18,f,,RightPupil,4.709213,4.995575,,c
638004786417577877,P30,s,1,18,f,,RightPupil,4.707291,4.998413,,c
638004786417687874,P30,s,1,18,f,,RightPupil,4.709351,4.998825,,c
638004786417807878,P30,s,1,18,f,,RightPupil,4.709641,4.998337,,c
638004786417917877,P30,s,1,18,f,,RightPupil,4.717453,4.998047,,c
638004786418037876,P30,s,1,18,f,,RightPupil,4.718048,4.998703,,c
638004786418147882,P30,s,1,18,f,,RightPupil,4.720459,4.955353,,c
638004786418247873,P30,s,1,18,f,,RightPupil,4.723358,4.957077,,c
638004786418357874,P30,s,1,18,f,,RightPupil,4.723938,4.957779,,c
638004786418467881,P30,s,1,18,f,,RightPupil,4.742325,4.936478,,c
638004786418577881,P30,s,1,18,f,,RightPupil,4.742523,4.934341,,c
638004786418697873,P30,s,1,18,f,,RightPupil,4.746521,4.948059,,c
638004786418797874,P30,s,1,18,f,,RightPupil,4.745743,4.930023,,c
