"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","input_string"
"sdP1","solo",1,"e","grab",381.7341,638257903500775632,638257903504592973,"Regular Blue CubeClone73 was picked up"
"sdP1","solo",1,"e","grab",509.6096,638257903532410934,638257903537507030,"Regular Red CubeClone75 was picked up"
"sdP1","solo",1,"e","grab",645.9035,638257903579949902,638257903586408937,"Regular Neutral CubeClone85 was picked up"
"sdP1","solo",1,"e","grab",718.6702,638257903614054626,638257903621241328,"Regular Red CubeClone88 was picked up"
"sdP1","solo",1,"e","grab",668.1881,638257903634025113,638257903640706994,"Regular Blue CubeClone91 was picked up"
"sdP1","solo",1,"e","grab",432.7469,638257903670750265,638257903675077734,"Regular Neutral CubeClone97 was picked up"
"sdP1","solo",1,"e","grab",880.3622,638257903714671892,638257903723475514,"Regular Gold CubeClone63 was picked up"
"sdP1","solo",1,"e","grab",500.7627,638257903747460001,638257903752467628,"Regular Red CubeClone108 was picked up"
"sdP1","solo",1,"e","grab",331.6538,638257903788154295,638257903791470833,"Regular Neutral CubeClone114 was picked up"
"sdP1","solo",1,"e","grab",701.5499,638257903822035786,638257903829051285,"Regular Neutral CubeClone120 was picked up"
"sdP1","solo",1,"e","grab",760.7546,638257903855346651,638257903862954197,"Regular Neutral CubeClone124 was picked up"
"sdP1","solo",1,"e","grab",906.7323,638257903889234915,638257903898302238,"Regular Neutral CubeClone128 was picked up"
"sdP1","solo",1,"e","grab",487.0175,638257903939130602,638257903944000777,"Regular Blue CubeClone132 was picked up"
"sdP1","solo",1,"e","grab",363.8513,638257903967444075,638257903971082588,"Regular Blue CubeClone136 was picked up"
"sdP1","solo",1,"e","grab",77.0632,638257903994560346,638257903995330978,"Regular Red CubeClone140 was picked up"
"sdP1","solo",1,"e","grab",61.6993,638257904089009768,638257904089626761,"Regular Red CubeClone151 was picked up"
"sdP1","solo",1,"e","grab",478.5707,638257904111585475,638257904116371182,"Regular Red CubeClone154 was picked up"
"sdP1","solo",1,"e","grab",515.8996,638257904121300410,638257904126459406,"Regular Red CubeClone157 was picked up"
"sdP1","solo",1,"e","grab",369.6368,638257904150057953,638257904153754321,"Regular Blue CubeClone162 was picked up"
"sdP1","solo",1,"e","grab",126.1895,638257904188337833,638257904189599728,"Regular Red CubeClone166 was picked up"
"sdP1","solo",1,"e","grab",140.5743,638257904209018779,638257904210424522,"Regular Blue CubeClone171 was picked up"
"sdP1","solo",1,"e","grab",124.4104,638257904232849509,638257904234093613,"Regular Red CubeClone172 was picked up"
"sdP1","solo",1,"e","grab",232.4531,638257904252429585,638257904254754116,"Regular Blue CubeClone178 was picked up"
"sdP1","solo",1,"e","grab",293.267,638257904275733304,638257904278665974,"Regular Red CubeClone182 was picked up"
"sdP1","solo",1,"e","grab",361.2582,638257904306354213,638257904309966795,"Regular Blue CubeClone185 was picked up"
"sdP1","solo",1,"e","grab",177.1994,638257904332328661,638257904334100655,"Regular Blue CubeClone187 was picked up"
"sdP1","solo",1,"e","grab",515.1402,638257904392812128,638257904397963530,"Regular Red CubeClone198 was picked up"
"sdP1","solo",1,"e","grab",210.911,638257904418156375,638257904420265485,"Regular Gold CubeClone109 was picked up"
"sdP1","solo",1,"e","grab",494.2023,638257904442259924,638257904447201947,"Regular Red CubeClone202 was picked up"
"sdP1","solo",1,"e","grab",297.0542,638257904479105044,638257904482075586,"Regular Gold CubeClone206 was picked up"
"sdP1","solo",1,"e","grab",301.4385,638257904516069186,638257904519083571,"Regular Blue CubeClone212 was picked up"
"sdP1","solo",1,"e","grab",166.0606,638257904594610756,638257904596271362,"Regular Neutral CubeClone226 was picked up"
"sdP1","solo",1,"e","grab",557.3267,638257904639351667,638257904644924934,"Regular Neutral CubeClone233 was picked up"
"sdP1","solo",1,"e","grab",693.4765,638257904665828026,638257904672762791,"Regular Blue CubeClone236 was picked up"
"sdP1","solo",1,"e","grab",86.5088,638257904699811262,638257904700676350,"Regular Gold CubeClone215 was picked up"
"sdP1","solo",1,"e","grab",140.7332,638257904727792970,638257904729200302,"Regular Red CubeClone243 was picked up"
"sdP1","solo",1,"e","grab",245.6976,638257904770439417,638257904772896393,"Regular Neutral CubeClone250 was picked up"
"sdP1","solo",1,"e","grab",503.254,638257904803242839,638257904808275379,"Regular Blue CubeClone254 was picked up"
"sdP1","solo",1,"e","grab",834.8621,638257904840455083,638257904848803704,"Regular Neutral CubeClone261 was picked up"
"sdP1","solo",1,"e","grab",224.4375,638257904890801449,638257904893045824,"Regular Gold CubeClone245 was picked up"
"sdP1","solo",1,"e","grab",544.6757,638257904919355801,638257904924802558,"Regular Neutral CubeClone272 was picked up"
"sdP1","solo",1,"e","grab",270.3518,638257904949892553,638257904952596071,"Regular Gold CubeClone272 was picked up"
"sdP1","solo",1,"e","grab",225.0684,638257904977452951,638257904979703635,"Regular Neutral CubeClone280 was picked up"
"sdP1","solo",1,"e","grab",595.581,638257904997385048,638257905003340858,"Regular Gold CubeClone280 was picked up"
"sdP1","solo",1,"e","grab",457.5547,638257905087595096,638257905092170643,"Regular Gold CubeClone287 was picked up"
"sdP1","solo",1,"e","grab",123.6516,638257905122990322,638257905124226838,"Regular Neutral CubeClone300 was picked up"
"sdP1","solo",1,"e","grab",237.3013,638257905167420179,638257905169793192,"Regular Gold CubeClone299 was picked up"
"sdP1","solo",1,"e","grab",343.4539,638257905191921790,638257905195356329,"Regular Neutral CubeClone309 was picked up"
"sdP1","solo",1,"e","grab",324.6635,638257905212462241,638257905215708876,"Regular Neutral CubeClone313 was picked up"
"sdP1","solo",1,"e","grab",290.4273,638257905271455195,638257905274359468,"Regular Neutral CubeClone321 was picked up"
"sdP1","solo",1,"e","grab",392.4169,638257905294108970,638257905298033139,"Regular Gold CubeClone310 was picked up"
"sdP1","solo",1,"e","grab",487.9678,638257905367969826,638257905372849504,"Regular Blue CubeClone332 was picked up"
"sdP1","solo",1,"e","grab",270.4751,638257905421039561,638257905423744312,"Regular Blue CubeClone338 was picked up"
"sdP1","solo",1,"e","grab",680.2824,638257905449710556,638257905456513380,"Regular Blue CubeClone342 was picked up"
"sdP1","solo",1,"e","grab",453.3108,638257905476655362,638257905481188470,"Regular Gold CubeClone328 was picked up"
"sdP1","solo",1,"e","grab",292.4299,638257905538619489,638257905541543788,"Regular Neutral CubeClone358 was picked up"
"sdP1","solo",1,"e","grab",285.8379,638257905572437299,638257905575295678,"Regular Neutral CubeClone363 was picked up"
"sdP1","solo",1,"e","grab",243.5294,638257905599602502,638257905602037796,"Regular Neutral CubeClone366 was picked up"
"sdP1","solo",1,"e","grab",206.046,638257905625281611,638257905627342071,"Regular Neutral CubeClone370 was picked up"
"sdP1","solo",1,"e","grab",413.0641,638257905669191480,638257905673322121,"Regular Neutral CubeClone376 was picked up"
"sdP1","solo",1,"e","grab",393.8372,638257905773892650,638257905777831022,"Regular Neutral CubeClone391 was picked up"
"sdP1","solo",1,"e","grab",257.0895,638257905833814076,638257905836384971,"Regular Red CubeClone398 was picked up"
"sdP1","solo",1,"e","grab",49.1583,638257905853769951,638257905854261534,"Regular Red CubeClone396 was picked up"
"sdP1","solo",1,"e","grab",115.763,638257905876991641,638257905878149271,"Regular Red CubeClone400 was picked up"
"sdP1","solo",1,"e","grab",531.8545,638257905905693839,638257905911012384,"Regular Red CubeClone409 was picked up"
"sdP1","solo",1,"e","grab",490.9079,638257905953481889,638257905958390968,"Regular Red CubeClone415 was picked up"
"sdP1","solo",1,"e","place",155.1279,638257903409624918,638257903411176197,"Regular Neutral CubeClone60was placed in dropzone"
"sdP1","solo",1,"e","place",400.5141,638257903512914704,638257903516919845,"Regular Blue CubeClone73was placed in dropzone"
"sdP1","solo",1,"e","place",202.8716,638257903548675071,638257903550703787,"Regular Red CubeClone75was placed in dropzone"
"sdP1","solo",1,"e","place",183.0505,638257903649498555,638257903651329060,"Regular Blue CubeClone91was placed in dropzone"
"sdP1","solo",1,"e","place",185.8251,638257903732774408,638257903734632659,"Regular Gold CubeClone63was placed in dropzone"
"sdP1","solo",1,"e","place",582.6489,638257903763474055,638257903769300544,"Regular Red CubeClone108was placed in dropzone"
"sdP1","solo",1,"e","place",76.3324,638257903840171309,638257903840934633,"Regular Neutral CubeClone120was placed in dropzone"
"sdP1","solo",1,"e","place",197.1424,638257903874342391,638257903876313815,"Regular Neutral CubeClone124was placed in dropzone"
"sdP1","solo",1,"e","place",487.3027,638257903904397031,638257903909270058,"Regular Neutral CubeClone128was placed in dropzone"
"sdP1","solo",1,"e","place",565.5107,638257903976589786,638257903982244893,"Regular Blue CubeClone136was placed in dropzone"
"sdP1","solo",1,"e","place",1993.7806,638257903985797964,638257904005735770,"Regular Red CubeClone140was placed in dropzone"
"sdP1","solo",1,"e","place",386.2194,638257904096678160,638257904100540354,"Regular Red CubeClone151was placed in dropzone"
"sdP1","solo",1,"e","place",363.1085,638257904133661676,638257904137292761,"Regular Red CubeClone157was placed in dropzone"
"sdP1","solo",1,"e","place",101.7037,638257904169881985,638257904170899022,"Regular Blue CubeClone162was placed in dropzone"
"sdP1","solo",1,"e","place",270.2465,638257904216380004,638257904219082469,"Regular Blue CubeClone171was placed in dropzone"
"sdP1","solo",1,"e","place",1873.8865,638257904224958562,638257904243697427,"Regular Red CubeClone172was placed in dropzone"
"sdP1","solo",1,"e","place",223.4944,638257904260496707,638257904262731651,"Regular Blue CubeClone178was placed in dropzone"
"sdP1","solo",1,"e","place",270.8819,638257904285333071,638257904288041890,"Regular Red CubeClone182was placed in dropzone"
"sdP1","solo",1,"e","place",119.7891,638257904320430418,638257904321628309,"Regular Blue CubeClone185was placed in dropzone"
"sdP1","solo",1,"e","place",1958.5427,638257904325453913,638257904345039340,"Regular Blue CubeClone187was placed in dropzone"
"sdP1","solo",1,"e","place",90.6843,638257904406136065,638257904407042908,"Regular Red CubeClone198was placed in dropzone"
"sdP1","solo",1,"e","place",1874.1323,638257904411265484,638257904430006807,"Regular Gold CubeClone109was placed in dropzone"
"sdP1","solo",1,"e","place",378.2432,638257904453836506,638257904457618938,"Regular Red CubeClone202was placed in dropzone"
"sdP1","solo",1,"e","place",209.5931,638257904529361198,638257904531457129,"Regular Blue CubeClone212was placed in dropzone"
"sdP1","solo",1,"e","place",208.8676,638257904652725592,638257904654814268,"Regular Neutral CubeClone233was placed in dropzone"
"sdP1","solo",1,"e","place",478.4394,638257904675925098,638257904680709492,"Regular Blue CubeClone236was placed in dropzone"
"sdP1","solo",1,"e","place",371.5751,638257904782589798,638257904786305549,"Regular Neutral CubeClone250was placed in dropzone"
"sdP1","solo",1,"e","place",416.8802,638257904814924697,638257904819093499,"Regular Blue CubeClone254was placed in dropzone"
"sdP1","solo",1,"e","place",632.0666,638257904857771316,638257904864091982,"Regular Neutral CubeClone261was placed in dropzone"
"sdP1","solo",1,"e","place",178.1367,638257904931351608,638257904933132975,"Regular Neutral CubeClone272was placed in dropzone"
"sdP1","solo",1,"e","place",52.9577,638257905105581032,638257905106110609,"Regular Gold CubeClone287was placed in dropzone"
"sdP1","solo",1,"e","place",89.875,638257905133965222,638257905134863972,"Regular Neutral CubeClone300was placed in dropzone"
"sdP1","solo",1,"e","place",208.9017,638257905221016000,638257905223105017,"Regular Neutral CubeClone313was placed in dropzone"
"sdP1","solo",1,"e","place",105.1587,638257905306825583,638257905307877170,"Regular Gold CubeClone310was placed in dropzone"
"sdP1","solo",1,"e","place",9.4034,638257905381233190,638257905381327224,"Regular Blue CubeClone332was placed in dropzone"
"sdP1","solo",1,"e","place",162.4045,638257905463294319,638257905464918364,"Regular Blue CubeClone342was placed in dropzone"
"sdP1","solo",1,"e","place",150.7133,638257905486409325,638257905487916458,"Regular Gold CubeClone328was placed in dropzone"
"sdP1","solo",1,"e","place",260.984,638257905549516721,638257905552126561,"Regular Neutral CubeClone358was placed in dropzone"
"sdP1","solo",1,"e","place",1473.1688,638257905617563607,638257905632295295,"Regular Neutral CubeClone370was placed in dropzone"
"sdP1","solo",1,"e","place",761.6144,638257905680034480,638257905687650624,"Regular Neutral CubeClone376was placed in dropzone"
"sdP1","solo",1,"e","place",1710.9922,638257905846615979,638257905863725901,"Regular Red CubeClone396was placed in dropzone"
"sdP1","solo",1,"e","place",1924.7093,638257905866079652,638257905885326745,"Regular Red CubeClone400was placed in dropzone"
"sdP1","solo",1,"e","place",466.9004,638257905918643822,638257905923312826,"Regular Red CubeClone409was placed in dropzone"
"sdP1","co",1,"e","grab",247.268,638257913158785568,638257913161258248,"Network Red CubeClone6 was picked up"
"sdP1","co",1,"e","grab",413.2662,638257913227186311,638257913231318973,"Network Neutral CubeClone16 was picked up"
"sdP1","co",1,"e","grab",470.9841,638257913470299274,638257913475009115,"Network Neutral CubeClone52 was picked up"
"sdP1","co",1,"e","grab",213.969,638257913582269511,638257913584409201,"Network Red CubeClone65 was picked up"
"sdP1","co",1,"e","grab",353.2835,638257913661785293,638257913665318128,"Network Neutral CubeClone79 was picked up"
"sdP1","co",1,"e","grab",1511.7361,638257913759459024,638257913774576385,"Network Red CubeClone90 was picked up"
"sdP1","co",1,"e","grab",444.2669,638257913892581706,638257913897024375,"Network Red CubeClone111 was picked up"
"sdP1","co",1,"e","grab",876.7806,638257914276464294,638257914285232100,"Network Neutral CubeClone164 was picked up"
"sdP1","co",1,"e","grab",857.0457,638257914379216790,638257914387787247,"Network Red CubeClone177 was picked up"
"sdP1","co",1,"e","grab",887.086,638257914442879451,638257914451750311,"Network Neutral CubeClone187 was picked up"
"sdP1","co",1,"e","grab",40.9524,638257914596156830,638257914596566354,"Network Red CubeClone204 was picked up"
"sdP1","co",1,"e","grab",92.9089,638257914722846743,638257914723775832,"Network Neutral CubeClone224 was picked up"
"sdP1","co",1,"e","grab",490.8955,638257914928904268,638257914933813223,"Network Red CubeClone251 was picked up"
"sdP1","co",1,"e","grab",156.3002,638257915118399140,638257915119962142,"Network Red CubeClone276 was picked up"
"sdP1","co",1,"e","grab",67.7796,638257915404562112,638257915405239908,"Network Red CubeClone316 was picked up"
"sdP1","co",1,"e","grab",212.6403,638257915479960920,638257915482087323,"Network Red CubeClone324 was picked up"
