"sequenceType","sequenceNum","moveTime","startTime","endTime","Participant","Age","Sex","Condition","Trial","Group"
"Old Drop",364,0.519415100000003,71.8116788,72.3310939,"nuP25",21,"f","comp",2,"c"
"Old Drop",366,0.461616500000005,74.3106806,74.7722971,"nuP25",21,"f","comp",2,"c"
"Old Drop",368,0.353055900000001,80.8941688,81.2472247,"nuP25",21,"f","comp",2,"c"
"Old Drop",370,0.767161900000005,86.5800074,87.3471693,"nuP25",21,"f","comp",2,"c"
"Old Drop",371,0.160003799999998,92.0273795,92.1873833,"nuP25",21,"f","comp",2,"c"
"Old Drop",373,1.0140311,95.4369661,96.4509972,"nuP25",21,"f","comp",2,"c"
"Old Drop",374,0.5000505,101.4862395,101.98629,"nuP25",21,"f","comp",2,"c"
"Old Drop",376,0.4950118,107.3767905,107.8718023,"nuP25",21,"f","comp",2,"c"
"Old Drop",378,0.4226381,110.0241208,110.4467589,"nuP25",21,"f","comp",2,"c"
"Old Drop",380,0.274583099999987,113.2808791,113.5554622,"nuP25",21,"f","comp",2,"c"
"Old Drop",382,0.344008699999989,118.6662792,119.0102879,"nuP25",21,"f","comp",2,"c"
"Old Drop",384,0.566773400000002,125.9668186,126.533592,"nuP25",21,"f","comp",2,"c"
"Old Drop",386,0.3210263,129.5277553,129.8487816,"nuP25",21,"f","comp",2,"c"
"Old Drop",388,0.420009099999987,133.4060334,133.8260425,"nuP25",21,"f","comp",2,"c"
"Old Drop",390,0.682555899999983,135.8931549,136.5757108,"nuP25",21,"f","comp",2,"c"
"Old Drop",392,0.312558499999994,141.9628587,142.2754172,"nuP25",21,"f","comp",2,"c"
"Old Drop",394,0.338007799999986,145.8113059,146.1493137,"nuP25",21,"f","comp",2,"c"
"Old Drop",396,0.340007700000001,149.4352108,149.7752185,"nuP25",21,"f","comp",2,"c"
"Old Drop",398,0.377037400000006,152.99539,153.3724274,"nuP25",21,"f","comp",2,"c"
"Old Drop",400,0.409006500000004,155.1409766,155.5499831,"nuP25",21,"f","comp",2,"c"
"Old Drop",401,0.343008400000002,158.7504889,159.0934973,"nuP25",21,"f","comp",2,"c"
"Old Drop",403,0.598012100000005,163.4347146,164.0327267,"nuP25",21,"f","comp",2,"c"
"Old Drop",405,0.364008299999995,166.6256517,166.98966,"nuP25",21,"f","comp",2,"c"
"Old Drop",407,0.756057599999991,174.5191536,175.2752112,"nuP25",21,"f","comp",2,"c"
"Old Drop",409,0.455009499999989,177.1402511,177.5952606,"nuP25",21,"f","comp",2,"c"
"Old Drop",411,0.432651200000009,182.4396644,182.8723156,"nuP25",21,"f","comp",2,"c"
"Old Drop",413,0.500061200000005,184.5713512,185.0714124,"nuP25",21,"f","comp",2,"c"
"Old Drop",415,0.311005300000005,186.9581342,187.2691395,"nuP25",21,"f","comp",2,"c"
"Old Drop",416,-0.0280004999999903,190.0402251,190.0122246,"nuP25",21,"f","comp",2,"c"
"Old Drop",418,0.541011499999996,194.6328718,195.1738833,"nuP25",21,"f","comp",2,"c"
"Old Drop",419,0.107512799999995,198.3806026,198.4881154,"nuP25",21,"f","comp",2,"c"
"Old Drop",421,0.429905899999994,206.6617608,207.0916667,"nuP25",21,"f","comp",2,"c"
"Old Drop",423,0.655112099999997,209.2599421,209.9150542,"nuP25",21,"f","comp",2,"c"
"Old Drop",425,0.463010400000002,217.9135671,218.3765775,"nuP25",21,"f","comp",2,"c"
"Old Drop",427,0.190005900000017,222.4816085,222.6716144,"nuP25",21,"f","comp",2,"c"
"Old Drop",428,0.372007400000001,225.880022,226.2520294,"nuP25",21,"f","comp",2,"c"
"Old Drop",430,0.532011100000005,229.4854556,230.0174667,"nuP25",21,"f","comp",2,"c"
"Old Drop",431,0.641078399999998,235.5507159,236.1917943,"nuP25",21,"f","comp",2,"c"
"Old Drop",433,0.413705399999998,241.5030604,241.9167658,"nuP25",21,"f","comp",2,"c"
"Old Drop",435,0.502010799999994,243.5147986,244.0168094,"nuP25",21,"f","comp",2,"c"
"Old Drop",437,0.934769799999998,246.9408338,247.8756036,"nuP25",21,"f","comp",2,"c"
"Old Drop",439,0.447984300000002,249.3272024,249.7751867,"nuP25",21,"f","comp",2,"c"
"Old Drop",441,0.317006300000003,255.9751084,256.2921147,"nuP25",21,"f","comp",2,"c"
"Old Drop",442,0.363008200000024,258.3312135,258.6942217,"nuP25",21,"f","comp",2,"c"
"Old Drop",443,0.297521000000017,260.8515086,261.1490296,"nuP25",21,"f","comp",2,"c"
"Old Drop",445,0.196004200000004,263.3740758,263.57008,"nuP25",21,"f","comp",2,"c"
"Old Drop",447,0.283603699999958,265.1497613,265.433365,"nuP25",21,"f","comp",2,"c"
"Old Drop",448,-0.115002000000004,269.4910042,269.3760022,"nuP25",21,"f","comp",2,"c"
"Old Drop",450,0.419009100000039,272.8695926,273.2886017,"nuP25",21,"f","comp",2,"c"
"Old Drop",451,0.701016299999992,274.5298978,275.2309141,"nuP25",21,"f","comp",2,"c"
"Old Drop",453,0.345007599999974,277.4076471,277.7526547,"nuP25",21,"f","comp",2,"c"
"Old Drop",455,0.500009999999975,279.3956895,279.8956995,"nuP25",21,"f","comp",2,"c"
"Old Drop",456,0.386008699999991,282.1088191,282.4948278,"nuP25",21,"f","comp",2,"c"
"Old Drop",458,0.656015300000035,285.3957746,286.0517899,"nuP25",21,"f","comp",2,"c"
"Old Drop",460,0.503987400000028,287.8728508,288.3768382,"nuP25",21,"f","comp",2,"c"
"Old Drop",462,0.452011099999993,290.0168729,290.468884,"nuP25",21,"f","comp",2,"c"
"Old Drop",464,0.37500940000001,292.0609159,292.4359253,"nuP25",21,"f","comp",2,"c"
"Old Drop",466,0.194535499999972,294.9164336,295.1109691,"nuP25",21,"f","comp",2,"c"
"Old Drop",468,0.374009300000012,297.6353381,298.0093474,"nuP25",21,"f","comp",2,"c"
"Grab",475,0.1080006,2.3040014,2.412002,"nuP27",19,"f","comp",2,"c"
"Grab",477,0.275,6.1110025,6.3860025,"nuP27",19,"f","comp",2,"c"
"Grab",479,0.412999299999999,8.2960045,8.7090038,"nuP27",19,"f","comp",2,"c"
"Grab",481,0.871000499999999,10.9800061,11.8510066,"nuP27",19,"f","comp",2,"c"
"Grab",483,0.229000000000001,15.4925237,15.7215237,"nuP27",19,"f","comp",2,"c"
"Grab",486,0.078002399999999,22.2595262,22.3375286,"nuP27",19,"f","comp",2,"c"
"Grab",488,0.237000500000001,24.7985278,25.0355283,"nuP27",19,"f","comp",2,"c"
"Grab",490,0.3295146,29.8275309,30.1570455,"nuP27",19,"f","comp",2,"c"
"Grab",493,0.3379999,31.7610471,32.099047,"nuP27",19,"f","comp",2,"c"
"Grab",495,0.276001399999998,38.7940491,39.0700505,"nuP27",19,"f","comp",2,"c"
"Grab",497,0.280001200000001,43.5430518,43.823053,"nuP27",19,"f","comp",2,"c"
"Grab",498,0.199999200000001,46.3780541,46.5780533,"nuP27",19,"f","comp",2,"c"
"Grab",500,0.239002600000006,49.2600546,49.4990572,"nuP27",19,"f","comp",2,"c"
"Grab",502,0.452000900000002,51.128057,51.5800579,"nuP27",19,"f","comp",2,"c"
"Grab",505,0.345000299999995,53.2980572,53.6430575,"nuP27",19,"f","comp",2,"c"
"Grab",507,0.376999700000006,55.8220591,56.1990588,"nuP27",19,"f","comp",2,"c"
"Grab",509,0.319000700000004,58.5710595,58.8900602,"nuP27",19,"f","comp",2,"c"
"Grab",511,0.136999799999998,64.7560636,64.8930634,"nuP27",19,"f","comp",2,"c"
"Grab",513,0.217000099999993,67.165064,67.3820641,"nuP27",19,"f","comp",2,"c"
"Grab",516,0.0530000000000115,69.2910654,69.3440654,"nuP27",19,"f","comp",2,"c"
"Grab",518,0.397000500000004,71.5240656,71.9210661,"nuP27",19,"f","comp",2,"c"
"Grab",519,0.268998199999999,75.8900699,76.1590681,"nuP27",19,"f","comp",2,"c"
"Grab",521,0.241000799999995,83.226072,83.4670728,"nuP27",19,"f","comp",2,"c"
"Grab",524,0.367000499999989,85.1510731,85.5180736,"nuP27",19,"f","comp",2,"c"
"Grab",526,0.374999299999999,90.4320766,90.8070759,"nuP27",19,"f","comp",2,"c"
"Grab",528,0.0500011000000029,93.2010766,93.2510777,"nuP27",19,"f","comp",2,"c"
"Grab",529,0.170000700000003,96.7450796,96.9150803,"nuP27",19,"f","comp",2,"c"
"Grab",531,0.0759995000000089,106.3800843,106.4560838,"nuP27",19,"f","comp",2,"c"
"Grab",533,0.1329992,108.8500859,108.9830851,"nuP27",19,"f","comp",2,"c"
"Grab",535,0.312000400000002,110.9910873,111.3030877,"nuP27",19,"f","comp",2,"c"
"Grab",537,0.0620004000000023,118.2820899,118.3440903,"nuP27",19,"f","comp",2,"c"
"Grab",540,1.4970012,120.9170909,122.4140921,"nuP27",19,"f","comp",2,"c"
"Grab",544,0.147999099999993,130.6510915,130.7990906,"nuP27",19,"f","comp",2,"c"
"Grab",546,0.3909965,133.4190752,133.8100717,"nuP27",19,"f","comp",2,"c"
"Grab",548,0.6849962,137.9560457,138.6410419,"nuP27",19,"f","comp",2,"c"
"Grab",549,0.0749998000000005,140.4000315,140.4750313,"nuP27",19,"f","comp",2,"c"
"Grab",552,0.214000099999993,142.3670186,142.5810187,"nuP27",19,"f","comp",2,"c"
"Grab",554,0.121999499999987,145.0640027,145.1860022,"nuP27",19,"f","comp",2,"c"
"Grab",556,0.515996800000011,147.6169866,148.1329834,"nuP27",19,"f","comp",2,"c"
"Grab",558,0.212998699999986,152.3199581,152.5329568,"nuP27",19,"f","comp",2,"c"
"Grab",559,0.289997599999992,157.0509278,157.3409254,"nuP27",19,"f","comp",2,"c"
"Grab",561,0.166999900000008,159.032915,159.1999149,"nuP27",19,"f","comp",2,"c"
"Grab",564,0.323998500000016,165.2295025,165.553501,"nuP27",19,"f","comp",2,"c"
"Grab",567,0.115000899999984,167.8254855,167.9404864,"nuP27",19,"f","comp",2,"c"
"Grab",568,0.24500119999999,171.0254657,171.2704669,"nuP27",19,"f","comp",2,"c"
"Grab",570,0.520997700000009,174.7074441,175.2284418,"nuP27",19,"f","comp",2,"c"
"Grab",572,0.420998499999996,177.6704249,178.0914234,"nuP27",19,"f","comp",2,"c"
"Grab",574,0.103000199999997,183.3433908,183.446391,"nuP27",19,"f","comp",2,"c"
"Grab",576,0.345998000000009,190.6343455,190.9803435,"nuP27",19,"f","comp",2,"c"
"Grab",578,0.82299549999999,193.1203297,193.9433252,"nuP27",19,"f","comp",2,"c"
"Grab",581,0.337998400000004,195.7413135,196.0793119,"nuP27",19,"f","comp",2,"c"
"Grab",583,0.661995899999994,203.5130578,204.1750537,"nuP27",19,"f","comp",2,"c"
"Grab",584,0.0499995999999783,206.4420406,206.4920402,"nuP27",19,"f","comp",2,"c"
"Grab",586,0.202998100000002,209.1330238,209.3360219,"nuP27",19,"f","comp",2,"c"
"Grab",589,0.756994899999995,211.4510093,212.2080042,"nuP27",19,"f","comp",2,"c"
"Grab",591,0.196998800000017,214.4889902,214.685989,"nuP27",19,"f","comp",2,"c"
"Grab",594,0.0689993999999956,218.5429647,218.6119641,"nuP27",19,"f","comp",2,"c"
"Grab",596,0.186999399999991,220.8009517,220.9879511,"nuP27",19,"f","comp",2,"c"
"Grab",597,0.286998699999998,230.0537756,230.3407743,"nuP27",19,"f","comp",2,"c"
"Grab",599,0.335997399999997,232.4777612,232.8137586,"nuP27",19,"f","comp",2,"c"
"Grab",602,0.230998099999994,237.9369288,238.1679269,"nuP27",19,"f","comp",2,"c"
"Grab",605,0.233999400000016,240.2159137,240.4499131,"nuP27",19,"f","comp",2,"c"
"Grab",607,0.185998699999999,243.4128954,243.5988941,"nuP27",19,"f","comp",2,"c"
"Grab",609,0.165998500000001,246.5918755,246.757874,"nuP27",19,"f","comp",2,"c"
"Grab",611,0.167999400000014,249.2888573,249.4568567,"nuP27",19,"f","comp",2,"c"
"Grab",613,0.390998199999984,255.469817,255.8608152,"nuP27",19,"f","comp",2,"c"
"Grab",616,0.250998799999991,263.8107649,264.0617637,"nuP27",19,"f","comp",2,"c"
"Grab",618,0.0719996999999921,265.6547535,265.7267532,"nuP27",19,"f","comp",2,"c"
"Grab",621,0.234998599999983,271.4846903,271.7196889,"nuP27",19,"f","comp",2,"c"
"Grab",625,0.926979199999948,280.6426946,281.5696738,"nuP27",19,"f","comp",2,"c"
"Grab",627,0.144000299999959,283.2206628,283.3646631,"nuP27",19,"f","comp",2,"c"
"Grab",630,0.0660004999999728,285.5606477,285.6266482,"nuP27",19,"f","comp",2,"c"
"Grab",632,0.0969999000000143,295.8993542,295.9963541,"nuP27",19,"f","comp",2,"c"
"Grab",633,0.298996299999999,298.5683402,298.8673365,"nuP27",19,"f","comp",2,"c"
"Place",475,0.6319996,4.3000019,4.9320015,"nuP27",19,"f","comp",2,"c"
"Place",477,0.6300017,7.0230027,7.6530044,"nuP27",19,"f","comp",2,"c"
"Place",479,0.839000100000002,9.2340048,10.0730049,"nuP27",19,"f","comp",2,"c"
"Place",481,1.1330006,12.5940065,13.7270071,"nuP27",19,"f","comp",2,"c"
"Place",483,1.2880024,16.8015228,18.0895252,"nuP27",19,"f","comp",2,"c"
"Place",486,0.9910006,22.7905267,23.7815273,"nuP27",19,"f","comp",2,"c"
"Place",488,0.855000199999999,25.619529,26.4745292,"nuP27",19,"f","comp",2,"c"
"Place",490,0.800000199999999,30.5650462,31.3650464,"nuP27",19,"f","comp",2,"c"
"Place",493,0.567001299999994,35.2680476,35.8350489,"nuP27",19,"f","comp",2,"c"
"Place",495,0.880999799999998,39.4970506,40.3780504,"nuP27",19,"f","comp",2,"c"
"Place",498,1.1060001,47.1240545,48.2300546,"nuP27",19,"f","comp",2,"c"
"Place",500,0.827001899999999,49.9840554,50.8110573,"nuP27",19,"f","comp",2,"c"
"Place",502,0.728999800000004,52.1090575,52.8380573,"nuP27",19,"f","comp",2,"c"
"Place",509,0.959001000000001,59.4770603,60.4360613,"nuP27",19,"f","comp",2,"c"
"Place",511,0.917001200000001,65.4020623,66.3190635,"nuP27",19,"f","comp",2,"c"
"Place",513,0.5959991,67.9610648,68.5570639,"nuP27",19,"f","comp",2,"c"
"Place",516,0.660001999999992,69.9350644,70.5950664,"nuP27",19,"f","comp",2,"c"
"Place",519,0.826999200000003,76.7920702,77.6190694,"nuP27",19,"f","comp",2,"c"
"Place",521,0.572003100000003,84.1020717,84.6740748,"nuP27",19,"f","comp",2,"c"
"Place",524,0.683999400000005,86.0460736,86.730073,"nuP27",19,"f","comp",2,"c"
"Place",526,0.686999099999994,91.6000769,92.287076,"nuP27",19,"f","comp",2,"c"
"Place",529,1.2960008,99.9920796,101.2880804,"nuP27",19,"f","comp",2,"c"
"Place",531,0.509999699999995,107.2440847,107.7540844,"nuP27",19,"f","comp",2,"c"
"Place",533,0.830999699999992,109.5920849,110.4230846,"nuP27",19,"f","comp",2,"c"
"Place",535,0.777000099999995,111.8960859,112.673086,"nuP27",19,"f","comp",2,"c"
"Place",537,0.778000599999999,118.8700898,119.6480904,"nuP27",19,"f","comp",2,"c"
"Place",540,1.1220003,122.8380933,123.9600936,"nuP27",19,"f","comp",2,"c"
"Place",542,0.759999900000025,128.7310954,129.4910953,"nuP27",19,"f","comp",2,"c"
"Place",544,0.632995599999987,131.4340875,132.0670831,"nuP27",19,"f","comp",2,"c"
"Place",546,1.00899420000002,134.4700686,135.4790628,"nuP27",19,"f","comp",2,"c"
"Place",549,0.474000100000012,141.0790262,141.5530263,"nuP27",19,"f","comp",2,"c"
"Place",554,0.594996600000002,145.694998,146.2899946,"nuP27",19,"f","comp",2,"c"
"Place",556,0.568997200000013,150.0439715,150.6129687,"nuP27",19,"f","comp",2,"c"
"Place",559,0.574996900000002,157.9759234,158.5509203,"nuP27",19,"f","comp",2,"c"
"Place",561,1.12850560000001,159.5309131,160.6594187,"nuP27",19,"f","comp",2,"c"
"Place",564,0.387998400000015,166.3244954,166.7124938,"nuP27",19,"f","comp",2,"c"
"Place",568,0.818996099999993,172.0154598,172.8344559,"nuP27",19,"f","comp",2,"c"
"Place",570,0.659995600000002,175.7294376,176.3894332,"nuP27",19,"f","comp",2,"c"
"Place",572,0.857993999999991,178.5744204,179.4324144,"nuP27",19,"f","comp",2,"c"
"Place",574,0.794995300000011,183.8793869,184.6743822,"nuP27",19,"f","comp",2,"c"
"Place",576,0.829995200000013,191.5603396,192.3903348,"nuP27",19,"f","comp",2,"c"
"Place",578,0.894995800000004,194.3113223,195.2063181,"nuP27",19,"f","comp",2,"c"
"Place",581,0.841994700000015,196.6073085,197.4493032,"nuP27",19,"f","comp",2,"c"
"Place",584,0.809995299999997,207.056036,207.8660313,"nuP27",19,"f","comp",2,"c"
"Place",586,0.412997300000001,210.1680166,210.5810139,"nuP27",19,"f","comp",2,"c"
"Place",589,0.564996699999995,212.8920003,213.456997,"nuP27",19,"f","comp",2,"c"
"Place",591,0.562996200000015,215.3929848,215.955981,"nuP27",19,"f","comp",2,"c"
"Place",594,0.912993199999988,219.206962,220.1199552,"nuP27",19,"f","comp",2,"c"
"Place",597,0.593996500000003,231.0217696,231.6157661,"nuP27",19,"f","comp",2,"c"
"Place",599,0.444997300000011,233.416755,233.8617523,"nuP27",19,"f","comp",2,"c"
"Place",602,0.535997500000008,238.7279225,239.26392,"nuP27",19,"f","comp",2,"c"
"Place",605,0.773993399999995,241.1789098,241.9529032,"nuP27",19,"f","comp",2,"c"
"Place",607,1.29699260000001,244.3528887,245.6498813,"nuP27",19,"f","comp",2,"c"
"Place",609,0.590995199999981,247.7868678,248.377863,"nuP27",19,"f","comp",2,"c"
"Place",611,1.18599140000001,250.1008535,251.2868449,"nuP27",19,"f","comp",2,"c"
"Place",613,0.688996799999984,256.5458095,257.2348063,"nuP27",19,"f","comp",2,"c"
"Place",614,0.431001499999979,262.4587735,262.889775,"nuP27",19,"f","comp",2,"c"
"Place",616,0.462996900000007,264.6047594,265.0677563,"nuP27",19,"f","comp",2,"c"
"Place",618,0.666996700000027,266.1387499,266.8057466,"nuP27",19,"f","comp",2,"c"
"Place",619,0.602995800000031,268.3747097,268.9777055,"nuP27",19,"f","comp",2,"c"
"Place",621,0.972994200000016,275.0116677,275.9846619,"nuP27",19,"f","comp",2,"c"
"Place",622,0.472997099999986,278.1767741,278.6497712,"nuP27",19,"f","comp",2,"c"
"Place",627,0.749998299999959,283.8566587,284.606657,"nuP27",19,"f","comp",2,"c"
"Place",630,0.882995199999982,286.0996453,286.9826405,"nuP27",19,"f","comp",2,"c"
"Full",475,2.6280001,2.3040014,4.9320015,"nuP27",19,"f","comp",2,"c"
"Full",477,1.5420019,6.1110025,7.6530044,"nuP27",19,"f","comp",2,"c"
"Full",479,1.7770004,8.2960045,10.0730049,"nuP27",19,"f","comp",2,"c"
"Full",481,2.747001,10.9800061,13.7270071,"nuP27",19,"f","comp",2,"c"
"Full",483,2.5970015,15.4925237,18.0895252,"nuP27",19,"f","comp",2,"c"
"Full",486,1.5220011,22.2595262,23.7815273,"nuP27",19,"f","comp",2,"c"
"Full",488,1.6760014,24.7985278,26.4745292,"nuP27",19,"f","comp",2,"c"
"Full",490,1.5375155,29.8275309,31.3650464,"nuP27",19,"f","comp",2,"c"
"Full",493,4.0740018,31.7610471,35.8350489,"nuP27",19,"f","comp",2,"c"
"Full",495,1.5840013,38.7940491,40.3780504,"nuP27",19,"f","comp",2,"c"
"Full",497,0.280001200000001,43.5430518,43.823053,"nuP27",19,"f","comp",2,"c"
"Full",498,1.8520005,46.3780541,48.2300546,"nuP27",19,"f","comp",2,"c"
"Full",500,1.55100270000001,49.2600546,50.8110573,"nuP27",19,"f","comp",2,"c"
"Full",502,1.7100003,51.128057,52.8380573,"nuP27",19,"f","comp",2,"c"
"Full",505,0.345000299999995,53.2980572,53.6430575,"nuP27",19,"f","comp",2,"c"
"Full",507,0.376999700000006,55.8220591,56.1990588,"nuP27",19,"f","comp",2,"c"
"Full",509,1.8650018,58.5710595,60.4360613,"nuP27",19,"f","comp",2,"c"
"Full",511,1.56299989999999,64.7560636,66.3190635,"nuP27",19,"f","comp",2,"c"
"Full",513,1.3919999,67.165064,68.5570639,"nuP27",19,"f","comp",2,"c"
"Full",516,1.304001,69.2910654,70.5950664,"nuP27",19,"f","comp",2,"c"
"Full",518,0.397000500000004,71.5240656,71.9210661,"nuP27",19,"f","comp",2,"c"
"Full",519,1.7289995,75.8900699,77.6190694,"nuP27",19,"f","comp",2,"c"
"Full",521,1.4480028,83.226072,84.6740748,"nuP27",19,"f","comp",2,"c"
"Full",524,1.5789999,85.1510731,86.730073,"nuP27",19,"f","comp",2,"c"
"Full",526,1.8549994,90.4320766,92.287076,"nuP27",19,"f","comp",2,"c"
"Full",528,0.0500011000000029,93.2010766,93.2510777,"nuP27",19,"f","comp",2,"c"
"Full",529,4.5430008,96.7450796,101.2880804,"nuP27",19,"f","comp",2,"c"
"Full",531,1.3740001,106.3800843,107.7540844,"nuP27",19,"f","comp",2,"c"
"Full",533,1.5729987,108.8500859,110.4230846,"nuP27",19,"f","comp",2,"c"
"Full",535,1.68199869999999,110.9910873,112.673086,"nuP27",19,"f","comp",2,"c"
"Full",537,1.3660005,118.2820899,119.6480904,"nuP27",19,"f","comp",2,"c"
"Full",540,3.04300269999999,120.9170909,123.9600936,"nuP27",19,"f","comp",2,"c"
"Full",542,0.759999900000025,128.7310954,129.4910953,"nuP27",19,"f","comp",2,"c"
"Full",544,1.41599159999998,130.6510915,132.0670831,"nuP27",19,"f","comp",2,"c"
"Full",546,2.0599876,133.4190752,135.4790628,"nuP27",19,"f","comp",2,"c"
"Full",548,0.6849962,137.9560457,138.6410419,"nuP27",19,"f","comp",2,"c"
"Full",549,1.15299479999999,140.4000315,141.5530263,"nuP27",19,"f","comp",2,"c"
"Full",552,0.214000099999993,142.3670186,142.5810187,"nuP27",19,"f","comp",2,"c"
"Full",554,1.2259919,145.0640027,146.2899946,"nuP27",19,"f","comp",2,"c"
"Full",556,2.99598210000002,147.6169866,150.6129687,"nuP27",19,"f","comp",2,"c"
"Full",558,0.212998699999986,152.3199581,152.5329568,"nuP27",19,"f","comp",2,"c"
"Full",559,1.49999249999999,157.0509278,158.5509203,"nuP27",19,"f","comp",2,"c"
"Full",561,1.6265037,159.032915,160.6594187,"nuP27",19,"f","comp",2,"c"
"Full",564,1.48299130000001,165.2295025,166.7124938,"nuP27",19,"f","comp",2,"c"
"Full",567,0.115000899999984,167.8254855,167.9404864,"nuP27",19,"f","comp",2,"c"
"Full",568,1.80899019999998,171.0254657,172.8344559,"nuP27",19,"f","comp",2,"c"
"Full",570,1.68198910000001,174.7074441,176.3894332,"nuP27",19,"f","comp",2,"c"
"Full",572,1.7619895,177.6704249,179.4324144,"nuP27",19,"f","comp",2,"c"
"Full",574,1.33099139999999,183.3433908,184.6743822,"nuP27",19,"f","comp",2,"c"
"Full",576,1.75598930000001,190.6343455,192.3903348,"nuP27",19,"f","comp",2,"c"
"Full",578,2.08598839999999,193.1203297,195.2063181,"nuP27",19,"f","comp",2,"c"
"Full",581,1.70798970000001,195.7413135,197.4493032,"nuP27",19,"f","comp",2,"c"
"Full",583,0.661995899999994,203.5130578,204.1750537,"nuP27",19,"f","comp",2,"c"
"Full",584,1.42399069999999,206.4420406,207.8660313,"nuP27",19,"f","comp",2,"c"
"Full",586,1.4479901,209.1330238,210.5810139,"nuP27",19,"f","comp",2,"c"
"Full",589,2.00598769999999,211.4510093,213.456997,"nuP27",19,"f","comp",2,"c"
"Full",591,1.46699080000002,214.4889902,215.955981,"nuP27",19,"f","comp",2,"c"
"Full",594,1.57699049999999,218.5429647,220.1199552,"nuP27",19,"f","comp",2,"c"
"Full",596,0.186999399999991,220.8009517,220.9879511,"nuP27",19,"f","comp",2,"c"
"Full",597,1.56199050000001,230.0537756,231.6157661,"nuP27",19,"f","comp",2,"c"
"Full",599,1.3839911,232.4777612,233.8617523,"nuP27",19,"f","comp",2,"c"
"Full",602,1.32699120000001,237.9369288,239.26392,"nuP27",19,"f","comp",2,"c"
"Full",605,1.73698950000002,240.2159137,241.9529032,"nuP27",19,"f","comp",2,"c"
"Full",607,2.23698590000001,243.4128954,245.6498813,"nuP27",19,"f","comp",2,"c"
"Full",609,1.7859875,246.5918755,248.377863,"nuP27",19,"f","comp",2,"c"
"Full",611,1.99798760000002,249.2888573,251.2868449,"nuP27",19,"f","comp",2,"c"
"Full",613,1.7649893,255.469817,257.2348063,"nuP27",19,"f","comp",2,"c"
"Full",614,0.431001499999979,262.4587735,262.889775,"nuP27",19,"f","comp",2,"c"
"Full",616,1.2569914,263.8107649,265.0677563,"nuP27",19,"f","comp",2,"c"
