"sequenceNum","cubeColor","moveTime","startTime","endTime","Participant","Age","Sex","Condition","Trial","Group"
549,"Blue",0.466001000000006,190.825873,191.291874,"nuP28",20,"f","comp",2,"c"
551,"Blue",0.053000499999996,200.8208892,200.8738897,"nuP28",20,"f","comp",2,"c"
553,"Blue",0.0700008999999966,204.242893,204.3128939,"nuP28",20,"f","comp",2,"c"
555,"Blue",0.325000899999992,207.362898,207.6878989,"nuP28",20,"f","comp",2,"c"
558,"Gold",0.217998999999992,223.4079249,223.6259239,"nuP28",20,"f","comp",2,"c"
561,"Gold",0.338002200000005,226.259929,226.5979312,"nuP28",20,"f","comp",2,"c"
564,"White",0.123999999999995,232.2129392,232.3369392,"nuP28",20,"f","comp",2,"c"
566,"White",0.024999600000001,234.3930231,234.4180227,"nuP28",20,"f","comp",2,"c"
568,"White",0.251001800000012,237.2060261,237.4570279,"nuP28",20,"f","comp",2,"c"
570,"White",0.0919991000000095,247.8910445,247.9830436,"nuP28",20,"f","comp",2,"c"
571,"White",0.045000200000004,248.6310458,248.676046,"nuP28",20,"f","comp",2,"c"
573,"Blue",0.0260004999999808,254.0030532,254.0290537,"nuP28",20,"f","comp",2,"c"
576,"Blue",0.240003600000023,260.935079,261.1750826,"nuP28",20,"f","comp",2,"c"
582,"Red",0.0220012999999994,273.9882008,274.0102021,"nuP28",20,"f","comp",2,"c"
584,"Red",0.333004100000039,276.352223,276.6852271,"nuP28",20,"f","comp",2,"c"
586,"Red",0.0940021999999772,278.7952452,278.8892474,"nuP28",20,"f","comp",2,"c"
590,"Gold",0.201005000000009,286.9933214,287.1943264,"nuP28",20,"f","comp",2,"c"
592,"Gold",0.236999499999968,289.1583443,289.3953438,"nuP28",20,"f","comp",2,"c"
595,"Gold",0.0379995000000122,291.5463654,291.5843649,"nuP28",20,"f","comp",2,"c"
597,"Gold",0.0670009000000391,295.5894014,295.6564023,"nuP28",20,"f","comp",2,"c"
583,"Red",0.320002,3.5549928,3.8749948,"nuP29",20,"f","comp",2,"c"
586,"Gold",0.226001500000001,5.503989,5.7299905,"nuP29",20,"f","comp",2,"c"
593,"Gold",0.204999000000001,24.2659533,24.4709523,"nuP29",20,"f","comp",2,"c"
596,"White",0.00985980000000097,31.0496655,31.0595253,"nuP29",20,"f","comp",2,"c"
598,"White",0.292998100000005,32.3164519,32.60945,"nuP29",20,"f","comp",2,"c"
602,"Red",0.5259979,40.9371763,41.4631742,"nuP29",20,"f","comp",2,"c"
604,"Blue",0.324001200000005,42.7841708,43.108172,"nuP29",20,"f","comp",2,"c"
606,"Red",0.235999,44.8311692,45.0671682,"nuP29",20,"f","comp",2,"c"
607,"Blue",0.361000900000001,46.4721637,46.8331646,"nuP29",20,"f","comp",2,"c"
610,"Red",0.0599986000000001,50.8561568,50.9161554,"nuP29",20,"f","comp",2,"c"
612,"Blue",0.482998299999998,54.515149,54.9981473,"nuP29",20,"f","comp",2,"c"
613,"Red",0.153999800000001,58.2961412,58.450141,"nuP29",20,"f","comp",2,"c"
615,"Blue",0.130998599999998,60.2391388,60.3701374,"nuP29",20,"f","comp",2,"c"
617,"Red",0.237999500000001,64.8341293,65.0721288,"nuP29",20,"f","comp",2,"c"
621,"Gold",0.127999700000004,70.5901157,70.7181154,"nuP29",20,"f","comp",2,"c"
624,"Gold",0.127999899999992,72.9581115,73.0861114,"nuP29",20,"f","comp",2,"c"
627,"Gold",0.173001800000009,75.1121063,75.2851081,"nuP29",20,"f","comp",2,"c"
629,"White",0.182000700000003,79.1470988,79.3290995,"nuP29",20,"f","comp",2,"c"
631,"White",0.170000799999997,84.5950885,84.7650893,"nuP29",20,"f","comp",2,"c"
633,"White",0.125968200000003,87.1451149,87.2710831,"nuP29",20,"f","comp",2,"c"
635,"Blue",0.0990005999999966,99.6410571,99.7400577,"nuP29",20,"f","comp",2,"c"
637,"Blue",0.392998399999996,101.4360571,101.8290555,"nuP29",20,"f","comp",2,"c"
638,"Blue",0.174000800000002,104.4180495,104.5920503,"nuP29",20,"f","comp",2,"c"
641,"Blue",0.166997899999998,117.0600245,117.2270224,"nuP29",20,"f","comp",2,"c"
643,"Red",0.23899879999999,118.7000213,118.9390201,"nuP29",20,"f","comp",2,"c"
645,"Red",0.091000699999995,120.3020175,120.3930182,"nuP29",20,"f","comp",2,"c"
646,"Blue",0.436996300000004,121.5880165,122.0250128,"nuP29",20,"f","comp",2,"c"
647,"Red",0.143000599999993,123.7880099,123.9310105,"nuP29",20,"f","comp",2,"c"
648,"Red",0.105001600000008,125.7320051,125.8370067,"nuP29",20,"f","comp",2,"c"
651,"Gold",0.279998500000005,131.7889957,132.0689942,"nuP29",20,"f","comp",2,"c"
655,"Blue",0.252003599999995,141.1719745,141.4239781,"nuP29",20,"f","comp",2,"c"
656,"White",0.442999000000015,143.2919705,143.7349695,"nuP29",20,"f","comp",2,"c"
658,"Blue",0.066002200000014,145.7369656,145.8029678,"nuP29",20,"f","comp",2,"c"
661,"Red",0.49000079999999,152.1259522,152.615953,"nuP29",20,"f","comp",2,"c"
662,"White",0.352997699999975,153.0389541,153.3919518,"nuP29",20,"f","comp",2,"c"
664,"Blue",0.202998900000011,155.1019476,155.3049465,"nuP29",20,"f","comp",2,"c"
666,"White",0.0220013999999935,156.8439428,156.8659442,"nuP29",20,"f","comp",2,"c"
668,"White",0.115000399999985,159.6939389,159.8089393,"nuP29",20,"f","comp",2,"c"
669,"Blue",0.760001400000021,161.7619337,162.5219351,"nuP29",20,"f","comp",2,"c"
671,"Blue",0.432000700000003,164.17293,164.6049307,"nuP29",20,"f","comp",2,"c"
675,"Red",0.284999599999992,171.6849149,171.9699145,"nuP29",20,"f","comp",2,"c"
678,"Red",0.587999400000001,175.7159074,176.3039068,"nuP29",20,"f","comp",2,"c"
680,"White",0.163002899999981,179.0238984,179.1869013,"nuP29",20,"f","comp",2,"c"
684,"Gold",0.0890004999999974,183.8728901,183.9618906,"nuP29",20,"f","comp",2,"c"
688,"Gold",0.138999799999993,194.6218684,194.7608682,"nuP29",20,"f","comp",2,"c"
690,"White",0.0370011999999917,196.4188364,196.4558376,"nuP29",20,"f","comp",2,"c"
693,"Blue",0.024001300000009,202.88189,202.9058913,"nuP29",20,"f","comp",2,"c"
694,"Blue",0.737933900000002,203.8918902,204.6298241,"nuP29",20,"f","comp",2,"c"
696,"Blue",0.225999400000006,209.9256936,210.151693,"nuP29",20,"f","comp",2,"c"
697,"Blue",0.0649997999999812,218.329685,218.3946848,"nuP29",20,"f","comp",2,"c"
698,"Red",0.212998999999996,219.9316833,220.1446823,"nuP29",20,"f","comp",2,"c"
699,"Blue",0.279001599999987,222.0666798,222.3456814,"nuP29",20,"f","comp",2,"c"
702,"Gold",0.162000199999994,224.0366782,224.1986784,"nuP29",20,"f","comp",2,"c"
704,"Red",0.544000400000016,229.8716738,230.4156742,"nuP29",20,"f","comp",2,"c"
709,"White",0.116998300000006,254.8536495,254.9706478,"nuP29",20,"f","comp",2,"c"
711,"Red",0.189968399999998,261.0646734,261.2546418,"nuP29",20,"f","comp",2,"c"
714,"Gold",0.476000199999987,263.6316387,264.1076389,"nuP29",20,"f","comp",2,"c"
716,"Blue",0.0370017999999845,268.9406331,268.9776349,"nuP29",20,"f","comp",2,"c"
725,"Gold",0.724997300000041,289.1206155,289.8456128,"nuP29",20,"f","comp",2,"c"
727,"Gold",0.0500005999999757,291.9596118,292.0096124,"nuP29",20,"f","comp",2,"c"
729,"White",0.223000500000012,293.5696087,293.7926092,"nuP29",20,"f","comp",2,"c"
2,"Gold",0.5100014,2.4737377,2.9837391,"nuP29",20,"f","solo",1,"c"
3,"Red",0.429998899999999,8.9395082,9.3695071,"nuP29",20,"f","solo",1,"c"
5,"Blue",0.755659,13.6545249,14.4101839,"nuP29",20,"f","solo",1,"c"
6,"Blue",0.278048399999999,15.4281831,15.7062315,"nuP29",20,"f","solo",1,"c"
7,"Blue",0.695229300000001,22.7508451,23.4460744,"nuP29",20,"f","solo",1,"c"
9,"Red",0.422000299999997,26.2779665,26.6999668,"nuP29",20,"f","solo",1,"c"
10,"Red",1.1099122,30.9210986,32.0310108,"nuP29",20,"f","solo",1,"c"
12,"Blue",0.520027500000005,35.5671384,36.0871659,"nuP29",20,"f","solo",1,"c"
13,"Blue",0.422001799999997,39.7619588,40.1839606,"nuP29",20,"f","solo",1,"c"
16,"Blue",0.723999599999999,54.0286367,54.7526363,"nuP29",20,"f","solo",1,"c"
18,"White",0.642002599999998,59.628645,60.2706476,"nuP29",20,"f","solo",1,"c"
20,"White",0.311001999999995,63.9156503,64.2266523,"nuP29",20,"f","solo",1,"c"
21,"White",0.514001400000012,66.4496545,66.9636559,"nuP29",20,"f","solo",1,"c"
22,"White",0.685001100000008,73.3766656,74.0616667,"nuP29",20,"f","solo",1,"c"
24,"White",0.936000100000001,78.4156741,79.3516742,"nuP29",20,"f","solo",1,"c"
26,"Blue",0.157999999999987,85.310685,85.468685,"nuP29",20,"f","solo",1,"c"
27,"Blue",0.382999600000005,89.3296898,89.7126894,"nuP29",20,"f","solo",1,"c"
30,"Gold",0.21300140000001,94.7156967,94.9286981,"nuP29",20,"f","solo",1,"c"
31,"Red",0.590001200000003,95.5976988,96.1877,"nuP29",20,"f","solo",1,"c"
32,"Red",0.507001299999999,99.744705,100.2517063,"nuP29",20,"f","solo",1,"c"
35,"Gold",1.2670045,107.1447162,108.4117207,"nuP29",20,"f","solo",1,"c"
36,"White",0.365000899999998,110.9017233,111.2667242,"nuP29",20,"f","solo",1,"c"
37,"Gold",0.743001599999999,114.0937263,114.8367279,"nuP29",20,"f","solo",1,"c"
41,"Gold",0.577000300000009,118.9657338,119.5427341,"nuP29",20,"f","solo",1,"c"
43,"White",0.204999200000003,122.287739,122.4927382,"nuP29",20,"f","solo",1,"c"
45,"Red",0.446999599999998,125.1187438,125.5657434,"nuP29",20,"f","solo",1,"c"
47,"White",0.36000039999999,134.3507566,134.710757,"nuP29",20,"f","solo",1,"c"
49,"White",1.06100290000001,141.2497673,142.3107702,"nuP29",20,"f","solo",1,"c"
51,"White",0.218000599999982,144.5917722,144.8097728,"nuP29",20,"f","solo",1,"c"
53,"White",0.212001100000009,152.7337853,152.9457864,"nuP29",20,"f","solo",1,"c"
54,"White",0.291999699999991,156.3717901,156.6637898,"nuP29",20,"f","solo",1,"c"
56,"White",0.41299859999998,160.9567986,161.3697972,"nuP29",20,"f","solo",1,"c"
57,"White",0.518002200000012,162.2057983,162.7238005,"nuP29",20,"f","solo",1,"c"
60,"Red",0.710003400000005,172.3838136,173.093817,"nuP29",20,"f","solo",1,"c"
61,"Red",0.727001800000011,175.5368198,176.2638216,"nuP29",20,"f","solo",1,"c"
63,"Blue",0.269002599999993,180.2598249,180.5288275,"nuP29",20,"f","solo",1,"c"
66,"Blue",0.1000066,186.9128345,187.0128411,"nuP29",20,"f","solo",1,"c"
68,"Red",0.860000900000017,189.5498399,190.4098408,"nuP29",20,"f","solo",1,"c"
70,"Red",0.568002399999983,200.5778563,201.1458587,"nuP29",20,"f","solo",1,"c"
71,"Red",0.479002699999995,203.4508594,203.9298621,"nuP29",20,"f","solo",1,"c"
72,"Red",0.140000599999979,203.9648601,204.1048607,"nuP29",20,"f","solo",1,"c"
75,"Red",0.341001799999987,211.7978727,212.1388745,"nuP29",20,"f","solo",1,"c"
77,"Red",0.296001899999993,214.1488758,214.4448777,"nuP29",20,"f","solo",1,"c"
79,"Red",0.292000599999994,216.5438792,216.8358798,"nuP29",20,"f","solo",1,"c"
81,"Red",0.182000200000004,218.5828836,218.7648838,"nuP29",20,"f","solo",1,"c"
84,"Red",0.292001199999987,224.3198917,224.6118929,"nuP29",20,"f","solo",1,"c"
87,"Gold",0.211000799999994,227.4828961,227.6938969,"nuP29",20,"f","solo",1,"c"
89,"Red",0.164001299999995,229.7279002,229.8919015,"nuP29",20,"f","solo",1,"c"
92,"Gold",0.46000029999999,233.0419052,233.5019055,"nuP29",20,"f","solo",1,"c"
94,"White",0.404001100000016,238.5409125,238.9449136,"nuP29",20,"f","solo",1,"c"
97,"Gold",0.22099990000001,241.6659182,241.8869181,"nuP29",20,"f","solo",1,"c"
99,"White",0.822001999999998,243.8859206,244.7079226,"nuP29",20,"f","solo",1,"c"
101,"Gold",0.501000400000009,255.0069375,255.5079379,"nuP29",20,"f","solo",1,"c"
103,"White",0.438999999999965,261.3799488,261.8189488,"nuP29",20,"f","solo",1,"c"
105,"Blue",0.40700240000001,264.4039476,264.81095,"nuP29",20,"f","solo",1,"c"
107,"White",0.423003400000027,267.1989486,267.621952,"nuP29",20,"f","solo",1,"c"
109,"Blue",1.05700160000004,270.3249502,271.3819518,"nuP29",20,"f","solo",1,"c"
111,"White",0.58300109999999,273.0759509,273.658952,"nuP29",20,"f","solo",1,"c"
112,"White",0.218999800000006,274.2579537,274.4769535,"nuP29",20,"f","solo",1,"c"
114,"Blue",0.557002899999986,278.6699535,279.2269564,"nuP29",20,"f","solo",1,"c"
115,"Blue",0.248000099999956,280.8919556,281.1399557,"nuP29",20,"f","solo",1,"c"
117,"Blue",0.270003599999995,283.1339556,283.4039592,"nuP29",20,"f","solo",1,"c"
118,"Blue",0.633000999999979,286.1489573,286.7819583,"nuP29",20,"f","solo",1,"c"
119,"Blue",0.149000099999967,287.2339584,287.3829585,"nuP29",20,"f","solo",1,"c"
120,"Blue",0.335001199999965,288.450958,288.7859592,"nuP29",20,"f","solo",1,"c"
121,"Blue",0.17300130000001,291.7119585,291.8849598,"nuP29",20,"f","solo",1,"c"
123,"Blue",0.553001999999992,293.75596,294.308962,"nuP29",20,"f","solo",1,"c"
124,"Blue",0.441997799999967,297.0649644,297.5069622,"nuP29",20,"f","solo",1,"c"
127,"Gold",0.4579993,2.7540031,3.2120024,"nuP29",20,"f","solo",2,"c"
129,"Red",0.682000500000001,7.8560044,8.5380049,"nuP29",20,"f","solo",2,"c"
132,"Gold",0.243003000000002,10.3980036,10.6410066,"nuP29",20,"f","solo",2,"c"
134,"Red",0.3159977,15.2800089,15.5960066,"nuP29",20,"f","solo",2,"c"
136,"Gold",0.362000800000001,17.4700067,17.8320075,"nuP29",20,"f","solo",2,"c"
137,"Red",0.400000300000002,21.2710081,21.6710084,"nuP29",20,"f","solo",2,"c"
140,"Gold",0.224001599999998,23.6890089,23.9130105,"nuP29",20,"f","solo",2,"c"
142,"Blue",0.447000300000003,26.8210119,27.2680122,"nuP29",20,"f","solo",2,"c"
145,"Gold",0.4729986,28.8860138,29.3590124,"nuP29",20,"f","solo",2,"c"
149,"Gold",0.258999600000003,38.5220158,38.7810154,"nuP29",20,"f","solo",2,"c"
151,"Gold",0.569002699999999,42.5920167,43.1610194,"nuP29",20,"f","solo",2,"c"
153,"Blue",0.235999800000002,45.618019,45.8540188,"nuP29",20,"f","solo",2,"c"
155,"Blue",1.0110023,57.1870228,58.1980251,"nuP29",20,"f","solo",2,"c"
156,"Blue",0.445000099999994,58.6320241,59.0770242,"nuP29",20,"f","solo",2,"c"
157,"Blue",1.70500180000001,65.569026,67.2740278,"nuP29",20,"f","solo",2,"c"
158,"Blue",0.49000079999999,68.1720276,68.6620284,"nuP29",20,"f","solo",2,"c"
159,"Blue",0.270998900000009,72.9330172,73.2040161,"nuP29",20,"f","solo",2,"c"
160,"Blue",0.28900209999999,78.7969187,79.0859208,"nuP29",20,"f","solo",2,"c"
162,"Blue",1.49899910000001,92.1980736,93.6970727,"nuP29",20,"f","solo",2,"c"
165,"Gold",0.0760006000000004,100.2800743,100.3560749,"nuP29",20,"f","solo",2,"c"
167,"Blue",1.28500149999999,108.1860778,109.4710793,"nuP29",20,"f","solo",2,"c"
169,"Blue",1.0999997,112.8310816,113.9310813,"nuP29",20,"f","solo",2,"c"
171,"Blue",0.367000399999995,118.0180818,118.3850822,"nuP29",20,"f","solo",2,"c"
174,"Gold",0.147002200000003,120.2190846,120.3660868,"nuP29",20,"f","solo",2,"c"
176,"Gold",0.132000500000004,125.1910848,125.3230853,"nuP29",20,"f","solo",2,"c"
178,"Red",0.716999600000008,128.8930881,129.6100877,"nuP29",20,"f","solo",2,"c"
181,"Gold",0.1479985,132.1670897,132.3150882,"nuP29",20,"f","solo",2,"c"
183,"Blue",0.537999799999994,134.6270895,135.1650893,"nuP29",20,"f","solo",2,"c"
186,"Gold",0.277001500000011,137.9770896,138.2540911,"nuP29",20,"f","solo",2,"c"
188,"Gold",0.0229991999999868,141.0390931,141.0620923,"nuP29",20,"f","solo",2,"c"
190,"Gold",0.407003199999991,151.1110955,151.5180987,"nuP29",20,"f","solo",2,"c"
192,"Red",0.264999299999999,156.8200988,157.0850981,"nuP29",20,"f","solo",2,"c"
194,"Red",1.22000199999999,161.7230999,162.9431019,"nuP29",20,"f","solo",2,"c"
195,"Red",0.375998799999991,171.7021047,172.0781035,"nuP29",20,"f","solo",2,"c"
199,"Gold",0.00900029999999674,178.1241061,178.1331064,"nuP29",20,"f","solo",2,"c"
201,"White",0.549000199999995,184.7353046,185.2843048,"nuP29",20,"f","solo",2,"c"
203,"White",0.325999899999999,186.9898521,187.315852,"nuP29",20,"f","solo",2,"c"
205,"White",0.126000299999987,190.0508508,190.1768511,"nuP29",20,"f","solo",2,"c"
207,"White",0.877001199999995,191.8388506,192.7158518,"nuP29",20,"f","solo",2,"c"
208,"White",0.334998600000006,195.0738538,195.4088524,"nuP29",20,"f","solo",2,"c"
210,"White",0.489999600000004,198.5348554,199.024855,"nuP29",20,"f","solo",2,"c"
212,"White",0.552000200000009,200.5198547,201.0718549,"nuP29",20,"f","solo",2,"c"
214,"Blue",0.385999300000009,204.7578541,205.1438534,"nuP29",20,"f","solo",2,"c"
216,"White",0.370001399999978,207.1638536,207.533855,"nuP29",20,"f","solo",2,"c"
218,"White",1.02099950000002,211.628853,212.6498525,"nuP29",20,"f","solo",2,"c"
220,"Blue",0.478999299999998,217.1108529,217.5898522,"nuP29",20,"f","solo",2,"c"
222,"White",0.240999999999985,221.809851,222.050851,"nuP29",20,"f","solo",2,"c"
227,"Gold",0.180000100000001,229.4248518,229.6048519,"nuP29",20,"f","solo",2,"c"
228,"Red",1.0350004,230.3568508,231.3918512,"nuP29",20,"f","solo",2,"c"
231,"Red",0.854000299999996,243.4238494,244.2778497,"nuP29",20,"f","solo",2,"c"
233,"Red",0.383999999999986,245.9778498,246.3618498,"nuP29",20,"f","solo",2,"c"
235,"Red",0.283999799999975,248.2968494,248.5808492,"nuP29",20,"f","solo",2,"c"
237,"Red",0.245003400000002,250.0208488,250.2658522,"nuP29",20,"f","solo",2,"c"
239,"Red",0.352001099999995,252.5118477,252.8638488,"nuP29",20,"f","solo",2,"c"
241,"White",0.066001099999994,255.103848,255.1698491,"nuP29",20,"f","solo",2,"c"
244,"White",0.234997799999974,260.1788495,260.4138473,"nuP29",20,"f","solo",2,"c"
246,"White",0.0720005000000015,262.2588471,262.3308476,"nuP29",20,"f","solo",2,"c"
248,"White",0.4990004,264.1358477,264.6348481,"nuP29",20,"f","solo",2,"c"
250,"White",0.270361699999967,270.1606707,270.4310324,"nuP29",20,"f","solo",2,"c"
252,"Blue",0.119998899999985,280.6340941,280.754093,"nuP29",20,"f","solo",2,"c"
258,"Gold",0.165998999999999,294.4300942,294.5960932,"nuP29",20,"f","solo",2,"c"
260,"Blue",0.176998799999978,296.0060934,296.1830922,"nuP29",20,"f","solo",2,"c"
262,"Red",0.435999900000013,299.2080911,299.644091,"nuP29",20,"f","solo",2,"c"
263,"Red",0.7040057,10.3278293,11.031835,"nuP29",20,"f","co",1,"c"
265,"White",0.3630022,17.631874,17.9948762,"nuP29",20,"f","co",1,"c"
267,"White",0.381000299999997,60.1272892,60.5082895,"nuP29",20,"f","co",1,"c"
269,"Red",0.1280012,65.5423002,65.6703014,"nuP29",20,"f","co",1,"c"
272,"Gold",0.465999299999993,73.1853186,73.6513179,"nuP29",20,"f","co",1,"c"
274,"Gold",0.344998899999993,77.8543291,78.199328,"nuP29",20,"f","co",1,"c"
276,"Gold",0.151001199999996,82.0623351,82.2133363,"nuP29",20,"f","co",1,"c"
279,"Gold",0.406001399999994,92.9983601,93.4043615,"nuP29",20,"f","co",1,"c"
281,"Gold",0.633001199999995,106.4223913,107.0553925,"nuP29",20,"f","co",1,"c"
282,"White",0.360567700000004,114.6804075,115.0409752,"nuP29",20,"f","co",1,"c"
284,"White",0.544000699999984,127.617518,128.1615187,"nuP29",20,"f","co",1,"c"
286,"White",0.147000600000013,133.4285306,133.5755312,"nuP29",20,"f","co",1,"c"
288,"Red",0.485001099999977,136.7335375,137.2185386,"nuP29",20,"f","co",1,"c"
291,"Gold",0.323998000000017,138.7085439,139.0325419,"nuP29",20,"f","co",1,"c"
293,"Gold",0.484001000000006,148.535564,149.019565,"nuP29",20,"f","co",1,"c"
294,"Red",0.283000600000008,161.0195918,161.3025924,"nuP29",20,"f","co",1,"c"
297,"Gold",0.0479998000000137,172.348617,172.3966168,"nuP29",20,"f","co",1,"c"
298,"Red",0.0419993999999804,175.5086262,175.5506256,"nuP29",20,"f","co",1,"c"
301,"Red",0.290000700000007,198.9426743,199.232675,"nuP29",20,"f","co",1,"c"
303,"Red",0.637000999999998,204.5436885,205.1806895,"nuP29",20,"f","co",1,"c"
306,"Gold",1.10400289999998,213.4537065,214.5577094,"nuP29",20,"f","co",1,"c"
308,"Gold",0.536001400000004,220.8657231,221.4017245,"nuP29",20,"f","co",1,"c"
309,"Red",0.2699997,224.3757312,224.6457309,"nuP29",20,"f","co",1,"c"
312,"Gold",0.148000999999994,232.2617477,232.4097487,"nuP29",20,"f","co",1,"c"
314,"Gold",0.223002699999995,237.5207586,237.7437613,"nuP29",20,"f","co",1,"c"
316,"White",0.823003700000015,245.3597753,246.182779,"nuP29",20,"f","co",1,"c"
317,"White",0.196003300000001,253.1307933,253.3267966,"nuP29",20,"f","co",1,"c"
320,"Red",0.0930018000000246,269.4158285,269.5088303,"nuP29",20,"f","co",1,"c"
325,"White",0.150000599999998,288.2928708,288.4428714,"nuP29",20,"f","co",1,"c"
327,"Red",0.223,6.5150015,6.7380015,"nuP29",20,"f","co",2,"c"
330,"Gold",0.583,12.0210032,12.6040032,"nuP29",20,"f","co",2,"c"
331,"Red",0.337999600000002,15.8810071,16.2190067,"nuP29",20,"f","co",2,"c"
334,"Gold",0.478002999999998,20.0200071,20.4980101,"nuP29",20,"f","co",2,"c"
336,"Gold",0.0370008000000013,23.3730074,23.4100082,"nuP29",20,"f","co",2,"c"
337,"Red",0.00900099999999782,32.7580104,32.7670114,"nuP29",20,"f","co",2,"c"
339,"Red",0.377002300000001,35.4010098,35.7780121,"nuP29",20,"f","co",2,"c"
343,"Red",0.298000199999997,44.87201,45.1700102,"nuP29",20,"f","co",2,"c"
347,"Gold",0.661002499999995,51.2050089,51.8660114,"nuP29",20,"f","co",2,"c"
349,"Gold",0.270999699999997,57.9720098,58.2430095,"nuP29",20,"f","co",2,"c"
351,"Gold",0.034001399999994,61.6080102,61.6420116,"nuP29",20,"f","co",2,"c"
353,"Gold",0.147001299999999,73.565007,73.7120083,"nuP29",20,"f","co",2,"c"
355,"Gold",0.205999699999992,76.2600086,76.4660083,"nuP29",20,"f","co",2,"c"
357,"Gold",0.145998299999988,78.93201,79.0780083,"nuP29",20,"f","co",2,"c"
358,"Red",0.245999300000008,88.8580068,89.1040061,"nuP29",20,"f","co",2,"c"
360,"Red",0.328999299999992,91.9760078,92.3050071,"nuP29",20,"f","co",2,"c"
361,"White",0.116999699999994,95.1690069,95.2860066,"nuP29",20,"f","co",2,"c"
363,"Red",0.116999300000003,98.076005,98.1930043,"nuP29",20,"f","co",2,"c"
367,"Gold",0.190001100000003,111.8440037,112.0340048,"nuP29",20,"f","co",2,"c"
369,"Gold",0.298998300000008,120.7460057,121.045004,"nuP29",20,"f","co",2,"c"
370,"Red",0.286001399999975,134.0770007,134.3630021,"nuP29",20,"f","co",2,"c"
372,"Red",0.190000599999991,137.6480027,137.8380033,"nuP29",20,"f","co",2,"c"
373,"Red",0.372000200000002,140.8090033,141.1810035,"nuP29",20,"f","co",2,"c"
375,"Red",0.726998299999991,145.2980023,146.0250006,"nuP29",20,"f","co",2,"c"
378,"Gold",0.228998099999984,148.0069884,148.2359865,"nuP29",20,"f","co",2,"c"
380,"Gold",0.57799510000001,155.2389202,155.8169153,"nuP29",20,"f","co",2,"c"
381,"Red",0.467995800000011,164.5168338,164.9848296,"nuP29",20,"f","co",2,"c"
382,"Red",0.486996599999998,167.1738075,167.6608041,"nuP29",20,"f","co",2,"c"
