"TimeEpoch","MeanPercentChange","Meanpupil","condition","group","Participant"
0.4,44.4047692946838,5.38368207268282,"comp","e","sdP4"
0.5,44.0220897284083,5.36873576466128,"comp","e","sdP4"
0.6,43.2640382783015,5.34313141986961,"comp","e","sdP4"
0.7,41.2506656706768,5.24500831324405,"comp","e","sdP4"
0.8,41.3164632698891,5.21721527757937,"comp","e","sdP4"
0.9,44.2605260629579,5.28808243359788,"comp","e","sdP4"
1,44.8502521822289,5.34672787592593,"comp","e","sdP4"
-1,41.2948293681133,4.29245924872685,"comp","e","sdP5"
-0.9,40.9355199520934,4.18050027799126,"comp","e","sdP5"
-0.8,45.1957898172363,4.21309497730172,"comp","e","sdP5"
-0.7,44.1083190005671,4.17249691982198,"comp","e","sdP5"
-0.6,46.3147473073063,4.15838159524115,"comp","e","sdP5"
-0.5,41.9033201200505,4.27725437789286,"comp","e","sdP5"
-0.4,39.5238115491666,4.21687509487705,"comp","e","sdP5"
-0.3,41.943565653085,4.32275918878537,"comp","e","sdP5"
-0.2,47.3490952817049,4.34172377814626,"comp","e","sdP5"
-0.1,51.9017725944502,4.39244074943311,"comp","e","sdP5"
0,55.4674657944861,4.45681346889992,"comp","e","sdP5"
0.1,56.7227598876625,4.50098797281364,"comp","e","sdP5"
0.2,57.61635329412,4.53125433989729,"comp","e","sdP5"
0.3,57.6671124187784,4.5164441288246,"comp","e","sdP5"
0.4,59.3060823122003,4.46770521139526,"comp","e","sdP5"
0.5,59.7039763303001,4.49470660626526,"comp","e","sdP5"
0.6,59.2430981484503,4.50074000893099,"comp","e","sdP5"
0.7,58.2878145654071,4.48648021366319,"comp","e","sdP5"
0.8,57.4695659774028,4.5017300018739,"comp","e","sdP5"
0.9,55.1885092245773,4.41284508397877,"comp","e","sdP5"
1,53.6982730810385,4.45515979274892,"comp","e","sdP5"
-1,33.3100172930476,4.16704879412879,"solo","e","sdP5"
-0.9,32.1479997529965,4.1476355134986,"solo","e","sdP5"
-0.8,31.0690579062775,4.16461259729965,"solo","e","sdP5"
-0.7,31.1647943138602,4.10240565618565,"solo","e","sdP5"
-0.6,31.504349437922,4.15285262977757,"solo","e","sdP5"
-0.5,34.2180507621292,4.13429235183333,"solo","e","sdP5"
-0.4,35.5879070047867,4.24505165573388,"solo","e","sdP5"
-0.3,39.2948515891813,4.32131354528606,"solo","e","sdP5"
-0.2,39.3304059219489,4.33781077948289,"solo","e","sdP5"
-0.1,40.5430790693927,4.41429353676835,"solo","e","sdP5"
0,42.6986534375241,4.45830763904442,"solo","e","sdP5"
0.1,43.2954881811647,4.44868759189413,"solo","e","sdP5"
0.2,44.8244846021854,4.51771468415339,"solo","e","sdP5"
0.3,46.2287691863103,4.51089603918757,"solo","e","sdP5"
0.4,46.3679321125847,4.45124268093846,"solo","e","sdP5"
0.5,44.9786316024506,4.49612176266497,"solo","e","sdP5"
0.6,44.0179910314293,4.39755533910494,"solo","e","sdP5"
0.7,45.6443480478776,4.46151161509857,"solo","e","sdP5"
0.8,43.4722716751192,4.4533018499812,"solo","e","sdP5"
0.9,43.5619996928815,4.44792391678447,"solo","e","sdP5"
1,42.9553335106218,4.40155919,"solo","e","sdP5"
-1,39.123951415592,4.02851649393204,"solo","e","sdP5"
-0.9,38.8978643660814,4.02631011827826,"solo","e","sdP5"
-0.8,38.5553327866349,3.98816629351713,"solo","e","sdP5"
-0.7,36.1401715545995,3.96653375484629,"solo","e","sdP5"
-0.6,33.9678516772396,3.93811144608844,"solo","e","sdP5"
-0.5,35.1569130810251,4.00993863194139,"solo","e","sdP5"
-0.4,39.4093492862966,4.04832714348107,"solo","e","sdP5"
-0.3,43.1469720695777,4.11660123130466,"solo","e","sdP5"
-0.2,45.1451763543756,4.16593490189854,"solo","e","sdP5"
-0.1,47.3401543549307,4.25568417904195,"solo","e","sdP5"
0,49.1265958438234,4.31180826351285,"solo","e","sdP5"
0.1,50.9147066305788,4.34735340759193,"solo","e","sdP5"
0.2,51.7037054339625,4.35515414790189,"solo","e","sdP5"
0.3,52.6579302721288,4.30963492594126,"solo","e","sdP5"
0.4,52.6674748669026,4.42757143445147,"solo","e","sdP5"
0.5,53.1765451985966,4.27295907011855,"solo","e","sdP5"
0.6,52.3742514282518,4.34630843361508,"solo","e","sdP5"
0.7,50.9047612762561,4.31716982593706,"solo","e","sdP5"
0.8,50.4637134843474,4.25224553604815,"solo","e","sdP5"
0.9,47.6637166844781,4.26168837957341,"solo","e","sdP5"
1,46.8146563822834,4.2288358774055,"solo","e","sdP5"
-1,47.2289930643184,4.1513707015444,"co","e","sdP5"
-0.9,46.5378674278179,4.09281826524471,"co","e","sdP5"
-0.8,38.979752477568,4.06079061223118,"co","e","sdP5"
-0.7,38.8046425218682,4.21265692928298,"co","e","sdP5"
-0.6,38.8535640325526,4.2624844922123,"co","e","sdP5"
-0.5,39.3785597955792,4.38831851975108,"co","e","sdP5"
-0.4,53.7258658621608,4.26111029426257,"co","e","sdP5"
-0.3,51.4237799857842,4.38871954382441,"co","e","sdP5"
-0.2,53.1530289466637,4.42456512861498,"co","e","sdP5"
-0.1,59.1220666164736,4.4661542195122,"co","e","sdP5"
0,59.5478687160949,4.48533849909297,"co","e","sdP5"
0.1,60.6301443895697,4.4975431796748,"co","e","sdP5"
0.2,59.544987661593,4.49010162880291,"co","e","sdP5"
0.3,59.2883832683485,4.43597879413265,"co","e","sdP5"
0.4,59.8456364441112,4.51113163061454,"co","e","sdP5"
0.5,61.1746999498909,4.24694294100877,"co","e","sdP5"
0.6,62.313158990748,4.48350806588469,"co","e","sdP5"
0.7,63.4184954166433,4.44533142531513,"co","e","sdP5"
0.8,65.2431070579966,4.47170147702822,"co","e","sdP5"
0.9,59.8733290873007,4.44835149769948,"co","e","sdP5"
1,59.5478481949375,4.52434694099099,"co","e","sdP5"
-1,46.5376628486747,4.01632923386591,"co","e","sdP5"
-0.9,42.7860343314685,4.01527761762015,"co","e","sdP5"
-0.8,42.864485886243,3.99560963406863,"co","e","sdP5"
