"Participant","Condition","Trial","Age","Gender","Group","MovementTime","GrabStart","GrabEnd","Color"
"P4","s","2",22,"m","e",268.0615,637956623793816826,637956623796497441,"gray"
"P4","s","2",22,"m","e",16.0069,637956623817092097,637956623817252166,"gray"
"P4","s","2",22,"m","e",422.0953,637956623839797197,637956623844018150,"gray"
"P4","s","2",22,"m","e",117.0271,637956623861562087,637956623862732358,"gray"
"P4","s","2",22,"m","e",128.0313,637956623896539947,637956623897820260,"gray"
"P4","s","2",22,"m","e",613.14,637956623919875186,637956623926006586,"red"
"P4","s","2",22,"m","e",391.0892,637956623952522521,637956623956433413,"gold"
"P4","s","2",22,"m","e",521.1179,637956624054700547,637956624059911726,"red"
"P4","s","2",22,"m","e",62.014,637956624076865522,637956624077485662,"red"
"P4","s","2",22,"m","e",174.041,637956624095699751,637956624097440161,"red"
"P4","co","1",23,"m","e",266.0604,637956626836398084,637956626839058688,"red"
"P4","co","1",23,"m","e",84.0178,637956626872466191,637956626873306369,"gray"
"P4","co","1",23,"m","e",291.0652,637956626900452472,637956626903363124,"red"
"P4","co","1",23,"m","e",28.0063,637956626950639948,637956626950920011,"gray"
"P4","co","1",23,"m","e",379.0861,637956626989894369,637956626993685230,"red"
"P4","co","1",23,"m","e",302.071,637956627024522146,637956627027542856,"red"
"P4","co","1",23,"m","e",121.027,637956627156711849,637956627157922119,"red"
"P4","co","1",23,"m","e",274.0628,637956627299473906,637956627302214534,"red"
"P4","co","1",23,"m","e",621.1423,637956627363076673,637956627369288096,"red"
"P4","co","1",23,"m","e",132.0299,637956627387527386,637956627388847685,"red"
"P4","co","1",23,"m","e",125.0288,637956627408912192,637956627410162480,"red"
"P4","co","1",23,"m","e",71.0157,637956627448791155,637956627449501312,"red"
"P3","co","3",23,"m","e",858.1928,637956630752613686,637956630761195614,"red"
"P3","co","3",23,"m","e",294.0671,637956631090776489,637956631093717160,"red"
"P3","co","3",23,"m","e",1315.2952,637956631157501480,637956631170654432,"gray"
"P3","co","3",23,"m","e",276.064,637956631308335365,637956631311096005,"red"
"P3","co","3",23,"m","e",400.0924,637956631325998017,637956631329998941,"red"
"P3","co","3",23,"m","e",242.0559,637956631372904120,637956631375324679,"red"
"P3","co","3",23,"m","e",160.0357,637956631398007537,637956631399607894,"red"
"P3","co","3",23,"m","e",1011.2281,637956631472194196,637956631482306477,"gray"
"P3","co","3",23,"m","e",327.0741,637956631821770963,637956631825041704,"red"
"P3","co","3",23,"m","e",142.0327,637956632075363372,637956632076783699,"gray"
"P5","s","1",28,"m","e",864.195,637957488316201364,637957488324843314,"gold"
"P5","s","1",28,"m","e",1325.2983,637957488334475485,637957488347728468,"blue"
"P5","s","1",28,"m","e",251.0591,637957488397939728,637957488400450319,"gold"
"P5","s","1",28,"m","e",493.1118,637957488411772838,637957488416703956,"gray"
"P5","s","1",28,"m","e",523.1168,637957488463234400,637957488468465568,"blue"
"P5","s","1",28,"m","e",230.0524,637957488511615263,637957488513915787,"red"
"P5","s","1",28,"m","e",356.0821,637957488546983205,637957488550544026,"red"
"P5","s","1",28,"m","e",194.8277,637957488580135705,637957488582083982,"red"
"P5","s","1",28,"m","e",383.0849,637957488604796328,637957488608627177,"red"
"P5","s","1",28,"m","e",671.1528,637957488732740845,637957488739452373,"gray"
"P5","s","1",28,"m","e",318.0717,637957488779151268,637957488782331985,"gray"
"P5","s","1",28,"m","e",565.1275,637957488841985383,637957488847636658,"gray"
"P5","s","1",28,"m","e",360.0812,637957488902899065,637957488906499877,"gray"
"P5","s","1",28,"m","e",180.0417,637957488948119225,637957488949919642,"gold"
"P5","s","1",28,"m","e",394.0917,637957488990743874,637957488994684791,"gray"
"P5","s","1",28,"m","e",212.0489,637957489047836087,637957489049956576,"gray"
"P5","s","1",28,"m","e",997.2251,637957489081973753,637957489091946004,"gray"
"P5","s","1",28,"m","e",876.1979,637957489127193909,637957489135955888,"gray"
"P5","s","1",28,"m","e",426.0958,637957489165792579,637957489170053537,"gray"
"P5","s","1",28,"m","e",812.1852,637957489202670862,637957489210792714,"gray"
"P5","s","1",28,"m","e",529.032,637957489356705612,637957489361995932,"red"
"P5","s","1",28,"m","e",387.022,637957489426731620,637957489430601840,"red"
"P5","s","1",28,"m","e",428.0975,637957489458536782,637957489462817757,"red"
"P5","s","1",28,"m","e",386.0881,637957489726957079,637957489730817960,"red"
"P5","s","1",28,"m","e",1006.0259,637957489776488207,637957489786548466,"red"
"P5","s","1",28,"m","e",172.0392,637957489811501012,637957489813221404,"red"
"P5","s","1",28,"m","e",345.0794,637957489855266998,637957489858717792,"red"
"P5","s","2",28,"m","e",587.1338,637957491022760328,637957491028631666,"red"
"P5","s","2",28,"m","e",269.0597,637957491056437902,637957491059128499,"red"
"P5","s","2",28,"m","e",507.1141,637957491083513982,637957491088585123,"red"
"P5","s","2",28,"m","e",162.0392,637957491120952389,637957491122572781,"blue"
"P5","s","2",28,"m","e",235.053,637957491249481260,637957491251831790,"red"
"P5","s","2",28,"m","e",516.1162,637957491271216141,637957491276377303,"red"
"P5","s","2",28,"m","e",260.0581,637957491300536946,637957491303137527,"gray"
"P5","s","2",28,"m","e",747.1698,637957491329413432,637957491336885130,"gold"
"P5","s","2",28,"m","e",511.9384,637957491358662023,637957491363781407,"gray"
"P5","s","2",28,"m","e",354.0794,637957491381560782,637957491385101576,"gray"
"P5","s","2",28,"m","e",124.0275,637957491406406368,637957491407646643,"red"
"P5","s","2",28,"m","e",605.135,637957491452126645,637957491458177995,"red"
"P5","s","2",28,"m","e",242.0544,637957491476202038,637957491478622582,"red"
"P5","s","2",28,"m","e",330.0746,637957491562061326,637957491565362072,"gray"
"P5","s","2",28,"m","e",348.0779,637957491580205410,637957491583686189,"gray"
"P5","s","2",28,"m","e",468.1056,637957491595558852,637957491600239908,"gray"
"P5","s","2",28,"m","e",208.0469,637957491628716305,637957491630796774,"red"
"P5","s","2",28,"m","e",443.0999,637957491661773730,637957491666204729,"red"
"P5","s","2",28,"m","e",641.6525,637957491683048504,637957491689465029,"gray"
"P5","s","2",28,"m","e",674.1336,637957491712121301,637957491718862637,"gray"
"P5","s","2",28,"m","e",135.0315,637957491801517312,637957491802867627,"red"
"P5","s","2",28,"m","e",286.0659,637957491879274778,637957491882135437,"red"
"P5","co","1",28,"m","e",663.1485,637957494407011802,637957494413643287,"red"
"P5","co","1",28,"m","e",386.0865,637957494505129597,637957494508990462,"red"
"P5","co","1",28,"m","e",583.1321,637957494559141724,637957494564973045,"gray"
"P5","co","1",28,"m","e",991.28,637957494710192815,637957494720105615,"gray"
"P5","co","1",28,"m","e",363.0832,637957494840020642,637957494843651474,"gray"
"P5","co","1",28,"m","e",150.0346,637957494854233839,637957494855734185,"gray"
"P5","co","1",28,"m","e",773.1758,637957494891472201,637957494899203959,"gray"
"P5","co","1",28,"m","e",591.1335,637957494930040863,637957494935952198,"gray"
"P5","co","1",28,"m","e",1327.2989,637957494965518844,637957494978791833,"red"
"P5","co","1",28,"m","e",430.0982,637957495027282715,637957495031583697,"red"
"P5","co","1",28,"m","e",625.0383,637957495116451331,637957495122701714,"red"
"P5","co","1",28,"m","e",203.0469,637957495143237033,637957495145267502,"red"
"P5","co","2",28,"m","e",731.1649,637957496221363058,637957496228674707,"red"
"P5","co","2",28,"m","e",281.0632,637957496253044539,637957496255855171,"red"
"P5","co","2",28,"m","e",316.0707,637957496276409792,637957496279570499,"red"
"P5","co","2",28,"m","e",178.0417,637957496295003965,637957496296784382,"red"
"P5","co","2",28,"m","e",329.0752,637957496317499017,637957496320789769,"red"
"P5","co","2",28,"m","e",534.1196,637957496336413267,637957496341754463,"red"
"P5","co","2",28,"m","e",219.0498,637957496581244470,637957496583434968,"red"
"P5","co","2",28,"m","e",414.0957,637957496744931239,637957496749072196,"red"
"P5","co","2",28,"m","e",341.0783,637957496801323908,637957496804734691,"red"
"P5","co","2",28,"m","e",477.1082,637957496910491999,637957496915263081,"red"
"P5","co","2",28,"m","e",261.0584,637957496940008635,637957496942619219,"red"
"P5","co","2",28,"m","e",152.0357,637957496985368824,637957496986889181,"red"
"P5","co","2",28,"m","e",902.2039,637957497008383992,637957497017406031,"red"
"P5","co","2",28,"m","e",38.0089,637957497087061674,637957497087441763,"red"
"P6","s","tut",23,"m","e",856.1934,637958192617722773,637958192626284707,"gray"
"P6","s","tut",23,"m","e",240.0545,637958192755893819,637958192758294364,"red"
"P6","s","tut",23,"m","e",61.0136,637958192793082184,637958192793692320,"gray"
"P6","s","tut",23,"m","e",415.0933,637958192848067679,637958192852218612,"red"
"P6","s","tut",23,"m","e",169.339,637958192902621709,637958192904315099,"red"
"P6","s","tut",23,"m","e",669.1498,637958193005907903,637958193012599401,"gray"
"P6","s","tut",23,"m","e",540.1216,637958193060060064,637958193065461280,"red"
"P6","s","tut",23,"m","e",614.1379,637958193216705256,637958193222846635,"gray"
"P6","s","1",23,"m","e",832.6935,637958193744656674,637958193752983609,"red"
"P6","s","1",23,"m","e",438.0994,637958193808126001,637958193812506995,"gray"
"P6","s","1",23,"m","e",50.0114,637958193841953597,637958193842453711,"red"
"P6","s","1",23,"m","e",564.1289,637958193863808502,637958193869449791,"red"
"P6","s","1",23,"m","e",531.12,637958193917010455,637958193922321655,"gray"
"P6","s","1",23,"m","e",1352.306,637958193953548659,637958193967071719,"blue"
"P6","s","1",23,"m","e",404.0902,637958194022900262,637958194026941164,"gray"
"P6","s","1",23,"m","e",210.0478,637958194045605354,637958194047705832,"gold"
"P6","s","1",23,"m","e",251.0567,637958194068749051,637958194071259618,"gray"
"P6","s","1",23,"m","e",238.0542,637958194090313896,637958194092694438,"gray"
"P6","s","1",23,"m","e",274.0617,637958194211231061,637958194213971678,"red"
"P6","s","1",23,"m","e",570.1279,637958194233145982,637958194238847261,"gray"
"P6","s","1",23,"m","e",172.0382,637958194263012696,637958194264733078,"gray"
"P6","s","1",23,"m","e",38.0096,637958194284447507,637958194284827603,"gray"
"P6","s","1",23,"m","e",148.0338,637958194314094167,637958194315574505,"red"
"P6","s","1",23,"m","e",412.093,637958194381557890,637958194385678820,"red"
"P6","s","1",23,"m","e",140.032,637958194427255554,637958194428655874,"red"
"P6","s","2",26,"m","e",756.1716,637958195715808512,637958195723370228,"red"
"P6","s","2",26,"m","e",384.088,637958195800847616,637958195804688496,"red"
"P6","s","2",26,"m","e",238.0536,637958195823682748,637958195826063284,"red"
"P6","s","2",26,"m","e",168.0382,637958195842817046,637958195844497428,"gray"
"P6","s","2",26,"m","e",1181.2648,637958195863111607,637958195874924255,"red"
"P6","s","2",26,"m","e",936.2107,637958195897779389,637958195907141496,"gray"
"P6","s","2",26,"m","e",892.2018,637958195925405594,637958195934327612,"gray"
"P6","s","2",26,"m","e",407.0926,637958195984143940,637958195988214866,"red"
"P6","s","2",26,"m","e",326.0733,637958196007499194,637958196010759927,"gold"
"P6","s","2",26,"m","e",187.0422,637958196029879789,637958196031750211,"gray"
"P6","s","2",26,"m","e",470.0175,637958196058250642,637958196062950817,"gray"
"P6","s","2",26,"m","e",305.0705,637958196083236435,637958196086287140,"gray"
"P6","s","2",26,"m","e",620.1412,637958196103390962,637958196109592374,"gray"
"P6","s","2",26,"m","e",1017.2291,637958196127216315,637958196137388606,"gray"
"P6","s","2",26,"m","e",382.0862,637958196186749692,637958196190570554,"red"
"P6","s","2",26,"m","e",161.0366,637958196247093246,637958196248703612,"red"
"P6","s","2",26,"m","e",430.0968,637958196296554357,637958196300855325,"red"
"P6","co","1",23,"m","e",220.0494,637958198445985018,637958198448185512,"red"
"P6","co","1",23,"m","e",47.0128,637958198473491194,637958198473961322,"red"
"P6","co","1",23,"m","e",296.0668,637958198503508960,637958198506469628,"red"
"P6","co","1",23,"m","e",718.828,637958198572854381,637958198580042661,"red"
"P6","co","1",23,"m","e",459.1043,637958198623922504,637958198628513547,"red"
"P6","co","1",23,"m","e",235.0548,637958198667242230,637958198669592778,"gray"
"P6","co","1",23,"m","e",395.09,637958198696798870,637958198700749770,"red"
"P6","co","1",23,"m","e",525.1194,637958198791840225,637958198797091419,"red"
"P6","co","1",23,"m","e",163.0384,637958198911146788,637958198912777172,"gray"
"P6","co","1",23,"m","e",697.4793,637958198938911471,637958198945886264,"gray"
"P6","co","1",23,"m","e",248.2489,637958198972265268,637958198974747757,"red"
"P6","co","1",23,"m","e",371.0838,637958198998765061,637958199002475899,"red"
"P6","co","1",23,"m","e",531.1214,637958199030422175,637958199035733389,"gray"
"P6","co","1",23,"m","e",471.109,637958199062409352,637958199067120442,"gray"
"P6","co","1",23,"m","e",473.1084,637958199099097597,637958199103828681,"red"
"P6","co","2",23,"m","e",512.115,637958199918329848,637958199923450998,"red"
"P6","co","2",23,"m","e",1236.2807,637958199956738472,637958199969101279,"red"
"P6","co","2",23,"m","e",504.1127,637958199988125527,637958199993166654,"gray"
"P6","co","2",23,"m","e",302.0696,637958200228819596,637958200231840292,"gray"
"P6","co","2",23,"m","e",473.1073,637958200247773848,637958200252504921,"red"
"P6","co","2",23,"m","e",346.079,637958200271029073,637958200274489863,"red"
"P6","co","2",23,"m","e",440.1011,637958200293244066,637958200297645077,"gray"
"P6","co","2",23,"m","e",379.0866,637958200335543562,637958200339334428,"gray"
"P6","co","2",23,"m","e",539.1211,637958200367730797,637958200373122008,"gray"
"P6","co","2",23,"m","e",650.1494,637958200397747536,637958200404249030,"red"
"P6","co","2",23,"m","e",536.1681,637958200423048305,637958200428409986,"red"
"P6","co","2",23,"m","e",248.0559,637958200445201498,637958200447682057,"red"
"P6","co","2",23,"m","e",372.0843,637958200467686551,637958200471407394,"red"
"P6","co","2",23,"m","e",335.077,637958200502123706,637958200505474476,"gray"
"P6","co","2",23,"m","e",578.1323,637958200534661016,637958200540442339,"red"
"P7","s","1",26,"f","e",372.0848,637958336848654935,637958336852375783,"red"
"P7","s","1",26,"f","e",144.0342,637958336889594195,637958336891034537,"red"
"P7","s","1",26,"f","e",491.1109,637958336915540068,637958336920451177,"gray"
"P7","s","1",26,"f","e",325.0747,637958336939415466,637958336942666213,"gray"
"P7","s","1",26,"f","e",1609.3643,637958337034126897,637958337050220540,"gold"
"P7","s","1",26,"f","e",76.0182,637958337118776045,637958337119536227,"gray"
"P7","s","1",26,"f","e",194.044,637958337136250002,637958337138190442,"gold"
"P7","s","1",26,"f","e",415.0948,637958337153903992,637958337158054940,"gray"
"P7","s","1",26,"f","e",561.8855,637958337188900170,637958337194519025,"red"
"P7","s","1",26,"f","e",81.0184,637958337217534227,637958337218344411,"red"
"P7","s","1",26,"f","e",68.0161,637958337310150222,637958337310830383,"red"
"P7","s","1",26,"f","e",698.1596,637958337324013358,637958337330994954,"gray"
"P7","s","1",26,"f","e",514.1166,637958337344037892,637958337349179058,"gray"
"P7","s","1",26,"f","e",211.0477,637958337387027614,637958337389138091,"red"
"P7","s","1",26,"f","e",372.0846,637958337410412904,637958337414133750,"gray"
"P7","s","1",26,"f","e",378.0863,637958337509535329,637958337513316192,"red"
"P7","s","2",26,"f","e",163.0381,637958338276193047,637958338277823428,"red"
"P7","s","2",26,"f","e",333.0754,637958338347514654,637958338350845408,"gray"
"P7","s","2",26,"f","e",37.9924,637958338370784312,637958338371164236,"gray"
"P7","s","2",26,"f","e",536.1212,637958338386017070,637958338391378282,"red"
"P7","s","2",26,"f","e",762.1731,637958338405821550,637958338413443281,"red"
"P7","s","2",26,"f","e",762.4979,637958338454069753,637958338461694732,"gray"
"P7","s","2",26,"f","e",611.1388,637958338477458294,637958338483569682,"gold"
"P7","s","2",26,"f","e",67.0148,637958338531360503,637958338532030651,"gray"
"P7","s","2",26,"f","e",185.0422,637958338552795339,637958338554645761,"gray"
"P7","s","2",26,"f","e",313.071,637958338571259516,637958338574390226,"red"
"P7","s","2",26,"f","e",406.0924,637958338671427986,637958338675488910,"red"
"P7","s","2",26,"f","e",477.1079,637958338708916471,637958338713687550,"gray"
"P7","s","2",26,"f","e",72.0188,637958338733582055,637958338734302243,"red"
"P7","co","1",26,"f","e",1930.437,637958340945136704,637958340964441074,"red"
"P7","co","1",26,"f","e",1583.3582,637958341092400020,637958341108233602,"gray"
"P7","co","1",26,"f","e",316.0724,637958341224133438,637958341227294162,"red"
"P7","co","1",26,"f","e",192.0441,637958341409614251,637958341411534692,"red"
"P7","co","1",26,"f","e",333.0768,637958341616080957,637958341619411725,"red"
"P7","co","1",26,"f","e",50.0131,637958341710412624,637958341710912755,"gray"
"P7","co","1",26,"f","e",61.0137,637958341785113824,637958341785723961,"gray"
"P7","co","1",26,"f","e",279.063,637958341921874762,637958341924665392,"gray"
"P7","co","1",26,"f","e",513.1155,637958341949741073,637958341954872228,"gray"
"P7","co","2",26,"f","e",202.0466,637958343067077906,637958343069098372,"red"
"P7","co","2",26,"f","e",167.04,637958343100075371,637958343101745771,"red"
"P7","co","2",26,"f","e",248.0578,637958343158438573,637958343160919151,"red"
"P7","co","2",26,"f","e",493.114,637958343186624949,637958343191556089,"red"
"P7","co","2",26,"f","e",322.0739,637958343229494650,637958343232715389,"gray"
"P7","co","2",26,"f","e",171.0393,637958343313463648,637958343315174041,"red"
"P7","co","2",26,"f","e",180.0431,637958343339409513,637958343341209944,"red"
"P7","co","2",26,"f","e",145.0352,637958343495273348,637958343496723700,"red"
"P7","co","2",26,"f","e",1402.3181,637958343747860492,637958343761883673,"red"
"P7","co","2",26,"f","e",706.1599,637958343890298129,637958343897359728,"gray"
"P7","co","2",26,"f","e",291.0673,637958343944890479,637958343947801152,"gray"
"P9","s","1",18,"m","e",1004.227,637958991800648890,637958991810691160,"blue"
"P9","s","1",18,"m","e",678.1539,637958991847819562,637958991854601101,"red"
"P9","s","1",18,"m","e",500.1145,637958991876856130,637958991881857275,"red"
"P9","s","1",18,"m","e",549.1255,637958991908293242,637958991913784497,"red"
"P9","s","1",18,"m","e",105.0247,637958991997963529,637958991999013776,"red"
"P9","s","1",18,"m","e",323.0734,637958992019888496,637958992023119230,"gray"
"P9","s","1",18,"m","e",254.0716,637958992090277086,637958992092817802,"gray"
"P9","s","1",18,"m","e",786.1797,637958992203644000,637958992211505797,"red"
"P9","s","1",18,"m","e",392.0892,637958992231450293,637958992235371185,"red"
"P9","s","1",18,"m","e",303.0691,637958992256996070,637958992260026761,"gray"
"P9","s","1",18,"m","e",674.6242,637958992275610279,637958992282356521,"gray"
"P9","s","1",18,"m","e",267.0604,637958992300450613,637958992303121217,"gray"
"P9","s","1",18,"m","e",411.0941,637958992322335562,637958992326446503,"gray"
"P9","s","1",18,"m","e",487.1108,637958992396922447,637958992401793555,"gray"
"P9","s","1",18,"m","e",170.04,637958992484578360,637958992486278760,"red"
"P9","s","1",18,"m","e",652.1485,637958992509510707,637958992516032192,"red"
"P9","s","1",18,"m","e",465.107,637958992542958272,637958992547609342,"gray"
"P9","s","1",18,"m","e",565.1281,637958992574245354,637958992579896635,"gray"
"P9","s","1",18,"m","e",261.0584,637958992605272377,637958992607882961,"red"
"P9","s","1",18,"m","e",377.0847,637958992630097990,637958992633868837,"red"
"P9","s","2",18,"m","e",168.0378,637958993377110510,637958993378790888,"red"
"P9","s","2",18,"m","e",658.1489,637958993401405999,637958993407987488,"red"
"P9","s","2",18,"m","e",321.0727,637958993430652612,637958993433863339,"red"
"P9","s","2",18,"m","e",171.0394,637958993483459591,637958993485169985,"gray"
"P9","s","2",18,"m","e",860.1131,637958993518572618,637958993527173749,"gold"
"P9","s","2",18,"m","e",1379.3151,637958993532224895,637958993546018046,"red"
"P9","s","2",18,"m","e",460.0181,637958993582304582,637958993586904763,"gray"
"P9","s","2",18,"m","e",282.0633,637958993643840816,637958993646661449,"red"
"P9","s","2",18,"m","e",151.0335,637958993663425248,637958993664935583,"gray"
"P9","s","2",18,"m","e",174.0388,637958993682219506,637958993683959894,"gold"
"P9","s","2",18,"m","e",421.0958,637958993733301049,637958993737512007,"red"
"P9","s","2",18,"m","e",435.0981,637958993753595651,637958993757946632,"gray"
"P9","s","2",18,"m","e",110.0247,637958993850317532,637958993851417779,"red"
"P9","s","2",18,"m","e",492.1118,637958993899297614,637958993904218732,"gray"
"P9","s","2",18,"m","e",291.0675,637958993922675777,637958993925586452,"gray"
"P9","s","2",18,"m","e",341.0782,637958994014793348,637958994018204130,"gray"
"P9","s","2",18,"m","e",462.1043,637958994036538273,637958994041159316,"gray"
"P9","s","2",18,"m","e",323.0727,637958994063034267,637958994066264994,"red"
"P9","s","2",18,"m","e",457.1035,637958994115786196,637958994120357231,"red"
"P8","co","1",18,"m","e",1207.2739,637958996438328278,637958996450401017,"red"
"P8","co","1",18,"m","e",167.0377,637958996472480758,637958996474151135,"red"
"P8","co","1",18,"m","e",546.1237,637958996492875364,637958996498336601,"red"
"P8","co","1",18,"m","e",780.1771,637958996522041962,637958996529843733,"gray"
"P8","co","1",18,"m","e",344.0778,637958996550872427,637958996554313205,"gray"
"P8","co","1",18,"m","e",326.074,637958996574377743,637958996577638483,"gray"
"P8","co","1",18,"m","e",532.9605,637958996596747629,637958996602077234,"red"
"P8","co","1",18,"m","e",207.0478,637958996622335305,637958996624405783,"gray"
"P8","co","1",18,"m","e",395.0888,637958996655982920,637958996659933808,"gray"
"P8","co","1",18,"m","e",713.1629,637958996682989027,637958996690120656,"red"
"P8","co","1",18,"m","e",305.0683,637958996779280821,637958996782331504,"gray"
"P8","co","1",18,"m","e",332.0756,637958996807167124,637958996810487880,"gray"
"P8","co","1",18,"m","e",306.0692,637958996831702670,637958996834763362,"red"
"P8","co","1",18,"m","e",621.068,637958996944215449,637958996950426129,"red"
"P8","co","1",18,"m","e",564.9044,637958996981483010,637958996987132054,"red"
"P8","co","1",18,"m","e",541.1244,637958997013512123,637958997018923367,"red"
"P8","co","1",18,"m","e",486.111,637958997052507474,637958997057368584,"red"
"P8","co","2",18,"m","e",640.1461,637958997952670071,637958997959071532,"red"
"P8","co","2",18,"m","e",538.9741,637958997986572814,637958997991962555,"red"
"P8","co","2",18,"m","e",562.1318,637958998041061974,637958998046683292,"red"
"P8","co","2",18,"m","e",260.0597,637958998072850155,637958998075450752,"red"
"P8","co","2",18,"m","e",257.059,637958998179384257,637958998181954847,"red"
"P8","co","2",18,"m","e",330.0768,637958998209671117,637958998212971885,"gray"
"P8","co","2",18,"m","e",1765.4004,637958998239607876,637958998257261880,"red"
"P8","co","2",18,"m","e",60.0137,637958998291749671,637958998292349808,"red"
"P8","co","2",18,"m","e",283.0653,637958998334179274,637958998337009927,"red"
"P8","co","2",18,"m","e",248.0553,637958998358954891,637958998361435444,"gray"
"P8","co","2",18,"m","e",615.1403,637958998381716787,637958998387868190,"gray"
"P8","co","2",18,"m","e",425.3724,637958998410194651,637958998414448375,"gray"
"P8","co","2",18,"m","e",422.0965,637958998532422330,637958998536643295,"gray"
"P8","co","2",18,"m","e",523.1187,637958998554747380,637958998559978567,"gray"
"P8","co","2",18,"m","e",522.1193,637958998578122663,637958998583343856,"red"
"P9","s","1",25,"f","c",415.0941,637959023050961831,637959023055112772,"gray"
"P9","s","1",25,"f","c",1010.2343,637959023074832353,637959023084934696,"red"
"P9","s","1",25,"f","c",57.0147,637959023101785747,637959023102355894,"red"
"P9","s","1",25,"f","c",305.0703,637959023122040327,637959023125091030,"gold"
"P9","s","1",25,"f","c",217.0493,637959023154900070,637959023157070563,"gray"
"P9","s","1",25,"f","c",296.0668,637959023186757335,637959023189718003,"red"
"P9","s","1",25,"f","c",227.0523,637959023275307368,637959023277577891,"red"
"P9","s","1",25,"f","c",298.0686,637959023293771543,637959023296752229,"gray"
"P9","s","1",25,"f","c",100.023,637959023314646266,637959023315646496,"gray"
"P9","s","1",25,"f","c",475.1079,637959023330109766,637959023334860845,"red"
"P9","s","1",25,"f","c",490.1108,637959023368298402,637959023373199510,"red"
"P9","s","1",25,"f","c",119.0276,637959023388382951,637959023389573227,"gray"
"P9","s","1",25,"f","c",116.0276,637959023406397024,637959023407557300,"gray"
"P9","s","1",25,"f","c",142.0315,637959023440244686,637959023441665001,"gray"
"P9","s","1",25,"f","c",347.0791,637959023459268987,637959023462739778,"gray"
"P9","s","1",25,"f","c",301.0679,637959023503914169,637959023506924848,"gray"
"P9","s","1",25,"f","c",297.7823,637959023526248346,637959023529226169,"red"
"P9","s","1",25,"f","c",353.9236,637959023576050863,637959023579590099,"red"
"P9","s","2",25,"f","c",935.2118,637959024079233668,637959024088585786,"blue"
"P9","s","2",25,"f","c",323.0705,637959024102428942,637959024105659647,"gold"
"P9","s","2",25,"f","c",344.0778,637959024119332744,637959024122773522,"red"
"P9","s","2",25,"f","c",295.0658,637959024136486633,637959024139437291,"gray"
"P9","s","2",25,"f","c",6.0025,637959024161632301,637959024161692326,"red"
"P9","s","2",25,"f","c",270.4515,637959024305638394,637959024308342909,"gray"
"P9","s","2",25,"f","c",216.0493,637959024366620924,637959024368781417,"gray"
"P9","s","2",25,"f","c",168.0389,637959024398418117,637959024400098506,"blue"
"P9","s","2",25,"f","c",115.0272,637959024444998657,637959024446148929,"gray"
"P9","s","2",25,"f","c",443.1011,637959024476795855,637959024481226866,"gray"
"P9","s","2",25,"f","c",423.096,637959024494379829,637959024498610789,"gray"
"P9","s","2",25,"f","c",170.0405,637959024541170414,637959024542870819,"red"
"P9","s","2",25,"f","c",328.0751,637959024650269876,637959024653550627,"gray"
"P9","s","2",25,"f","c",289.0653,637959024676045714,637959024678936367,"red"
"P9","s","2",25,"f","c",507.113,637959024777525807,637959024782596937,"red"
"P9","s","2",25,"f","c",396.0914,637959024860714609,637959024864675523,"red"
"P9","co","1",25,"f","c",365.0822,637959026959694111,637959026963344933,"red"
"P9","co","1",25,"f","c",545.124,637959026984099630,637959026989550870,"red"
"P9","co","1",25,"f","c",861.8959,637959027102553382,637959027111172341,"red"
"P9","co","1",25,"f","c",538.1222,637959027188305142,637959027193686364,"gray"
"P9","co","1",25,"f","c",111.0255,637959027222122798,637959027223233053,"gray"
"P9","co","1",25,"f","c",95.0219,637959027241397162,637959027242347381,"gray"
"P9","co","1",25,"f","c",327.0751,637959027259941352,637959027263212103,"red"
"P9","co","1",25,"f","c",989.2243,637959027284246854,637959027294139097,"gray"
"P9","co","1",25,"f","c",383.0882,637959027339259290,637959027343090172,"red"
"P9","co","1",25,"f","c",151.0341,637959027363434766,637959027364945107,"gray"
"P9","co","1",25,"f","c",448.1017,637959027393361537,637959027397842554,"gray"
"P9","co","1",25,"f","c",251.0572,637959027415416527,637959027417927099,"gray"
"P9","co","1",25,"f","c",798.1813,637959027439171897,637959027447153710,"red"
"P9","co","1",25,"f","c",429.0984,637959027462187109,637959027466478093,"red"
"P9","co","1",25,"f","c",518.3161,637959027485117356,637959027490300517,"red"
"P9","co","2",25,"f","c",1042.2352,637959028271954053,637959028282376405,"red"
"P9","co","2",25,"f","c",1293.807,637959028307824700,637959028320762770,"gray"
"P9","co","2",25,"f","c",225.052,637959028351609723,637959028353860243,"red"
"P9","co","2",25,"f","c",33.0081,637959028381986594,637959028382316675,"gray"
"P9","co","2",25,"f","c",426.0974,637959028507074889,637959028511335863,"red"
"P9","co","2",25,"f","c",645.1472,637959028540612480,637959028547063952,"gray"
"P9","co","2",25,"f","c",855.1955,637959028565528120,637959028574080075,"red"
"P9","co","2",25,"f","c",364.0836,637959028591443978,637959028595084814,"red"
"P9","co","2",25,"f","c",260.0584,637959028614029092,637959028616629676,"gray"
"P9","co","2",25,"f","c",238.054,637959028632128466,637959028634509006,"red"
"P9","co","2",25,"f","c",83.0183,637959028658002184,637959028658832367,"red"
"P9","co","2",25,"f","c",172.0411,637959028681997614,637959028683718025,"red"
"P9","co","2",25,"f","c",257.1043,637959028700573410,637959028703144453,"gray"
"P9","co","2",25,"f","c",258.0603,637959028761993962,637959028764574565,"gray"
"P9","co","2",25,"f","c",62.0139,637959028825598354,637959028826218493,"red"
