"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","TransferEvent","StartTime","EndTime","StartPosX","StartPosY","StartPosZ","EndPosX","EndPosY","EndPosZ","B2P","B2V","P2V","P2B","V2P","V2B"
637959144983585210,"P14","s","1",22,"m","e","V2P",637959144983285139,637959144983585210,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,30.0071,NA
637959144992297177,"P14","s","1",22,"m","e","P2V",637959144992077134,637959144992297177,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,22.0043,NA,NA,NA
637959144997318316,"P14","s","1",22,"m","e","V2P",637959144996218062,637959144997318316,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,110.0254,NA
637959144998898680,"P14","s","1",22,"m","e","P2V",637959144998678624,637959144998898680,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,22.0056,NA,NA,NA
637959145001679302,"P14","s","1",22,"m","e","V2P",637959145001349223,637959145001679302,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,33.0079,NA
637959145005670204,"P14","s","1",22,"m","e","P2B",637959145002239426,637959145005670204,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,343.0778,NA,NA
637959145024204392,"P14","s","1",22,"m","e","B2P",637959145007230555,637959145024204392,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,1697.3837,NA,NA,NA,NA,NA
637959145034280701,"P14","s","1",22,"m","e","P2V",637959145033823689,637959145034280701,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,45.7012,NA,NA,NA
637959145039871966,"P14","s","1",22,"m","e","V2P",637959145039091790,637959145039871966,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,78.0176,NA
637959145046653501,"P14","s","1",22,"m","e","P2B",637959145040772172,637959145046653501,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,588.1329,NA,NA
637959145062096994,"P14","s","1",22,"m","e","B2P",637959145050974474,637959145062096994,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,1112.252,NA,NA,NA,NA,NA
637959145072379327,"P14","s","1",22,"m","e","P2V",637959145072269301,637959145072379327,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,11.0026,NA,NA,NA
637959145080959897,"P14","s","1",22,"m","e","V2P",637959145079379536,637959145080959897,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,158.0361,NA
637959145085090836,"P14","s","1",22,"m","e","P2B",637959145081870101,637959145085090836,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,322.0735,NA,NA
637959145103520905,"P14","s","1",22,"m","e","B2P",637959145101400426,637959145103520905,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,212.0479,NA,NA,NA,NA,NA
637959145113255010,"P14","s","1",22,"m","e","P2V",637959145113144992,637959145113255010,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,11.0018,NA,NA,NA
637959145120069530,"P14","s","1",22,"m","e","V2P",637959145119869478,637959145120069530,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,20.0052,NA
637959145135736943,"P14","s","1",22,"m","e","P2V",637959145135516895,637959145135736943,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,22.0048,NA,NA,NA
637959145137937437,"P14","s","1",22,"m","e","V2P",637959145137717386,637959145137937437,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,22.0051,NA
637959145148779889,"P14","s","1",22,"m","e","P2V",637959145148449812,637959145148779889,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,33.0077,NA,NA,NA
637959145156391614,"P14","s","1",22,"m","e","V2P",637959145154841264,637959145156391614,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,155.035,NA
637959145158672132,"P14","s","1",22,"m","e","P2B",637959145157881945,637959145158672132,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,79.0187,NA,NA
637959145183877836,"P14","s","1",22,"m","e","B2P",637959145182437515,637959145183877836,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,144.0321,NA,NA,NA,NA,NA
637959145209253583,"P14","s","1",22,"m","e","P2V",637959145199431353,637959145209253583,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,982.223,NA,NA,NA
637959145216455200,"P14","s","1",22,"m","e","V2P",637959145216225154,637959145216455200,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,23.0046,NA
637959145221446326,"P14","s","1",22,"m","e","P2B",637959145218725715,637959145221446326,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,272.0611,NA,NA
637959145242691134,"P14","s","1",22,"m","e","B2P",637959145240460634,637959145242691134,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,223.05,NA,NA,NA,NA,NA
637959145254183735,"P14","s","1",22,"m","e","P2B",637959145250082805,637959145254183735,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,410.093,NA,NA
637959145270007317,"P14","s","1",22,"m","e","B2P",637959145269897295,637959145270007317,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,11.0022,NA,NA,NA,NA,NA
637959145284610623,"P14","s","1",22,"m","e","P2B",637959145281839998,637959145284610623,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,277.0625,NA,NA
637959145307185726,"P14","s","1",22,"m","e","B2P",637959145304575139,637959145307185726,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,261.0587,NA,NA,NA,NA,NA
637959145316937933,"P14","s","1",22,"m","e","P2V",637959145316487827,637959145316937933,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,45.0106,NA,NA,NA
637959145327210255,"P14","s","1",22,"m","e","V2P",637959145326920192,637959145327210255,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,29.0063,NA
637959145331491225,"P14","s","1",22,"m","e","P2B",637959145329180706,637959145331491225,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,231.0519,NA,NA
637959145349855378,"P14","s","1",22,"m","e","B2P",637959145348635102,637959145349855378,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,122.0276,NA,NA,NA,NA,NA
637959145361808083,"P14","s","1",22,"m","e","P2V",637959145361357986,637959145361808083,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,45.0097,NA,NA,NA
637959145366039039,"P14","s","1",22,"m","e","V2P",637959145365698967,637959145366039039,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,34.0072,NA
637959145370850135,"P14","s","1",22,"m","e","P2B",637959145367179299,637959145370850135,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,367.0836,NA,NA
637959145393165182,"P14","s","1",22,"m","e","B2P",637959145391044702,637959145393165182,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,212.048,NA,NA,NA,NA,NA
637959145400236779,"P14","s","1",22,"m","e","P2V",637959145400006723,637959145400236779,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,23.0056,NA,NA,NA
637959145407028313,"P14","s","1",22,"m","e","V2P",637959145406568211,637959145407028313,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,46.0102,NA
637959145425112403,"P14","s","1",22,"m","e","P2V",637959145424892353,637959145425112403,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,22.005,NA,NA,NA
637959145450023456,"P14","s","1",22,"m","e","V2P",637959145444141316,637959145450023456,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,588.214,NA
637959145481640558,"P14","s","1",22,"m","e","P2V",637959145481310494,637959145481640558,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,33.0064,NA,NA,NA
637959145489572363,"P14","s","1",22,"m","e","V2B",637959145485351398,637959145489572363,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,422.0965
637959145514404568,"P14","s","1",22,"m","e","B2P",637959145511954018,637959145514404568,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,245.055,NA,NA,NA,NA,NA
637959145527207466,"P14","s","1",22,"m","e","P2B",637959145524006738,637959145527207466,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,320.0728,NA,NA
637959145543411126,"P14","s","1",22,"m","e","B2P",637959145533968990,637959145543411126,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,944.2136,NA,NA,NA,NA,NA
637959145556844176,"P14","s","1",22,"m","e","P2B",637959145555303822,637959145556844176,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,154.0354,NA,NA
637959145575268339,"P14","s","1",22,"m","e","B2P",637959145564285851,637959145575268339,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,1098.2488,NA,NA,NA,NA,NA
637959145591482002,"P14","s","1",22,"m","e","P2B",637959145587731158,637959145591482002,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,375.0844,NA,NA
637959145607185556,"P14","s","1",22,"m","e","B2P",637959145603374697,637959145607185556,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,381.0859,NA,NA,NA,NA,NA
637959145639572888,"P14","s","1",22,"m","e","P2V",637959145639262816,637959145639572888,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,31.0072,NA,NA,NA
637959145647904770,"P14","s","1",22,"m","e","V2P",637959145647574698,637959145647904770,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,33.0072,NA
637959145662007956,"P14","s","1",22,"m","e","P2B",637959145659017285,637959145662007956,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,299.0671,NA,NA
637959145678111604,"P14","s","1",22,"m","e","B2P",637959145663048195,637959145678111604,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,1506.3409,NA,NA,NA,NA,NA
637959145686553514,"P14","s","1",22,"m","e","P2V",637959145686113411,637959145686553514,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,44.0103,NA,NA,NA
637959145691774694,"P14","s","1",22,"m","e","V2P",637959145691574655,637959145691774694,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,20.0039,NA
637959145702807186,"P14","s","1",22,"m","e","P2B",637959145698886301,637959145702807186,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,392.0885,NA,NA
637959145723251819,"P14","s","1",22,"m","e","B2P",637959145710488934,637959145723251819,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,1276.2885,NA,NA,NA,NA,NA
637959145725022218,"P14","s","1",22,"m","e","P2V",637959145724702142,637959145725022218,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,32.0076,NA,NA,NA
637959145753228595,"P14","s","1",22,"m","e","V2B",637959145750237921,637959145753228595,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,299.0674
637959145773323141,"P14","s","1",22,"m","e","B2V",637959145770122418,637959145773323141,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,320.0723,NA,NA,NA,NA
637959145786336087,"P14","s","1",22,"m","e","V2P",637959145785966007,637959145786336087,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,37.008,NA
637959145788996689,"P14","s","1",22,"m","e","P2B",637959145787026243,637959145788996689,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,197.0446,NA,NA
637959145802429726,"P14","s","1",22,"m","e","B2P",637959145797818685,637959145802429726,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,461.1041,NA,NA,NA,NA,NA
637959145806240590,"P14","s","1",22,"m","e","P2V",637959145806130566,637959145806240590,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,11.0024,NA,NA,NA
637959145815352649,"P14","s","1",22,"m","e","V2P",637959145815032581,637959145815352649,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,32.0068,NA
637959145845746203,"P14","s","1",22,"m","e","P2B",637959145829255795,637959145845746203,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,1649.0408,NA,NA
637959145856868722,"P14","s","1",22,"m","e","B2P",637959145853087866,637959145856868722,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,378.0856,NA,NA,NA,NA,NA
637959145865370649,"P14","s","1",22,"m","e","P2V",637959145864920528,637959145865370649,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,45.0121,NA,NA,NA
637959145880294017,"P14","s","1",22,"m","e","V2B",637959145873092381,637959145880294017,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,720.1636
637959145890616920,"P14","s","1",22,"m","e","B2P",637959145889364211,637959145890616920,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,125.2709,NA,NA,NA,NA,NA
637959145902126568,"P14","s","1",22,"m","e","P2B",637959145898687101,637959145902126568,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,343.9467,NA,NA
637959145926058301,"P14","s","1",22,"m","e","B2P",637959145922697539,637959145926058301,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,336.0762,NA,NA,NA,NA,NA
637959145949933703,"P14","s","1",22,"m","e","P2B",637959145945002584,637959145949933703,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,493.1119,NA,NA
637959145972548821,"P14","s","1",22,"m","e","B2P",637959145968427885,637959145972548821,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,412.0936,NA,NA,NA,NA,NA
637959145984201457,"P14","s","1",22,"m","e","P2V",637959145978430149,637959145984201457,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,577.1308,NA,NA,NA
637959145998144614,"P14","s","1",22,"m","e","V2B",637959145997754521,637959145998144614,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,39.0093
637959146010227348,"P14","s","1",22,"m","e","B2P",637959146010117316,637959146010227348,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,11.0032,NA,NA,NA,NA,NA
637959146039623991,"P14","s","1",22,"m","e","P2B",637959146039203898,637959146039623991,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,42.0093,NA,NA
637959146059688534,"P14","s","1",22,"m","e","B2P",637959146054867444,637959146059688534,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,482.109,NA,NA,NA,NA,NA
637959146060448711,"P14","s","1",22,"m","e","P2V",637959146060338678,637959146060448711,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,11.0033,NA,NA,NA
637959146068750584,"P14","s","1",22,"m","e","V2B",637959146063919491,637959146068750584,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,483.1093
637959146086604628,"P14","s","1",22,"m","e","B2P",637959146083884005,637959146086604628,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,272.0623,NA,NA,NA,NA,NA
637959146103258390,"P14","s","1",22,"m","e","P2B",637959146101708036,637959146103258390,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,155.0354,NA,NA
637959146113150625,"P14","s","1",22,"m","e","B2P",637959146109669838,637959146113150625,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,348.0787,NA,NA,NA,NA,NA
637959146113940816,"P14","s","1",22,"m","e","P2V",637959146113720755,637959146113940816,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,22.0061,NA,NA,NA
637959146125913512,"P14","s","1",22,"m","e","V2P",637959146125793487,637959146125913512,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,12.0025,NA
637959146133255178,"P14","s","1",22,"m","e","P2V",637959146133035127,637959146133255178,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,22.0051,NA,NA,NA
637959146145247902,"P14","s","1",22,"m","e","V2B",637959146144947821,637959146145247902,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,30.0081
637959146155020101,"P14","s","1",22,"m","e","B2P",637959146153079658,637959146155020101,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,194.0443,NA,NA,NA,NA,NA
637959146163351983,"P14","s","1",22,"m","e","P2V",637959146163131931,637959146163351983,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,22.0052,NA,NA,NA
637959146168303110,"P14","s","1",22,"m","e","V2P",637959146168093055,637959146168303110,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,21.0055,NA
637959146177895276,"P14","s","1",22,"m","e","P2B",637959146175634764,637959146177895276,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,226.0512,NA,NA
637959146196639523,"P14","s","1",22,"m","e","B2P",637959146194068941,637959146196639523,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,257.0582,NA,NA,NA,NA,NA
637959146208142118,"P14","s","1",22,"m","e","P2V",637959146207932070,637959146208142118,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,21.0048,NA,NA,NA
637959146222325325,"P14","s","1",22,"m","e","V2B",637959146220094823,637959146222325325,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,223.0502
637959146282479429,"P14","s","1",22,"m","e","B2P",637959146278448516,637959146282479429,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,403.0913,NA,NA,NA,NA,NA
637959146290411222,"P14","s","1",22,"m","e","P2V",637959146288180744,637959146290411222,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,223.0478,NA,NA,NA
637959146295632406,"P14","s","1",22,"m","e","V2P",637959146295012266,637959146295632406,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,62.014,NA
637959146304344034,"P14","s","1",22,"m","e","P2B",637959146301743795,637959146304344034,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,260.0239,NA,NA
637959146320657520,"P14","s","1",22,"m","e","B2P",637959146318958189,637959146320657520,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,169.9331,NA,NA,NA,NA,NA
637959146330729804,"P14","s","1",22,"m","e","P2B",637959146328059196,637959146330729804,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,267.0608,NA,NA
637959146343157542,"P14","s","1",22,"m","e","B2P",637959146333105264,637959146343157542,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,1005.2278,NA,NA,NA,NA,NA
637959146356270509,"P14","s","1",22,"m","e","P2B",637959146354270055,637959146356270509,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,200.0454,NA,NA
637959146368863356,"P14","s","1",22,"m","e","B2P",637959146368753329,637959146368863356,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,11.0027,NA,NA,NA,NA,NA
637959146381976321,"P14","s","1",22,"m","e","P2B",637959146379045662,637959146381976321,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,293.0659,NA,NA
637959146398169982,"P14","s","1",22,"m","e","B2P",637959146396399583,637959146398169982,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,177.0399,NA,NA,NA,NA,NA
637959146425126085,"P14","s","1",22,"m","e","P2B",637959146422715539,637959146425126085,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,241.0546,NA,NA
637959146465395194,"P14","s","1",22,"m","e","B2P",637959146460484081,637959146465395194,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,491.1113,NA,NA,NA,NA,NA
637959146479918485,"P14","s","1",22,"m","e","P2B",637959146475537491,637959146479918485,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,438.0994,NA,NA
637959146496092136,"P14","s","1",22,"m","e","B2P",637959146495982111,637959146496092136,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,11.0025,NA,NA,NA,NA,NA
637959146534020716,"P14","s","1",22,"m","e","P2B",637959146523978449,637959146534020716,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,1004.2267,NA,NA
637959146559456477,"P14","s","1",22,"m","e","B2P",637959146548994114,637959146559456477,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,1046.2363,NA,NA,NA,NA,NA
637959146575540116,"P14","s","1",22,"m","e","P2B",637959146570628998,637959146575540116,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,491.1118,NA,NA
637959146593214117,"P14","s","1",22,"m","e","B2P",637959146591313684,637959146593214117,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,190.0433,NA,NA,NA,NA,NA
637959146613988809,"P14","s","1",22,"m","e","P2B",637959146611438230,637959146613988809,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,255.0579,NA,NA
