"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","DurationEvent","DurationTime","StartTime","EndTime"
637982395449309001,"P22","s","2",32,"f","c","Play",1832.5931,637982395430983070,637982395449309001
637982395469296319,"P22","s","2",32,"f","c","Build",1998.7318,637982395449309001,637982395469296319
637982395476747813,"P22","s","2",32,"f","c","View",689.2993,637982395469854820,637982395476747813
637982395492842722,"P22","s","2",32,"f","c","Play",1609.4909,637982395476747813,637982395492842722
637982395507292443,"P22","s","2",32,"f","c","Build",1444.9721,637982395492842722,637982395507292443
637982395517395488,"P22","s","2",32,"f","c","Play",1010.3045,637982395507292443,637982395517395488
637982395523035520,"P22","s","2",32,"f","c","View",564.0032,637982395517395488,637982395523035520
637982395536593547,"P22","s","2",32,"f","c","Play",1355.8027,637982395523035520,637982395536593547
637982395551149687,"P22","s","2",32,"f","c","Build",1455.614,637982395536593547,637982395551149687
637982395553694571,"P22","s","2",32,"f","c","Play",254.4884,637982395551149687,637982395553694571
637982395558930531,"P22","s","2",32,"f","c","View",523.596,637982395553694571,637982395558930531
637982395570803767,"P22","s","2",32,"f","c","Play",1187.3236,637982395558930531,637982395570803767
637982395582022191,"P22","s","2",32,"f","c","Build",1121.8424,637982395570803767,637982395582022191
637982395590474278,"P22","s","2",32,"f","c","Play",845.2087,637982395582022191,637982395590474278
637982395598017662,"P22","s","2",32,"f","c","View",754.3384,637982395590474278,637982395598017662
637982395603672697,"P22","s","2",32,"f","c","Play",565.5035,637982395598017662,637982395603672697
637982395616894699,"P22","s","2",32,"f","c","Build",1322.2002,637982395603672697,637982395616894699
637982395620554887,"P22","s","2",32,"f","c","Play",366.0188,637982395616894699,637982395620554887
637982395626668493,"P22","s","2",32,"f","c","View",611.3606,637982395620554887,637982395626668493
637982395630443841,"P22","s","2",32,"f","c","Play",377.5348,637982395626668493,637982395630443841
637982395637002704,"P22","s","2",32,"f","c","View",655.8863,637982395630443841,637982395637002704
637982395652446409,"P22","s","2",32,"f","c","Play",1544.3705,637982395637002704,637982395652446409
637982395662664169,"P22","s","2",32,"f","c","Build",1021.776,637982395652446409,637982395662664169
637982395674317988,"P22","s","2",32,"f","c","Play",1165.3819,637982395662664169,637982395674317988
637982395679060535,"P22","s","2",32,"f","c","View",474.2547,637982395674317988,637982395679060535
637982395687303045,"P22","s","2",32,"f","c","Play",824.251,637982395679060535,637982395687303045
637982395697086602,"P22","s","2",32,"f","c","Build",978.3557,637982395687303045,637982395697086602
637982395700856791,"P22","s","2",32,"f","c","Play",377.0189,637982395697086602,637982395700856791
637982395706292009,"P22","s","2",32,"f","c","View",543.5218,637982395700856791,637982395706292009
637982395716512966,"P22","s","2",32,"f","c","Play",1022.0957,637982395706292009,637982395716512966
637982395729401709,"P22","s","2",32,"f","c","Build",1288.8743,637982395716512966,637982395729401709
637982395743394194,"P22","s","2",32,"f","c","Play",1399.2485,637982395729401709,637982395743394194
637982395755293870,"P22","s","2",32,"f","c","Build",1189.9676,637982395743394194,637982395755293870
637982395757178828,"P22","s","2",32,"f","c","Play",188.4958,637982395755293870,637982395757178828
637982395767610617,"P22","s","2",32,"f","c","View",1043.1789,637982395757178828,637982395767610617
637982395785044112,"P22","s","2",32,"f","c","Play",1743.3495,637982395767610617,637982395785044112
637982395792932108,"P22","s","2",32,"f","c","View",788.7996,637982395785044112,637982395792932108
637982395795709897,"P22","s","2",32,"f","c","Play",277.7789,637982395792932108,637982395795709897
637982395810815810,"P22","s","2",32,"f","c","Build",1510.5913,637982395795709897,637982395810815810
637982395815692735,"P22","s","2",32,"f","c","Play",487.6925,637982395810815810,637982395815692735
637982395819692015,"P22","s","2",32,"f","c","View",399.928,637982395815692735,637982395819692015
637982395834349566,"P22","s","2",32,"f","c","Play",1465.7551,637982395819692015,637982395834349566
637982395850672662,"P22","s","2",32,"f","c","Build",1632.3096,637982395834349566,637982395850672662
637982395854340982,"P22","s","2",32,"f","c","Play",366.832,637982395850672662,637982395854340982
637982395857228321,"P22","s","2",32,"f","c","View",288.7339,637982395854340982,637982395857228321
637982395875774512,"P22","s","2",32,"f","c","Play",1854.6191,637982395857228321,637982395875774512
637982395882895419,"P22","s","2",32,"f","c","View",712.0907,637982395875774512,637982395882895419
637982395889881151,"P22","s","2",32,"f","c","Play",698.5732,637982395882895419,637982395889881151
637982395899211212,"P22","s","2",32,"f","c","Build",933.0061,637982395889881151,637982395899211212
637982395904893641,"P22","s","2",32,"f","c","View",456.7232,637982395900326409,637982395904893641
637982395916312404,"P22","s","2",32,"f","c","Play",1141.8763,637982395904893641,637982395916312404
637982395921194599,"P22","s","2",32,"f","c","View",488.2195,637982395916312404,637982395921194599
637982395923767691,"P22","s","2",32,"f","c","Play",257.3092,637982395921194599,637982395923767691
637982395939847453,"P22","s","2",32,"f","c","Build",1607.9762,637982395923767691,637982395939847453
637982395962845097,"P22","s","2",32,"f","c","Play",2299.7644,637982395939847453,637982395962845097
637982395974852868,"P22","s","2",32,"f","c","Build",1200.7771,637982395962845097,637982395974852868
637982395981726644,"P22","s","2",32,"f","c","Play",687.3776,637982395974852868,637982395981726644
637982395985391890,"P22","s","2",32,"f","c","View",366.5246,637982395981726644,637982395985391890
637982395989411113,"P22","s","2",32,"f","c","Play",401.9223,637982395985391890,637982395989411113
637982401643127925,"P22","co","1",32,"f","c","Play",812.7076,637982401635000849,637982401643127925
637982401663790378,"P22","co","1",32,"f","c","View",2066.2453,637982401643127925,637982401663790378
637982401693620207,"P22","co","1",32,"f","c","Play",2982.9829,637982401663790378,637982401693620207
637982401699786280,"P22","co","1",32,"f","c","Build",616.6073,637982401693620207,637982401699786280
637982401712876923,"P22","co","1",32,"f","c","Play",1309.0643,637982401699786280,637982401712876923
637982401720772733,"P22","co","1",32,"f","c","View",789.581,637982401712876923,637982401720772733
637982401727315237,"P22","co","1",32,"f","c","Play",654.2504,637982401720772733,637982401727315237
637982401734421831,"P22","co","1",32,"f","c","View",710.6594,637982401727315237,637982401734421831
637982401742639853,"P22","co","1",32,"f","c","Play",821.8022,637982401734421831,637982401742639853
637982401747317348,"P22","co","1",32,"f","c","View",467.7495,637982401742639853,637982401747317348
637982401763857795,"P22","co","1",32,"f","c","Play",1654.0447,637982401747317348,637982401763857795
637982401772853423,"P22","co","1",32,"f","c","Build",899.5628,637982401763857795,637982401772853423
637982401774957801,"P22","co","1",32,"f","c","Play",210.4378,637982401772853423,637982401774957801
637982401780413712,"P22","co","1",32,"f","c","View",545.5911,637982401774957801,637982401780413712
637982401809499469,"P22","co","1",32,"f","c","Play",2908.5757,637982401780413712,637982401809499469
637982401821273914,"P22","co","1",32,"f","c","View",1177.4445,637982401809499469,637982401821273914
637982401841270437,"P22","co","1",32,"f","c","Build",1999.6523,637982401821273914,637982401841270437
637982401850151757,"P22","co","1",32,"f","c","Play",888.132,637982401841270437,637982401850151757
637982401854365937,"P22","co","1",32,"f","c","View",421.418,637982401850151757,637982401854365937
637982401860364766,"P22","co","1",32,"f","c","Play",599.8829,637982401854365937,637982401860364766
637982401873918904,"P22","co","1",32,"f","c","Build",1355.4138,637982401860364766,637982401873918904
637982401875375005,"P22","co","1",32,"f","c","Play",145.6101,637982401873918904,637982401875375005
637982401881354160,"P22","co","1",32,"f","c","View",597.9155,637982401875375005,637982401881354160
637982401904799076,"P22","co","1",32,"f","c","Play",2344.4916,637982401881354160,637982401904799076
637982401909242253,"P22","co","1",32,"f","c","Build",444.3177,637982401904799076,637982401909242253
637982401911784282,"P22","co","1",32,"f","c","Play",254.2029,637982401909242253,637982401911784282
637982401918611397,"P22","co","1",32,"f","c","View",682.7115,637982401911784282,637982401918611397
637982401930000269,"P22","co","1",32,"f","c","Play",1138.8872,637982401918611397,637982401930000269
637982401933336425,"P22","co","1",32,"f","c","View",333.6156,637982401930000269,637982401933336425
637982401938103675,"P22","co","1",32,"f","c","Play",476.725,637982401933336425,637982401938103675
637982401952214568,"P22","co","1",32,"f","c","Build",1411.0893,637982401938103675,637982401952214568
637982401954558299,"P22","co","1",32,"f","c","Play",234.3731,637982401952214568,637982401954558299
637982401959874450,"P22","co","1",32,"f","c","View",531.6151,637982401954558299,637982401959874450
637982401975641335,"P22","co","1",32,"f","c","Play",1576.6885,637982401959874450,637982401975641335
637982402010960065,"P22","co","1",32,"f","c","Build",3531.873,637982401975641335,637982402010960065
637982402025609611,"P22","co","1",32,"f","c","Play",1464.9546,637982402010960065,637982402025609611
637982402035081333,"P22","co","1",32,"f","c","View",947.1722,637982402025609611,637982402035081333
637982402038166158,"P22","co","1",32,"f","c","Play",308.4825,637982402035081333,637982402038166158
637982402046503864,"P22","co","1",32,"f","c","Build",833.7706,637982402038166158,637982402046503864
637982402050503836,"P22","co","1",32,"f","c","Play",399.9972,637982402046503864,637982402050503836
637982402055835358,"P22","co","1",32,"f","c","View",533.1522,637982402050503836,637982402055835358
637982402072942206,"P22","co","1",32,"f","c","Play",1710.6848,637982402055835358,637982402072942206
637982402076183526,"P22","co","1",32,"f","c","Build",324.132,637982402072942206,637982402076183526
637982402087042190,"P22","co","1",32,"f","c","Play",1085.8664,637982402076183526,637982402087042190
637982402091156568,"P22","co","1",32,"f","c","View",411.4378,637982402087042190,637982402091156568
637982402094377655,"P22","co","1",32,"f","c","Play",322.1087,637982402091156568,637982402094377655
637982402116488584,"P22","co","1",32,"f","c","Build",2211.0929,637982402094377655,637982402116488584
637982402131353114,"P22","co","1",32,"f","c","Play",1486.453,637982402116488584,637982402131353114
637982402157461267,"P22","co","1",32,"f","c","Build",2610.8153,637982402131353114,637982402157461267
637982402158468568,"P22","co","1",32,"f","c","Play",100.7301,637982402157461267,637982402158468568
637982402165015529,"P22","co","1",32,"f","c","View",654.6961,637982402158468568,637982402165015529
637982402179009452,"P22","co","1",32,"f","c","Play",1399.3923,637982402165015529,637982402179009452
637982402199658990,"P22","co","1",32,"f","c","Build",2064.9538,637982402179009452,637982402199658990
637982402205433425,"P22","co","1",32,"f","c","View",577.4435,637982402199658990,637982402205433425
637982402209128028,"P22","co","1",32,"f","c","Play",369.4603,637982402205433425,637982402209128028
637982402224434320,"P22","co","1",32,"f","c","Build",1530.6292,637982402209128028,637982402224434320
637982402257410690,"P22","co","1",32,"f","c","Play",3297.637,637982402224434320,637982402257410690
637982403035174330,"P22","co","2",32,"f","c","View",898.3371,637982403026190959,637982403035174330
637982403187769258,"P22","co","2",32,"f","c","Play",15259.4928,637982403035174330,637982403187769258
637982403191978324,"P22","co","2",32,"f","c","View",420.9066,637982403187769258,637982403191978324
637982403310371271,"P22","co","2",32,"f","c","Play",11839.2947,637982403191978324,637982403310371271
637982403320150670,"P22","co","2",32,"f","c","View",977.9399,637982403310371271,637982403320150670
637982403348819931,"P22","co","2",32,"f","c","View",1060.7718,637982403338212213,637982403348819931
637982403361688203,"P22","co","2",32,"f","c","Build",1286.8272,637982403348819931,637982403361688203
637982403373093207,"P22","co","2",32,"f","c","Play",1140.5004,637982403361688203,637982403373093207
637982403390885711,"P22","co","2",32,"f","c","View",1779.2504,637982403373093207,637982403390885711
637982403413215716,"P22","co","2",32,"f","c","Play",1909.4806,637982403394120910,637982403413215716
637982403426220072,"P22","co","2",32,"f","c","Build",1300.4356,637982403413215716,637982403426220072
637982403430438791,"P22","co","2",32,"f","c","Play",421.8719,637982403426220072,637982403430438791
637982403437532362,"P22","co","2",32,"f","c","View",709.3571,637982403430438791,637982403437532362
637982403450527238,"P22","co","2",32,"f","c","Play",1299.4876,637982403437532362,637982403450527238
637982403465303542,"P22","co","2",32,"f","c","Build",1477.6304,637982403450527238,637982403465303542
637982403466520614,"P22","co","2",32,"f","c","Play",121.7072,637982403465303542,637982403466520614
637982403479846702,"P22","co","2",32,"f","c","View",1332.6088,637982403466520614,637982403479846702
637982403484425160,"P22","co","2",32,"f","c","Play",457.8458,637982403479846702,637982403484425160
637982403502953029,"P22","co","2",32,"f","c","Build",1852.7869,637982403484425160,637982403502953029
637982403524923317,"P22","co","2",32,"f","c","Play",2197.0288,637982403502953029,637982403524923317
637982403542705766,"P22","co","2",32,"f","c","Build",1778.2449,637982403524923317,637982403542705766
637982403561032699,"P22","co","2",32,"f","c","Play",1832.6933,637982403542705766,637982403561032699
637982403577481815,"P22","co","2",32,"f","c","Build",1644.9116,637982403561032699,637982403577481815
