"Participant","Condition","Trial","Age","Gender","Group","MovementTime","PlaceStart","PlaceEnd","Color"
"P6","s","1",23,"m","e",300.0673,637958193904157564,637958193907158237,"blue"
"P6","s","1",23,"m","e",328.0737,637958193928162959,637958193931443696,"gray"
"P6","s","1",23,"m","e",1353.3041,637958193996238254,637958194009771295,"blue"
"P6","s","1",23,"m","e",944.2119,637958194029321700,637958194038763819,"gray"
"P6","s","1",23,"m","e",0,637958194052326863,637958194052326863,"gold"
"P6","s","1",23,"m","e",587.1328,637958194076760853,637958194082632181,"gray"
"P6","s","1",23,"m","e",88.0194,637958194099295915,637958194100176109,"gray"
"P6","s","1",23,"m","e",0,637958194123741408,637958194123741408,"red"
"P6","s","1",23,"m","e",144.0325,637958194149847272,637958194151287597,"blue"
"P6","s","1",23,"m","e",322.0731,637958194173602606,637958194176823337,"red"
"P6","s","1",23,"m","e",517.1156,637958194199068340,637958194204239496,"blue"
"P6","s","1",23,"m","e",477.1075,637958194220143063,637958194224914138,"red"
"P6","s","1",23,"m","e",104.023,637958194246248927,637958194247289157,"gray"
"P6","s","1",23,"m","e",0,637958194271604621,637958194271604621,"gray"
"P6","s","1",23,"m","e",0,637958194291329060,637958194291329060,"gray"
"P6","s","1",23,"m","e",531.6267,637958194339669911,637958194344986178,"blue"
"P6","s","1",23,"m","e",0,637958194370296911,637958194370296911,"blue"
"P6","s","1",23,"m","e",460.1031,637958194391787587,637958194396388618,"red"
"P6","s","1",23,"m","e",0,637958194416543147,637958194416543147,"blue"
"P6","s","1",23,"m","e",0,637958194438488987,637958194438488987,"red"
"P6","s","2",26,"m","e",171.0383,637958195727941242,637958195729651625,"red"
"P6","s","2",26,"m","e",0,637958195754507207,637958195754507207,"blue"
"P6","s","2",26,"m","e",0,637958195771481022,637958195771481022,"blue"
"P6","s","2",26,"m","e",455.1018,637958195790805361,637958195795356379,"blue"
"P6","s","2",26,"m","e",471.1082,637958195809029457,637958195813740539,"red"
"P6","s","2",26,"m","e",303.068,637958195831284464,637958195834315144,"red"
"P6","s","2",26,"m","e",385.084,637958195851118935,637958195854969775,"gray"
"P6","s","2",26,"m","e",1104.2481,637958195877764895,637958195888807376,"red"
"P6","s","2",26,"m","e",541.1216,637958195913322884,637958195918734100,"gray"
"P6","s","2",26,"m","e",371.0832,637958195940188922,637958195943899754,"gray"
"P6","s","2",26,"m","e",369.5889,637958195969445494,637958195973141383,"blue"
"P6","s","2",26,"m","e",500.1124,637958195991835666,637958195996836790,"red"
"P6","s","2",26,"m","e",348.0787,637958196015370953,637958196018851740,"gold"
"P6","s","2",26,"m","e",0,637958196037370104,637958196037370104,"gray"
"P6","s","2",26,"m","e",621.1548,637958196067350507,637958196073562055,"gray"
"P6","s","2",26,"m","e",438.0994,637958196091348257,637958196095729251,"gray"
"P6","s","2",26,"m","e",494.1122,637958196117384108,637958196122325230,"gray"
"P6","s","2",26,"m","e",0,637958196144590225,637958196144590225,"gray"
"P6","s","2",26,"m","e",355.0802,637958196173856794,637958196177407596,"blue"
"P6","s","2",26,"m","e",458.1035,637958196195791725,637958196200372760,"red"
"P6","s","2",26,"m","e",235.0528,637958196213615725,637958196215966253,"blue"
"P6","s","2",26,"m","e",368.0827,637958196236060771,637958196239741598,"blue"
"P6","s","2",26,"m","e",698.1573,637958196253944784,637958196260926357,"red"
"P6","s","2",26,"m","e",466.1051,637958196284311607,637958196288972658,"blue"
"P6","s","2",26,"m","e",679.1524,637958196305976477,637958196312768001,"red"
"P6","co","1",23,"m","e",90.0201,637958198453556717,637958198454456918,"red"
"P6","co","1",23,"m","e",461.1051,637958198487091303,637958198491702354,"red"
"P6","co","1",23,"m","e",741.1688,637958198512230915,637958198519642603,"red"
"P6","co","1",23,"m","e",1316.2973,637958198585053775,637958198598216748,"red"
"P6","co","1",23,"m","e",1864.4177,637958198633044566,637958198651688743,"red"
"P6","co","1",23,"m","e",1031.2359,637958198673573652,637958198683886011,"gray"
"P6","co","1",23,"m","e",647.1461,637958198704800670,637958198711272131,"red"
"P6","co","1",23,"m","e",1836.4129,637958198811844716,637958198830208845,"red"
"P6","co","1",23,"m","e",564.1315,637958198917978320,637958198923619635,"gray"
"P6","co","1",23,"m","e",786.9984,637958198949936584,637958198957806568,"gray"
"P6","co","1",23,"m","e",589.1335,637958198979330692,637958198985222027,"red"
"P6","co","1",23,"m","e",447.1006,637958199008317206,637958199012788212,"red"
"P6","co","1",23,"m","e",854.1937,637958199041304617,637958199049846554,"gray"
"P6","co","1",23,"m","e",1059.2367,637958199072071537,637958199082663904,"gray"
"P6","co","1",23,"m","e",469.105,637958199108829787,637958199113520837,"red"
"P6","co","2",23,"m","e",494.1112,637958199928142055,637958199933083167,"red"
"P7","s","1",26,"f","e",266.4681,637958336814162464,637958336816827145,"red"
"P7","s","1",26,"f","e",199.0028,637958336836552842,637958336838542870,"blue"
"P7","s","1",26,"f","e",504.1138,637958336857126854,637958336862167992,"red"
"P7","s","1",26,"f","e",386.0876,637958336878521693,637958336882382569,"blue"
"P7","s","1",26,"f","e",294.0664,637958336898016112,637958336900956776,"red"
"P7","s","1",26,"f","e",256.0579,637958336926662585,637958336929223164,"gray"
"P7","s","1",26,"f","e",521.1186,637958336947497297,637958336952708483,"gray"
"P7","s","1",26,"f","e",749.1701,637958336989486792,637958336996978493,"blue"
"P7","s","1",26,"f","e",0,637958337017463122,637958337017463122,"blue"
"P7","s","1",26,"f","e",434.0977,637958337055571751,637958337059912728,"gold"
"P7","s","1",26,"f","e",659.1488,637958337076556495,637958337083147983,"blue"
"P7","s","1",26,"f","e",336.0765,637958337108003606,637958337111364371,"red"
"P7","s","1",26,"f","e",524.1189,637958337125677608,637958337130918797,"gray"
"P7","s","1",26,"f","e",255.0573,637958337144131786,637958337146682359,"gold"
"P7","s","1",26,"f","e",333.0753,637958337163076066,637958337166406819,"gray"
"P7","s","1",26,"f","e",42.0099,637958337182745615,637958337183165714,"blue"
"P7","s","1",26,"f","e",228.0512,637958337200050275,637958337202330787,"red"
"P7","s","1",26,"f","e",386.0878,637958337223485567,637958337227346445,"red"
"P7","s","1",26,"f","e",376.9975,637958337242598266,637958337246368241,"blue"
"P7","s","1",26,"f","e",629.1432,637958337275062284,637958337281353716,"gray"
"P7","s","1",26,"f","e",538.1216,637958337315121348,637958337320502564,"red"
"P7","s","1",26,"f","e",298.0667,637958337335005850,637958337337986517,"gray"
"P7","s","1",26,"f","e",576.1312,637958337353550038,637958337359311350,"gray"
"P7","s","1",26,"f","e",565.1293,637958337372654359,637958337378305652,"blue"
"P7","s","1",26,"f","e",508.1153,637958337393659116,637958337398740269,"red"
"P7","s","1",26,"f","e",620.1406,637958337418744788,637958337424946194,"gray"
"P7","s","1",26,"f","e",1036.2342,637958337446981179,637958337457343521,"red"
"P7","s","1",26,"f","e",654.1488,637958337497382576,637958337503924064,"blue"
"P7","s","1",26,"f","e",1277.2901,637958337518407337,637958337531180238,"red"
"P7","s","2",26,"f","e",199.0452,637958338189583451,637958338191573903,"blue"
"P7","s","2",26,"f","e",483.1093,637958338210178114,637958338215009207,"blue"
"P7","s","2",26,"f","e",289.0649,637958338243775718,637958338246666367,"red"
"P7","s","2",26,"f","e",462.1058,637958338264760461,637958338269381519,"red"
"P7","s","2",26,"f","e",433.0992,637958338283594716,637958338287925708,"red"
"P7","s","2",26,"f","e",616.138,637958338313031392,637958338319192772,"blue"
"P7","s","2",26,"f","e",722.163,637958338332901349,637958338340122979,"blue"
"P7","s","2",26,"f","e",313.0706,637958338355351482,637958338358482188,"gray"
"P7","s","2",26,"f","e",486.1109,637958338376464910,637958338381326019,"gray"
"P7","s","2",26,"f","e",398.0909,637958338395559224,637958338399540133,"red"
"P7","s","2",26,"f","e",298.9608,637958338418772894,637958338421762502,"red"
"P7","s","2",26,"f","e",639.0392,637958338433749216,637958338440139608,"red"
"P7","s","2",26,"f","e",562.1276,637958338466545826,637958338472167102,"gray"
"P7","s","2",26,"f","e",400.0915,637958338490781309,637958338494782224,"gold"
"P7","s","2",26,"f","e",389.0896,637958338515166819,637958338519057715,"gray"
"P7","s","2",26,"f","e",325.0732,637958338538282057,637958338541532789,"gray"
"P7","s","2",26,"f","e",375.0848,637958338559816931,637958338563567779,"gray"
"P7","s","2",26,"f","e",1312.2971,637958338580251547,637958338593374518,"red"
"P7","s","2",26,"f","e",199.045,637958338610128315,637958338612118765,"blue"
"P7","s","2",26,"f","e",543.1257,637958338625901874,637958338631333131,"blue"
"P7","s","2",26,"f","e",257.0582,637958338656144530,637958338658715112,"gray"
"P7","s","2",26,"f","e",416.095,637958338680590060,637958338684751010,"red"
"P7","s","2",26,"f","e",455.0894,637958338698984372,637958338703535266,"blue"
"P7","s","2",26,"f","e",452.1021,637958338719418847,637958338723939868,"gray"
"P7","s","2",26,"f","e",609.1386,637958338738293116,637958338744384502,"red"
"P7","s","2",26,"f","e",0,637958338759447900,637958338759447900,"blue"
"P7","co","1",26,"f","e",606.1379,637958340973573143,637958340979634522,"red"
"P7","co","1",26,"f","e",1187.2679,637958341014232342,637958341026105021,"red"
"P7","co","1",26,"f","e",277.0626,637958341121626631,637958341124397257,"gray"
"P7","co","1",26,"f","e",496.1127,637958341238016574,637958341242977701,"red"
"P7","co","1",26,"f","e",1331.3025,637958341416275756,637958341429588781,"red"
"P7","co","1",26,"f","e",408.0929,637958341476649412,637958341480730341,"red"
"P7","co","1",26,"f","e",832.1886,637958341505125860,637958341513447746,"red"
"P7","co","1",26,"f","e",591.2462,637958341625183017,637958341631095479,"red"
"P7","co","1",26,"f","e",501.1121,637958341659288135,637958341664299256,"red"
"P7","co","1",26,"f","e",989.0255,637958341716143830,637958341726034085,"gray"
"P7","co","1",26,"f","e",831.1884,637958341749865849,637958341758177733,"red"
"P7","co","1",26,"f","e",807.1833,637958341795916267,637958341803988100,"gray"
"P7","co","1",26,"f","e",340.0768,637958341886396736,637958341889797504,"gray"
"P7","co","1",26,"f","e",341.0774,637958341930166639,637958341933577413,"gray"
"P7","co","1",26,"f","e",701.1583,637958341960973611,637958341967985194,"gray"
"P9","s","1",18,"m","e",0,637958991819993266,637958991819993266,"blue"
"P9","s","1",18,"m","e",0,637958991863593135,637958991863593135,"red"
"P9","s","1",18,"m","e",0,637958991955713972,637958991955713972,"blue"
"P9","s","1",18,"m","e",283.0641,637958992028740492,637958992031571133,"gray"
"P9","s","1",18,"m","e",0,637958992074085105,637958992074085105,"blue"
"P9","s","1",18,"m","e",0,637958992100658215,637958992100658215,"gray"
"P9","s","1",18,"m","e",0,637958992124868539,637958992124868539,"blue"
"P9","s","1",18,"m","e",836.1901,637958992162144608,637958992170506509,"gold"
"P9","s","1",18,"m","e",486.1111,637958992217327100,637958992222188211,"red"
"P9","s","1",18,"m","e",0,637958992244763300,637958992244763300,"red"
"P9","s","1",18,"m","e",0,637958992266868305,637958992266868305,"gray"
"P9","s","1",18,"m","e",0,637958992290898449,637958992290898449,"gray"
"P9","s","1",18,"m","e",0,637958992309182586,637958992309182586,"gray"
"P9","s","1",18,"m","e",0,637958992335768603,637958992335768603,"gray"
"P9","s","1",18,"m","e",0,637958992355373043,637958992355373043,"blue"
"P9","s","1",18,"m","e",0,637958992380198653,637958992380198653,"blue"
"P9","s","1",18,"m","e",0,637958992407474821,637958992407474821,"gray"
"P9","s","1",18,"m","e",0,637958992446073563,637958992446073563,"gray"
"P9","s","1",18,"m","e",1155.5014,637958992491439918,637958992502994932,"red"
"P9","s","1",18,"m","e",0,637958992523123792,637958992523123792,"red"
"P9","s","1",18,"m","e",0,637958992554880971,637958992554880971,"gray"
"P9","s","1",18,"m","e",0,637958992586898535,637958992586898535,"gray"
"P9","s","1",18,"m","e",0,637958992613314189,637958992613314189,"red"
"P9","s","1",18,"m","e",0,637958992642650829,637958992642650829,"red"
"P9","s","1",18,"m","e",0,637958992667916544,637958992667916544,"blue"
"P9","s","1",18,"m","e",0,637958992703384571,637958992703384571,"blue"
"P9","s","2",18,"m","e",0,637958993346583592,637958993346583592,"blue"
"P9","s","2",18,"m","e",0,637958993386322584,637958993386322584,"red"
"P9","s","2",18,"m","e",0,637958993418059764,637958993418059764,"red"
"P9","s","2",18,"m","e",0,637958993443860640,637958993443860640,"red"
"P9","s","2",18,"m","e",0,637958993470066573,637958993470066573,"blue"
"P9","s","2",18,"m","e",0,637958993490141103,637958993490141103,"gray"
"P9","s","2",18,"m","e",489.0228,637958993595684219,637958993600574447,"gray"
"P9","s","2",18,"m","e",0,637958993623526222,637958993623526222,"blue"
"P9","s","2",18,"m","e",0,637958993652052673,637958993652052673,"red"
"P9","s","2",18,"m","e",511.1162,637958993669366590,637958993674477752,"gray"
"P9","s","2",18,"m","e",0,637958993692701869,637958993692701869,"gold"
"P9","s","2",18,"m","e",626.142,637958993714126712,637958993720388132,"blue"
"P9","s","2",18,"m","e",0,637958993745853908,637958993745853908,"red"
"P9","s","2",18,"m","e",513.1159,637958993762567674,637958993767698833,"gray"
"P9","s","2",18,"m","e",659.1494,637958993804147083,637958993810738577,"blue"
"P9","s","2",18,"m","e",625.1415,637958993858409356,637958993864660771,"red"
"P9","s","2",18,"m","e",316.0712,637958993885174418,637958993888335130,"gold"
"P9","s","2",18,"m","e",78.0183,637958993908839765,637958993909619948,"gray"
"P9","s","2",18,"m","e",332.075,637958993931937864,637958993935258614,"gray"
"P9","s","2",18,"m","e",211.0483,637958993955023092,637958993957133575,"blue"
"P9","s","2",18,"m","e",0,637958993995348945,637958993995348945,"blue"
"P9","s","2",18,"m","e",572.1312,637958994024165468,637958994029886780,"gray"
"P9","s","2",18,"m","e",0,637958994049601222,637958994049601222,"gray"
"P9","s","2",18,"m","e",653.1476,637958994072996521,637958994079527997,"red"
"P9","s","2",18,"m","e",0,637958994107024220,637958994107024220,"blue"
"P9","s","2",18,"m","e",0,637958994154174878,637958994154174878,"blue"
"P8","co","1",18,"m","e",0,637958996459473051,637958996459473051,"red"
"P8","co","1",18,"m","e",0,637958996506448438,637958996506448438,"red"
"P8","co","1",18,"m","e",0,637958996538990860,637958996538990860,"gray"
"P8","co","1",18,"m","e",0,637958996562535058,637958996562535058,"gray"
"P8","co","1",18,"m","e",0,637958996607028404,637958996607028404,"red"
"P8","co","1",18,"m","e",0,637958996631827454,637958996631827454,"gray"
"P8","co","1",18,"m","e",0,637958996665325032,637958996665325032,"gray"
"P8","co","1",18,"m","e",109.0255,637958996795854563,637958996796944818,"gray"
"P8","co","1",18,"m","e",625.1407,637958996816059137,637958996822310544,"gray"
"P8","co","1",18,"m","e",554.1253,637958996839024332,637958996844565585,"red"
"P8","co","1",18,"m","e",641.1485,637958996957107638,637958996963519123,"red"
"P8","co","1",18,"m","e",714.985,637958996993192113,637958997000341963,"red"
"P8","co","1",18,"m","e",317.8647,637958997027546682,637958997030725329,"red"
"P8","co","1",18,"m","e",0,637958997067870955,637958997067870955,"red"
"P8","co","2",18,"m","e",247.0557,637958997999564263,637958998002034820,"red"
"P8","co","2",18,"m","e",617.8323,637958998052118549,637958998058296872,"red"
"P9","s","1",25,"f","c",0,637959023010702728,637959023010702728,"blue"
"P9","s","1",25,"f","c",0,637959023037408766,637959023037408766,"blue"
"P9","s","1",25,"f","c",0,637959023059723812,637959023059723812,"gray"
"P9","s","1",25,"f","c",21.0053,637959023090495479,637959023090705532,"red"
"P9","s","1",25,"f","c",742.1684,637959023107377008,637959023114798692,"red"
"P9","s","1",25,"f","c",462.0299,637959023133632952,637959023138253251,"gold"
"P9","s","1",25,"f","c",587.1324,637959023162131034,637959023168002358,"gray"
"P9","s","1",25,"f","c",271.061,637959023173074241,637959023175784851,"gold"
"P9","s","1",25,"f","c",560.1267,637959023193338821,637959023198940088,"red"
"P9","s","1",25,"f","c",531.1201,637959023223555667,637959023228866868,"blue"
"P9","s","1",25,"f","c",620.1396,637959023241979836,637959023248181232,"blue"
"P9","s","1",25,"f","c",571.1295,637959023282749052,637959023288460347,"red"
"P9","s","1",25,"f","c",434.0986,637959023301063192,637959023305404178,"gray"
"P9","s","1",25,"f","c",331.0749,637959023322057948,637959023325368697,"gray"
"P9","s","1",25,"f","c",361.0821,637959023340612140,637959023344222961,"red"
"P9","s","1",25,"f","c",382.0859,637959023358826267,637959023362647126,"blue"
"P9","s","1",25,"f","c",411.0933,637959023376920359,637959023381031292,"red"
"P9","s","1",25,"f","c",609.1376,637959023392913978,637959023399005354,"gray"
"P9","s","1",25,"f","c",498.113,637959023411788244,637959023416769374,"gray"
"P9","s","1",25,"f","c",260.0598,637959023447566336,637959023450166934,"gray"
"P9","s","1",25,"f","c",542.1233,637959023468551083,637959023473972316,"gray"
"P9","s","1",25,"f","c",464.1056,637959023490546062,637959023495187118,"blue"
"P9","s","1",25,"f","c",278.0625,637959023511316046,637959023514096671,"gray"
"P9","s","1",25,"f","c",588.1334,637959023534747416,637959023540628750,"red"
"P9","s","1",25,"f","c",574.1313,637959023562303639,637959023568044952,"blue"
"P9","s","1",25,"f","c",525.2092,637959023584723652,637959023589975744,"red"
"P9","s","1",25,"f","c",560.1272,637959023608069835,637959023613671107,"blue"
"P9","s","2",25,"f","c",332.0748,637959024093396875,637959024096717623,"blue"
"P9","s","2",25,"f","c",10.0033,637959024110610760,637959024110710793,"gold"
"P9","s","2",25,"f","c",134.0299,637959024127044484,637959024128384783,"red"
"P9","s","2",25,"f","c",710.1617,637959024143488202,637959024150589819,"gray"
"P9","s","2",25,"f","c",529.1218,637959024166063308,637959024171354526,"red"
"P9","s","2",25,"f","c",465.1067,637959024183477243,637959024188128310,"blue"
"P9","s","2",25,"f","c",343.0779,637959024202351519,637959024205782298,"red"
"P9","s","2",25,"f","c",1408.3194,637959024219235334,637959024233318528,"red"
"P9","s","2",25,"f","c",228.0515,637959024240220088,637959024242500603,"gray"
"P9","s","2",25,"f","c",449.1014,637959024313448895,637959024317939909,"gray"
"P9","s","2",25,"f","c",255.0576,637959024329572544,637959024332123120,"gold"
"P9","s","2",25,"f","c",1103.2498,637959024339614811,637959024350647309,"gold"
"P9","s","2",25,"f","c",215.0489,637959024372392230,637959024374542719,"gray"
"P9","s","2",25,"f","c",305.069,637959024403039171,637959024406089861,"blue"
"P9","s","2",25,"f","c",258.0588,637959024413391509,637959024415972097,"red"
"P9","s","2",25,"f","c",1095.2479,637959024422463558,637959024433416037,"red"
"P9","s","2",25,"f","c",577.1298,637959024449139599,637959024454910897,"gray"
"P9","s","2",25,"f","c",410.094,637959024469454191,637959024473555131,"blue"
"P9","s","2",25,"f","c",444.1007,637959024485337784,637959024489778791,"gray"
"P9","s","2",25,"f","c",522.1201,637959024502661698,637959024507882899,"gray"
"P9","s","2",25,"f","c",585.1332,637959024520105644,637959024525956976,"blue"
"P9","s","2",25,"f","c",627.1416,637959024548762136,637959024555033552,"red"
"P9","s","2",25,"f","c",387.089,637959024573217667,637959024577088557,"gray"
"P9","s","2",25,"f","c",1279.2917,637959024598293336,637959024611086253,"blue"
"P9","s","2",25,"f","c",533.8948,637959024629430381,637959024634769329,"gray"
"P9","s","2",25,"f","c",732.1648,637959024657151437,637959024664473085,"gray"
"P9","s","2",25,"f","c",0,637959024682257118,637959024682257118,"red"
"P9","s","2",25,"f","c",576.998,637959024696141161,637959024701911141,"blue"
"P9","s","2",25,"f","c",798.2318,637959024725799494,637959024733781812,"blue"
"P9","s","2",25,"f","c",407.0931,637959024787878132,637959024791949063,"red"
"P9","s","2",25,"f","c",509.116,637959024869626632,637959024874717792,"red"
"P9","co","1",25,"f","c",0,637959026973617259,637959026973617259,"red"
"P9","co","1",25,"f","c",630.1434,637959026994411961,637959027000713395,"red"
"P9","co","1",25,"f","c",1103.1708,637959027078035448,637959027089067156,"red"
"P9","co","1",25,"f","c",1340.3035,637959027197857307,637959027211260342,"gray"
"P9","co","1",25,"f","c",444.0998,637959027228284202,637959027232725200,"gray"
"P9","co","1",25,"f","c",527.1197,637959027246618340,637959027251889537,"gray"
"P9","co","1",25,"f","c",411.0931,637959027268753348,637959027272864279,"red"
"P9","co","1",25,"f","c",521.1177,637959027347901249,637959027353112426,"red"
"P9","co","1",25,"f","c",1238.2811,637959027370926461,637959027383309272,"gray"
"P9","co","1",25,"f","c",455.1044,637959027403543833,637959027408094877,"gray"
"P9","co","1",25,"f","c",403.0907,637959027423798424,637959027427829331,"gray"
"P9","co","1",25,"f","c",603.1369,637959027451254628,637959027457285997,"red"
"P9","co","1",25,"f","c",490.1121,637959027471769275,637959027476670396,"red"
"P9","co","1",25,"f","c",803.183,637959027502838867,637959027510870697,"red"
"P9","co","2",25,"f","c",568.0395,637959028287057473,637959028292737868,"red"
"P9","co","2",25,"f","c",588.133,637959028327864360,637959028333745690,"gray"
"P9","co","2",25,"f","c",404.0912,637959028358581298,637959028362622210,"red"
"P9","co","2",25,"f","c",769.1736,637959028385457379,637959028393149115,"gray"
"P9","co","2",25,"f","c",577.1307,637959028524518837,637959028530290144,"gray"
