"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","areaEvent","targetEvent","xAreaPos","yAreaPos","zAreaPos","xTargetPos","yTargetPos","zTargetPos"
637988485538527012,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485538637009,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485538747005,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485538857017,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485538967013,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485539087011,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485539197011,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485539307008,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485539417012,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485539537007,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485539647015,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485539757013,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485539867009,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485539987018,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485540097009,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485540207016,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485540327020,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485540437008,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485540547009,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485540637015,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485540747005,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485540857012,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485540967013,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485541077007,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485541187014,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485541307014,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485541427008,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485541527007,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485541637007,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
