"TimeEpoch","MeanPercentChange","Meanpupil","condition","group","Participant"
0.2,3.28900564056515,3.93608227742177,"comp","e","P4"
0.3,4.7377398029671,3.98027205546746,"comp","e","P4"
0.4,6.0814733664737,4.04102245538395,"comp","e","P4"
0.5,6.19748645030996,4.04295670268721,"comp","e","P4"
0.6,6.31594582039565,4.04369064942979,"comp","e","P4"
0.7,5.59487390845739,4.03073438144696,"comp","e","P4"
0.8,6.09822596981199,4.04121782780714,"comp","e","P4"
0.9,5.92647178011098,4.0381124803655,"comp","e","P4"
1,5.79218837953948,4.02644235358396,"comp","e","P4"
-1,9.57403145099922,3.15617635684524,"comp","e","P5"
-0.9,8.95810560595455,3.14868699724977,"comp","e","P5"
-0.8,8.15096784612832,3.13413936783779,"comp","e","P5"
-0.7,7.28604135540713,3.13064807644968,"comp","e","P5"
