"TimeEpoch","MeanPercentChange","Meanpupil","condition","group","Participant"
1.4,-10.0882850819874,4.4476954482002,"solo","e","P9"
1.5,-9.4886703142028,4.42436440957844,"solo","e","P9"
1.6,-9.16663946213497,4.42205948314033,"solo","e","P9"
1.7,-12.4190430302085,4.41913478473534,"solo","e","P9"
1.8,29.703985801737,4.45066152875552,"solo","e","P9"
1.9,30.6498008326705,4.47441346035412,"solo","e","P9"
2,31.1942414596171,4.47321548822751,"solo","e","P9"
-2,18.6785886433792,4.31683063695652,"co","e","P9"
-1.9,18.5788104798902,4.3352340988223,"co","e","P9"
-1.8,19.1517022451609,4.33818782542209,"co","e","P9"
-1.7,17.6608558252238,4.29854405139316,"co","e","P9"
-1.6,22.2791952434922,4.34302117100505,"co","e","P9"
-1.5,18.1401065354852,4.36633650558586,"co","e","P9"
-1.4,19.5206170564826,4.35446102859432,"co","e","P9"
-1.3,21.8841044838857,4.29933125983333,"co","e","P9"
-1.2,43.1446761595542,4.25775531619841,"co","e","P9"
-1.1,17.922033678476,4.33791700152309,"co","e","P9"
-1,19.2996705104499,4.37876667217487,"co","e","P9"
-0.9,20.1908937220185,4.45214452897727,"co","e","P9"
-0.8,26.2814886233754,4.43289502672533,"co","e","P9"
-0.7,25.1630177436296,4.43768741329643,"co","e","P9"
-0.6,24.6567799350902,4.41241794277433,"co","e","P9"
-0.5,51.3135326312697,4.42333561938131,"co","e","P9"
